user_loc,fr_loc,scaled_sci,region
BY,UZ,11254,Europe
BY,VC,582,Europe
BY,VN,395,Europe
BY,VU,141,Europe
BY,WS,118,Europe
BY,XK,1406,Europe
BY,YT,225,Europe
BY,ZA,365,Europe
BY,ZM,632,Europe
BY,ZW,505,Europe
CH,AE,6828,Europe
CH,AG,6927,Europe
CH,AL,36294,Europe
CH,AM,4228,Europe
CH,AO,4437,Europe
CH,AR,3379,Europe
CH,AT,103987,Europe
CH,AU,10447,Europe
CH,AW,7787,Europe
CH,AZ,2662,Europe
CH,BA,96293,Europe
CH,BB,5969,Europe
CH,BD,504,Europe
CH,BE,29544,Europe
CH,BF,3950,Europe
CH,BG,18035,Europe
CH,BH,3200,Europe
CH,BI,3953,Europe
CH,BJ,4148,Europe
CH,BN,1623,Europe
CH,BO,4437,Europe
CH,BR,3989,Europe
CH,BS,6737,Europe
CH,BT,4571,Europe
CH,BW,1473,Europe
CH,BY,4541,Europe
CH,BZ,2327,Europe
CH,CA,11388,Europe
CH,CD,5150,Europe
CH,CF,6939,Europe
CH,CG,5331,Europe
CH,CH,6278710,Europe
CH,CI,4411,Europe
CH,CL,3657,Europe
CH,CM,9681,Europe
CH,CO,3150,Europe
CH,CR,6304,Europe
CH,CV,100422,Europe
CH,CW,7228,Europe
CH,CY,16551,Europe
CH,CZ,14526,Europe
CH,DE,67079,Europe
CH,DJ,11111,Europe
CH,DK,19279,Europe
CH,DO,15110,Europe
CH,DZ,1505,Europe
CH,EC,4414,Europe
CH,EE,13261,Europe
CH,EG,1427,Europe
CH,ES,21241,Europe
CH,ET,11110,Europe
CH,FI,15945,Europe
CH,FJ,2354,Europe
CH,FM,761,Europe
CH,FR,41110,Europe
CH,GA,4903,Europe
CH,GB,15031,Europe
CH,GD,5076,Europe
CH,GE,4795,Europe
CH,GF,7721,Europe
CH,GH,2365,Europe
CH,GM,22392,Europe
CH,GN,9958,Europe
CH,GP,16645,Europe
CH,GQ,6365,Europe
CH,GR,29425,Europe
CH,GT,1129,Europe
CH,GU,2027,Europe
CH,GW,46045,Europe
CH,GY,1108,Europe
CH,HK,5560,Europe
CH,HN,1719,Europe
CH,HR,44368,Europe
CH,HT,2017,Europe
CH,HU,40240,Europe
CH,ID,475,Europe
CH,IE,15852,Europe
CH,IM,14204,Europe
CH,IN,574,Europe
CH,IS,35772,Europe
CH,IT,65202,Europe
CH,JE,31173,Europe
CH,JM,4397,Europe
CH,JO,1972,Europe
CH,JP,3180,Europe
CH,KE,3046,Europe
CH,KG,1783,Europe
CH,KH,1207,Europe
CH,KI,1285,Europe
CH,KM,1130,Europe
CH,KR,1968,Europe
CH,KW,2359,Europe
CH,KY,16228,Europe
CH,KZ,1459,Europe
CH,LA,1097,Europe
CH,LB,14909,Europe
CH,LC,6760,Europe
CH,LK,14429,Europe
CH,LR,2745,Europe
CH,LS,513,Europe
CH,LT,10129,Europe
CH,LU,127625,Europe
CH,LV,16278,Europe
CH,LY,2014,Europe
CH,MA,3350,Europe
CH,MD,14351,Europe
CH,ME,62451,Europe
CH,MG,4235,Europe
CH,MK,299321,Europe
CH,ML,2477,Europe
CH,MM,379,Europe
CH,MN,6413,Europe
CH,MO,4521,Europe
CH,MQ,11982,Europe
CH,MR,1548,Europe
CH,MT,30773,Europe
CH,MU,19135,Europe
CH,MV,8517,Europe
CH,MW,843,Europe
CH,MX,1359,Europe
CH,MY,1274,Europe
CH,MZ,1828,Europe
CH,,4587,Europe
CH,NC,10724,Europe
CH,NE,2638,Europe
CH,NG,1558,Europe
CH,NI,2329,Europe
CH,NL,21266,Europe
CH,NO,20481,Europe
CH,NP,1231,Europe
CH,NZ,10438,Europe
CH,OM,1971,Europe
CH,PA,3749,Europe
CH,PE,2707,Europe
CH,PF,12623,Europe
CH,PG,591,Europe
CH,PH,1905,Europe
CH,PK,916,Europe
CH,PL,14613,Europe
CH,PR,1921,Europe
CH,PT,241852,Europe
CH,PY,5644,Europe
CH,QA,5447,Europe
CH,RE,10393,Europe
CH,RO,29161,Europe
CH,RS,101205,Europe
CH,RW,2754,Europe
CH,SA,2325,Europe
CH,SB,634,Europe
CH,SC,26126,Europe
CH,SE,24616,Europe
CH,SG,9662,Europe
CH,SI,69886,Europe
CH,SK,35359,Europe
CH,SL,3254,Europe
CH,SN,9184,Europe
CH,SR,1603,Europe
CH,ST,16506,Europe
CH,SV,1470,Europe
CH,SZ,1263,Europe
CH,TD,2796,Europe
CH,TG,8834,Europe
CH,TH,2987,Europe
CH,TJ,1704,Europe
CH,TL,1072,Europe
CH,TN,11909,Europe
CH,TO,1716,Europe
CH,TR,8002,Europe
CH,TT,2931,Europe
CH,TW,1540,Europe
CH,TZ,1472,Europe
CH,UA,3418,Europe
CH,UG,4505,Europe
CH,US,4693,Europe
CH,UY,4230,Europe
CH,UZ,1142,Europe
CH,VC,2604,Europe
CH,VN,681,Europe
CH,VU,2092,Europe
CH,WS,1313,Europe
CH,XK,398192,Europe
CH,YT,3237,Europe
CH,ZA,1747,Europe
CH,ZM,1068,Europe
CH,ZW,2186,Europe
CZ,AE,1689,Europe
CZ,AG,616,Europe
CZ,AL,2997,Europe
CZ,AM,3903,Europe
CZ,AO,339,Europe
CZ,AR,514,Europe
CZ,AT,20745,Europe
CZ,AU,2560,Europe
CZ,AW,1430,Europe
CZ,AZ,2334,Europe
CZ,BA,6978,Europe
CZ,BB,699,Europe
CZ,BD,194,Europe
CZ,BE,5086,Europe
CZ,BF,195,Europe
CZ,BG,20132,Europe
CZ,BH,841,Europe
CZ,BI,196,Europe
CZ,BJ,1073,Europe
CZ,BN,402,Europe
CZ,BO,271,Europe
CZ,BR,360,Europe
CZ,BS,544,Europe
CZ,BT,409,Europe
CZ,BW,594,Europe
CZ,BY,7821,Europe
CZ,BZ,378,Europe
CZ,CA,2478,Europe
CZ,CD,207,Europe
CZ,CF,322,Europe
CZ,CG,400,Europe
CZ,CH,14526,Europe
CZ,CI,377,Europe
CZ,CL,490,Europe
CZ,CM,417,Europe
CZ,CO,322,Europe
CZ,CR,965,Europe
CZ,CV,1923,Europe
CZ,CW,891,Europe
CZ,CY,8523,Europe
CZ,CZ,3925843,Europe
CZ,DE,9749,Europe
CZ,DJ,260,Europe
CZ,DK,5640,Europe
CZ,DO,479,Europe
CZ,DZ,809,Europe
CZ,EC,297,Europe
CZ,EE,6376,Europe
CZ,EG,523,Europe
CZ,ES,3314,Europe
CZ,ET,271,Europe
CZ,FI,4900,Europe
CZ,FJ,169,Europe
CZ,FM,99,Europe
CZ,FR,2663,Europe
CZ,GA,336,Europe
CZ,GB,7859,Europe
CZ,GD,553,Europe
CZ,GE,4667,Europe
CZ,GF,527,Europe
CZ,GH,1150,Europe
CZ,GM,1694,Europe
CZ,GN,392,Europe
CZ,GP,680,Europe
CZ,GQ,312,Europe
CZ,GR,5665,Europe
CZ,GT,178,Europe
CZ,GU,434,Europe
CZ,GW,536,Europe
CZ,GY,243,Europe
CZ,HK,786,Europe
CZ,HN,239,Europe
CZ,HR,10050,Europe
CZ,HT,221,Europe
CZ,HU,10164,Europe
CZ,ID,202,Europe
CZ,IE,9460,Europe
CZ,IM,5566,Europe
CZ,IN,174,Europe
CZ,IS,18588,Europe
CZ,IT,4446,Europe
CZ,JE,5116,Europe
CZ,JM,547,Europe
CZ,JO,561,Europe
CZ,JP,918,Europe
CZ,KE,362,Europe
CZ,KG,2186,Europe
CZ,KH,134,Europe
CZ,KI,79,Europe
CZ,KM,112,Europe
CZ,KR,836,Europe
CZ,KW,606,Europe
CZ,KY,3411,Europe
CZ,KZ,1659,Europe
CZ,LA,225,Europe
CZ,LB,1134,Europe
CZ,LC,470,Europe
CZ,LK,503,Europe
CZ,LR,413,Europe
CZ,LS,72,Europe
CZ,LT,4178,Europe
CZ,LU,9740,Europe
CZ,LV,6780,Europe
CZ,LY,353,Europe
CZ,MA,814,Europe
CZ,MD,32196,Europe
CZ,ME,9135,Europe
CZ,MG,247,Europe
CZ,MK,20263,Europe
CZ,ML,326,Europe
CZ,MM,87,Europe
CZ,MN,17827,Europe
CZ,MO,954,Europe
CZ,MQ,777,Europe
CZ,MR,156,Europe
CZ,MT,13191,Europe
CZ,MU,1074,Europe
CZ,MV,3747,Europe
CZ,MW,101,Europe
CZ,MX,349,Europe
CZ,MY,371,Europe
CZ,MZ,237,Europe
CZ,,901,Europe
CZ,NC,930,Europe
CZ,NE,173,Europe
CZ,NG,424,Europe
CZ,NI,222,Europe
CZ,NL,5995,Europe
CZ,NO,5338,Europe
CZ,NP,801,Europe
CZ,NZ,4859,Europe
CZ,OM,641,Europe
CZ,PA,522,Europe
CZ,PE,297,Europe
CZ,PF,737,Europe
CZ,PG,186,Europe
CZ,PH,490,Europe
CZ,PK,272,Europe
CZ,PL,8194,Europe
CZ,PR,411,Europe
CZ,PT,3692,Europe
CZ,PY,318,Europe
CZ,QA,1006,Europe
CZ,RE,632,Europe
CZ,RO,8101,Europe
CZ,RS,13510,Europe
CZ,RW,379,Europe
CZ,SA,410,Europe
CZ,SB,128,Europe
CZ,SC,3655,Europe
CZ,SE,4445,Europe
CZ,SG,1163,Europe
CZ,SI,11587,Europe
CZ,SK,305718,Europe
CZ,SL,515,Europe
CZ,SN,387,Europe
CZ,SR,569,Europe
CZ,ST,939,Europe
CZ,SV,204,Europe
CZ,SZ,219,Europe
CZ,TD,198,Europe
CZ,TG,450,Europe
CZ,TH,309,Europe
CZ,TJ,1684,Europe
CZ,TL,131,Europe
CZ,TN,2116,Europe
CZ,TO,1096,Europe
CZ,TR,849,Europe
CZ,TT,483,Europe
CZ,TW,684,Europe
CZ,TZ,375,Europe
CZ,UA,41768,Europe
CZ,UG,494,Europe
CZ,US,1278,Europe
CZ,UY,626,Europe
CZ,UZ,1724,Europe
CZ,VC,370,Europe
CZ,VN,2724,Europe
CZ,VU,377,Europe
CZ,WS,242,Europe
CZ,XK,5949,Europe
CZ,YT,178,Europe
CZ,ZA,290,Europe
CZ,ZM,355,Europe
CZ,ZW,676,Europe
DE,AE,5178,Europe
DE,AG,2335,Europe
DE,AL,36557,Europe
DE,AM,7085,Europe
DE,AO,1434,Europe
DE,AR,1442,Europe
DE,AT,94662,Europe
DE,AU,5747,Europe
DE,AW,3546,Europe
DE,AZ,4767,Europe
DE,BA,98577,Europe
DE,BB,2333,Europe
DE,BD,637,Europe
DE,BE,13731,Europe
DE,BF,1795,Europe
DE,BG,55216,Europe
DE,BH,2721,Europe
DE,BI,921,Europe
DE,BJ,2971,Europe
DE,BN,881,Europe
DE,BO,962,Europe
DE,BR,1222,Europe
DE,BS,1567,Europe
DE,BT,711,Europe
DE,BW,946,Europe
DE,BY,5055,Europe
DE,BZ,943,Europe
DE,CA,4654,Europe
DE,CD,1207,Europe
DE,CF,1571,Europe
DE,CG,1755,Europe
DE,CH,67079,Europe
DE,CI,2093,Europe
DE,CL,1779,Europe
DE,CM,7559,Europe
DE,CO,1202,Europe
DE,CR,2226,Europe
DE,CV,4842,Europe
DE,CW,3863,Europe
DE,CY,17667,Europe
DE,CZ,9749,Europe
DE,DE,719479,Europe
DE,DJ,8436,Europe
DE,DK,14590,Europe
DE,DO,2525,Europe
DE,DZ,1086,Europe
DE,EC,1198,Europe
DE,EE,7796,Europe
DE,EG,1904,Europe
DE,ES,8660,Europe
DE,ET,6048,Europe
DE,FI,8171,Europe
DE,FJ,699,Europe
DE,FM,764,Europe
DE,FR,7098,Europe
DE,GA,2360,Europe
DE,GB,8767,Europe
DE,GD,2536,Europe
DE,GE,11442,Europe
DE,GF,1540,Europe
DE,GH,6474,Europe
DE,GM,31557,Europe
DE,GN,13038,Europe
DE,GP,1782,Europe
DE,GQ,3862,Europe
DE,GR,36666,Europe
DE,GT,490,Europe
DE,GU,3206,Europe
DE,GW,8183,Europe
DE,GY,573,Europe
DE,HK,2038,Europe
DE,HN,718,Europe
DE,HR,66655,Europe
DE,HT,554,Europe
DE,HU,30565,Europe
DE,ID,415,Europe
DE,IE,10870,Europe
DE,IM,5403,Europe
DE,IN,556,Europe
DE,IS,20537,Europe
DE,IT,16342,Europe
DE,JE,6571,Europe
DE,JM,2412,Europe
DE,JO,5000,Europe
DE,JP,1625,Europe
DE,KE,2673,Europe
DE,KG,1919,Europe
DE,KH,337,Europe
DE,KI,705,Europe
DE,KM,302,Europe
DE,KR,1576,Europe
DE,KW,2635,Europe
DE,KY,4921,Europe
DE,KZ,1556,Europe
DE,LA,555,Europe
DE,LB,20528,Europe
DE,LC,2043,Europe
DE,LK,2119,Europe
DE,LR,4247,Europe
DE,LS,236,Europe
DE,LT,14356,Europe
DE,LU,71833,Europe
DE,LV,17502,Europe
DE,LY,2463,Europe
DE,MA,2778,Europe
DE,MD,41481,Europe
DE,ME,47327,Europe
DE,MG,2836,Europe
DE,MK,97724,Europe
DE,ML,1509,Europe
DE,MM,238,Europe
DE,MN,2591,Europe
DE,MO,1483,Europe
DE,MQ,1559,Europe
DE,MR,1629,Europe
DE,MT,18426,Europe
DE,MU,2912,Europe
DE,MV,3015,Europe
DE,MW,484,Europe
DE,MX,769,Europe
DE,MY,772,Europe
DE,MZ,977,Europe
DE,,5227,Europe
DE,NC,1199,Europe
DE,NE,1742,Europe
DE,NG,2269,Europe
DE,NI,765,Europe
DE,NL,19959,Europe
DE,NO,11594,Europe
DE,NP,1044,Europe
DE,NZ,6012,Europe
DE,OM,1920,Europe
DE,PA,1217,Europe
DE,PE,964,Europe
DE,PF,1352,Europe
DE,PG,325,Europe
DE,PH,992,Europe
DE,PK,1609,Europe
DE,PL,26395,Europe
DE,PR,1481,Europe
DE,PT,13243,Europe
DE,PY,1802,Europe
DE,QA,3871,Europe
DE,RE,1505,Europe
DE,RO,68789,Europe
DE,RS,51101,Europe
DE,RW,1863,Europe
DE,SA,2611,Europe
DE,SB,386,Europe
DE,SC,5323,Europe
DE,SE,15602,Europe
DE,SG,3157,Europe
DE,SI,26673,Europe
DE,SK,11562,Europe
DE,SL,8357,Europe
DE,SN,3148,Europe
DE,SR,904,Europe
DE,ST,1760,Europe
DE,SV,684,Europe
DE,SZ,535,Europe
DE,TD,1255,Europe
DE,TG,6331,Europe
DE,TH,1281,Europe
DE,TJ,3568,Europe
DE,TL,352,Europe
DE,TN,8688,Europe
DE,TO,975,Europe
DE,TR,14452,Europe
DE,TT,1497,Europe
DE,TW,1120,Europe
DE,TZ,1191,Europe
DE,UA,5290,Europe
DE,UG,4254,Europe
DE,US,3230,Europe
DE,UY,1751,Europe
DE,UZ,1302,Europe
DE,VC,1292,Europe
DE,VN,1531,Europe
DE,VU,400,Europe
DE,WS,602,Europe
DE,XK,107849,Europe
DE,YT,585,Europe
DE,ZA,949,Europe
DE,ZM,903,Europe
DE,ZW,2674,Europe
DK,AE,4301,Europe
DK,AG,2359,Europe
DK,AL,3446,Europe
DK,AM,1907,Europe
DK,AO,449,Europe
DK,AR,2096,Europe
DK,AT,13630,Europe
DK,AU,7728,Europe
DK,AW,2090,Europe
DK,AZ,839,Europe
DK,BA,19088,Europe
DK,BB,3053,Europe
DK,BD,489,Europe
DK,BE,9253,Europe
DK,BF,448,Europe
DK,BG,17412,Europe
DK,BH,1953,Europe
DK,BI,1729,Europe
DK,BJ,660,Europe
DK,BN,976,Europe
DK,BO,374,Europe
DK,BR,677,Europe
DK,BS,2044,Europe
DK,BT,1512,Europe
DK,BW,704,Europe
DK,BY,2369,Europe
DK,BZ,725,Europe
DK,CA,4949,Europe
DK,CD,789,Europe
DK,CF,704,Europe
DK,CG,671,Europe
DK,CH,19279,Europe
DK,CI,575,Europe
DK,CL,1371,Europe
DK,CM,1665,Europe
DK,CO,542,Europe
DK,CR,1649,Europe
DK,CV,2703,Europe
DK,CW,2454,Europe
DK,CY,9772,Europe
DK,CZ,5640,Europe
DK,DE,14590,Europe
DK,DJ,3339,Europe
DK,DK,9084985,Europe
DK,DO,559,Europe
DK,DZ,340,Europe
DK,EC,498,Europe
DK,EE,18236,Europe
DK,EG,684,Europe
DK,ES,6653,Europe
DK,ET,2407,Europe
DK,FI,18668,Europe
DK,FJ,889,Europe
DK,FM,234,Europe
DK,FR,3961,Europe
DK,GA,597,Europe
DK,GB,10440,Europe
DK,GD,1649,Europe
DK,GE,1483,Europe
DK,GF,792,Europe
DK,GH,2229,Europe
DK,GM,14376,Europe
DK,GN,588,Europe
DK,GP,1310,Europe
DK,GQ,1028,Europe
DK,GR,10725,Europe
DK,GT,337,Europe
DK,GU,1161,Europe
DK,GW,5244,Europe
DK,GY,475,Europe
DK,HK,2495,Europe
DK,HN,350,Europe
DK,HR,10263,Europe
DK,HT,223,Europe
DK,HU,11102,Europe
DK,ID,233,Europe
DK,IE,10979,Europe
DK,IM,6824,Europe
DK,IN,320,Europe
DK,IS,358406,Europe
DK,IT,6547,Europe
DK,JE,9190,Europe
DK,JM,1107,Europe
DK,JO,2129,Europe
DK,JP,1330,Europe
DK,KE,2001,Europe
DK,KG,495,Europe
DK,KH,350,Europe
DK,KI,315,Europe
DK,KM,540,Europe
DK,KR,881,Europe
DK,KW,1461,Europe
DK,KY,5924,Europe
DK,KZ,439,Europe
DK,LA,344,Europe
DK,LB,13158,Europe
DK,LC,1133,Europe
DK,LK,2036,Europe
DK,LR,1214,Europe
DK,LS,160,Europe
DK,LT,45718,Europe
DK,LU,23860,Europe
DK,LV,31626,Europe
DK,LY,452,Europe
DK,MA,1154,Europe
DK,MD,10011,Europe
DK,ME,24324,Europe
DK,MG,312,Europe
DK,MK,22592,Europe
DK,ML,486,Europe
DK,MM,508,Europe
DK,MN,372,Europe
DK,MO,1605,Europe
DK,MQ,1021,Europe
DK,MR,315,Europe
DK,MT,23039,Europe
DK,MU,1575,Europe
DK,MV,2500,Europe
DK,MW,559,Europe
DK,MX,450,Europe
DK,MY,714,Europe
DK,MZ,690,Europe
DK,,1733,Europe
DK,NC,858,Europe
DK,NE,411,Europe
DK,NG,644,Europe
DK,NI,603,Europe
DK,NL,14511,Europe
DK,NO,107686,Europe
DK,NP,4003,Europe
DK,NZ,7272,Europe
DK,OM,1129,Europe
DK,PA,1067,Europe
DK,PE,483,Europe
DK,PF,2202,Europe
DK,PG,206,Europe
DK,PH,1612,Europe
DK,PK,1073,Europe
DK,PL,14039,Europe
DK,PR,588,Europe
DK,PT,8961,Europe
DK,PY,461,Europe
DK,QA,2946,Europe
DK,RE,826,Europe
DK,RO,28030,Europe
DK,RS,10316,Europe
DK,RW,2171,Europe
DK,SA,1095,Europe
DK,SB,324,Europe
DK,SC,2555,Europe
DK,SE,67166,Europe
DK,SG,4640,Europe
DK,SI,8994,Europe
DK,SK,8541,Europe
DK,SL,2498,Europe
DK,SN,954,Europe
DK,SR,509,Europe
DK,ST,743,Europe
DK,SV,237,Europe
DK,SZ,596,Europe
DK,TD,270,Europe
DK,TG,803,Europe
DK,TH,1882,Europe
DK,TJ,621,Europe
DK,TL,224,Europe
DK,TN,1420,Europe
DK,TO,1281,Europe
DK,TR,4158,Europe
DK,TT,1585,Europe
DK,TW,670,Europe
DK,TZ,1602,Europe
DK,UA,3902,Europe
DK,UG,4762,Europe
DK,US,2982,Europe
DK,UY,1049,Europe
DK,UZ,501,Europe
DK,VC,1231,Europe
DK,VN,501,Europe
DK,VU,468,Europe
DK,WS,645,Europe
DK,XK,12850,Europe
DK,YT,435,Europe
DK,ZA,719,Europe
DK,ZM,1455,Europe
DK,ZW,1123,Europe
EE,AE,2793,Europe
EE,AG,5921,Europe
EE,AL,2051,Europe
EE,AM,8063,Europe
EE,AO,204,Europe
EE,AR,532,Europe
EE,AT,8845,Europe
EE,AU,11743,Europe
EE,AW,1257,Europe
EE,AZ,9022,Europe
EE,BA,1582,Europe
EE,BB,1221,Europe
EE,BD,508,Europe
EE,BE,8651,Europe
EE,BF,166,Europe
EE,BG,6030,Europe
EE,BH,1179,Europe
EE,BI,153,Europe
EE,BJ,3089,Europe
EE,BN,561,Europe
EE,BO,172,Europe
EE,BR,513,Europe
EE,BS,920,Europe
EE,BT,613,Europe
EE,BW,262,Europe
EE,BY,26277,Europe
EE,BZ,371,Europe
EE,CA,2929,Europe
EE,CD,177,Europe
EE,CF,299,Europe
EE,CG,633,Europe
EE,CH,13261,Europe
EE,CI,494,Europe
EE,CL,627,Europe
EE,CM,2080,Europe
EE,CO,359,Europe
EE,CR,1160,Europe
EE,CV,512,Europe
EE,CW,1831,Europe
EE,CY,15540,Europe
EE,CZ,6376,Europe
EE,DE,7796,Europe
EE,DJ,173,Europe
EE,DK,18236,Europe
EE,DO,432,Europe
EE,DZ,281,Europe
EE,EC,389,Europe
EE,EE,35939453,Europe
EE,EG,597,Europe
EE,ES,5503,Europe
EE,ET,252,Europe
EE,FI,388267,Europe
EE,FJ,312,Europe
EE,FM,121,Europe
EE,FR,3056,Europe
EE,GA,335,Europe
EE,GB,9518,Europe
EE,GD,648,Europe
EE,GE,16153,Europe
EE,GF,418,Europe
EE,GH,1598,Europe
EE,GM,7052,Europe
EE,GN,393,Europe
EE,GP,731,Europe
EE,GQ,797,Europe
EE,GR,5376,Europe
EE,GT,228,Europe
EE,GU,671,Europe
EE,GW,210,Europe
EE,GY,402,Europe
EE,HK,1468,Europe
EE,HN,197,Europe
EE,HR,4753,Europe
EE,HT,131,Europe
EE,HU,5083,Europe
EE,ID,201,Europe
EE,IE,16541,Europe
EE,IM,7547,Europe
EE,IN,244,Europe
EE,IS,37944,Europe
EE,IT,4695,Europe
EE,JE,9773,Europe
EE,JM,944,Europe
EE,JO,480,Europe
EE,JP,1116,Europe
EE,KE,491,Europe
EE,KG,3242,Europe
EE,KH,200,Europe
EE,KI,83,Europe
EE,KM,78,Europe
EE,KR,688,Europe
EE,KW,519,Europe
EE,KY,3335,Europe
EE,KZ,3061,Europe
EE,LA,95,Europe
EE,LB,1224,Europe
EE,LC,979,Europe
EE,LK,1608,Europe
EE,LR,1178,Europe
EE,LS,92,Europe
EE,LT,46492,Europe
EE,LU,30352,Europe
EE,LV,196705,Europe
EE,LY,132,Europe
EE,MA,523,Europe
EE,MD,14237,Europe
EE,ME,7648,Europe
EE,MG,248,Europe
EE,MK,5562,Europe
EE,ML,386,Europe
EE,MM,52,Europe
EE,MN,631,Europe
EE,MO,822,Europe
EE,MQ,754,Europe
EE,MR,145,Europe
EE,MT,35134,Europe
EE,MU,2318,Europe
EE,MV,1730,Europe
EE,MW,128,Europe
EE,MX,342,Europe
EE,MY,399,Europe
EE,MZ,214,Europe
EE,,779,Europe
EE,NC,689,Europe
EE,NE,210,Europe
EE,NG,2306,Europe
EE,NI,193,Europe
EE,NL,9363,Europe
EE,NO,32844,Europe
EE,NP,869,Europe
EE,NZ,5448,Europe
EE,OM,729,Europe
EE,PA,733,Europe
EE,PE,285,Europe
EE,PF,817,Europe
EE,PG,132,Europe
EE,PH,366,Europe
EE,PK,527,Europe
EE,PL,4157,Europe
EE,PR,452,Europe
EE,PT,5911,Europe
EE,PY,415,Europe
EE,QA,1302,Europe
EE,RE,1082,Europe
EE,RO,2723,Europe
EE,RS,3842,Europe
EE,RW,344,Europe
EE,SA,356,Europe
EE,SB,117,Europe
EE,SC,1691,Europe
EE,SE,25764,Europe
EE,SG,2294,Europe
EE,SI,8837,Europe
EE,SK,4036,Europe
EE,SL,1121,Europe
EE,SN,301,Europe
EE,SR,388,Europe
EE,ST,752,Europe
EE,SV,220,Europe
EE,SZ,219,Europe
EE,TD,169,Europe
EE,TG,474,Europe
EE,TH,442,Europe
EE,TJ,3131,Europe
EE,TL,450,Europe
EE,TN,1053,Europe
EE,TO,143,Europe
EE,TR,1436,Europe
EE,TT,529,Europe
EE,TW,463,Europe
EE,TZ,347,Europe
EE,UA,24605,Europe
EE,UG,862,Europe
EE,US,1818,Europe
EE,UY,1011,Europe
EE,UZ,2661,Europe
EE,VC,531,Europe
EE,VN,128,Europe
EE,VU,913,Europe
EE,WS,115,Europe
EE,XK,1356,Europe
EE,YT,165,Europe
EE,ZA,369,Europe
EE,ZM,367,Europe
EE,ZW,438,Europe
ES,AE,3543,Europe
ES,AG,4581,Europe
ES,AL,3427,Europe
ES,AM,3258,Europe
ES,AO,1464,Europe
ES,AR,15275,Europe
ES,AT,8224,Europe
ES,AU,3120,Europe
ES,AW,17563,Europe
ES,AZ,678,Europe
ES,BA,1930,Europe
ES,BB,1691,Europe
ES,BD,573,Europe
ES,BE,13070,Europe
ES,BF,1614,Europe
ES,BG,18496,Europe
ES,BH,2133,Europe
ES,BI,679,Europe
ES,BJ,3507,Europe
ES,BN,718,Europe
ES,BO,18104,Europe
ES,BR,2739,Europe
ES,BS,1807,Europe
ES,BT,431,Europe
ES,BW,475,Europe
ES,BY,3142,Europe
ES,BZ,2273,Europe
ES,CA,2699,Europe
ES,CD,680,Europe
ES,CF,2274,Europe
ES,CG,2094,Europe
ES,CH,21241,Europe
ES,CI,2903,Europe
ES,CL,10860,Europe
ES,CM,2381,Europe
ES,CO,19287,Europe
ES,CR,10806,Europe
ES,CV,26514,Europe
ES,CW,10739,Europe
ES,CY,6566,Europe
ES,CZ,3314,Europe
ES,DE,8660,Europe
ES,DJ,686,Europe
ES,DK,6653,Europe
ES,DO,42862,Europe
ES,DZ,2336,Europe
ES,EC,26563,Europe
ES,EE,5503,Europe
ES,EG,677,Europe
ES,ES,1074854,Europe
ES,ET,383,Europe
ES,FI,5678,Europe
ES,FJ,356,Europe
ES,FM,210,Europe
ES,FR,9049,Europe
ES,GA,3240,Europe
ES,GB,11360,Europe
ES,GD,1482,Europe
ES,GE,6990,Europe
ES,GF,4583,Europe
ES,GH,3382,Europe
ES,GM,25999,Europe
ES,GN,10533,Europe
ES,GP,4059,Europe
ES,GQ,101754,Europe
ES,GR,5828,Europe
ES,GT,3852,Europe
ES,GU,1570,Europe
ES,GW,22652,Europe
ES,GY,983,Europe
ES,HK,1533,Europe
ES,HN,46408,Europe
ES,HR,3137,Europe
ES,HT,1118,Europe
ES,HU,3830,Europe
ES,ID,269,Europe
ES,IE,14848,Europe
ES,IM,9362,Europe
ES,IN,229,Europe
ES,IS,15971,Europe
ES,IT,15696,Europe
ES,JE,11059,Europe
ES,JM,1496,Europe
ES,JO,967,Europe
ES,JP,1166,Europe
ES,KE,716,Europe
ES,KG,457,Europe
ES,KH,136,Europe
ES,KI,414,Europe
ES,KM,245,Europe
ES,KR,777,Europe
ES,KW,1473,Europe
ES,KY,9990,Europe
ES,KZ,658,Europe
ES,LA,133,Europe
ES,LB,2454,Europe
ES,LC,1505,Europe
ES,LK,468,Europe
ES,LR,2469,Europe
ES,LS,173,Europe
ES,LT,6079,Europe
ES,LU,18985,Europe
ES,LV,5078,Europe
ES,LY,855,Europe
ES,MA,21606,Europe
ES,MD,9941,Europe
ES,ME,4011,Europe
ES,MG,666,Europe
ES,MK,2780,Europe
ES,ML,9400,Europe
ES,MM,86,Europe
ES,MN,554,Europe
ES,MO,1647,Europe
ES,MQ,2984,Europe
ES,MR,9286,Europe
ES,MT,18333,Europe
ES,MU,1314,Europe
ES,MV,2107,Europe
ES,MW,221,Europe
ES,MX,3400,Europe
ES,MY,425,Europe
ES,MZ,891,Europe
ES,,1197,Europe
ES,NC,2100,Europe
ES,NE,1062,Europe
ES,NG,1179,Europe
ES,NI,34339,Europe
ES,NL,10020,Europe
ES,NO,7739,Europe
ES,NP,751,Europe
ES,NZ,2615,Europe
ES,OM,1648,Europe
ES,PA,11635,Europe
ES,PE,12016,Europe
ES,PF,2588,Europe
ES,PG,189,Europe
ES,PH,1337,Europe
ES,PK,2194,Europe
ES,PL,3114,Europe
ES,PR,6498,Europe
ES,PT,26441,Europe
ES,PY,60647,Europe
ES,QA,2316,Europe
ES,RE,2245,Europe
ES,RO,44581,Europe
ES,RS,3600,Europe
ES,RW,528,Europe
ES,SA,1241,Europe
