user_loc,fr_loc,scaled_sci,region
NC,JM,1106,Oceania
NC,JO,181,Oceania
NC,JP,1221,Oceania
NC,KE,315,Oceania
NC,KG,339,Oceania
NC,KH,435,Oceania
NC,KI,44268,Oceania
NC,KM,3963,Oceania
NC,KR,465,Oceania
NC,KW,266,Oceania
NC,KY,2185,Oceania
NC,KZ,106,Oceania
NC,LA,356,Oceania
NC,LB,1039,Oceania
NC,LC,1327,Oceania
NC,LK,234,Oceania
NC,LR,540,Oceania
NC,LS,125,Oceania
NC,LT,670,Oceania
NC,LU,11846,Oceania
NC,LV,567,Oceania
NC,LY,110,Oceania
NC,MA,1271,Oceania
NC,MD,1369,Oceania
NC,ME,803,Oceania
NC,MG,5540,Oceania
NC,MK,354,Oceania
NC,ML,1840,Oceania
NC,MM,98,Oceania
NC,MN,246,Oceania
NC,MO,812,Oceania
NC,MQ,135810,Oceania
NC,MR,874,Oceania
NC,MT,4277,Oceania
NC,MU,16780,Oceania
NC,MV,2116,Oceania
NC,MW,165,Oceania
NC,MX,201,Oceania
NC,MY,275,Oceania
NC,MZ,282,Oceania
NC,,682,Oceania
NC,NC,135845627,Oceania
NC,NE,2412,Oceania
NC,NG,186,Oceania
NC,NI,201,Oceania
NC,NL,1262,Oceania
NC,NO,1144,Oceania
NC,NP,305,Oceania
NC,NZ,26219,Oceania
NC,OM,294,Oceania
NC,PA,517,Oceania
NC,PE,223,Oceania
NC,PF,2167547,Oceania
NC,PG,15293,Oceania
NC,PH,456,Oceania
NC,PK,124,Oceania
NC,PL,437,Oceania
NC,PR,494,Oceania
NC,PT,3649,Oceania
NC,PY,870,Oceania
NC,QA,571,Oceania
NC,RE,129368,Oceania
NC,RO,580,Oceania
NC,RS,662,Oceania
NC,RW,394,Oceania
NC,SA,214,Oceania
NC,SB,45283,Oceania
NC,SC,39097,Oceania
NC,SE,1013,Oceania
NC,SG,1645,Oceania
NC,SI,1062,Oceania
NC,SK,427,Oceania
NC,SL,433,Oceania
NC,SN,2643,Oceania
NC,SR,1264,Oceania
NC,ST,468,Oceania
NC,SV,152,Oceania
NC,SZ,201,Oceania
NC,TD,1113,Oceania
NC,TG,3218,Oceania
NC,TH,776,Oceania
NC,TJ,71,Oceania
NC,TL,515,Oceania
NC,TN,1651,Oceania
NC,TO,139634,Oceania
NC,TR,148,Oceania
NC,TT,720,Oceania
NC,TW,265,Oceania
NC,TZ,474,Oceania
NC,UA,262,Oceania
NC,UG,464,Oceania
NC,US,708,Oceania
NC,UY,434,Oceania
NC,UZ,80,Oceania
NC,VC,587,Oceania
NC,VN,970,Oceania
NC,VU,1795368,Oceania
NC,WS,46940,Oceania
NC,XK,229,Oceania
NC,YT,51306,Oceania
NC,ZA,241,Oceania
NC,ZM,255,Oceania
NC,ZW,199,Oceania
NZ,AE,14042,Oceania
NZ,AG,4324,Oceania
NZ,AL,946,Oceania
NZ,AM,381,Oceania
NZ,AO,235,Oceania
NZ,AR,2728,Oceania
NZ,AT,5253,Oceania
NZ,AU,209359,Oceania
NZ,AW,2300,Oceania
NZ,AZ,312,Oceania
NZ,BA,1185,Oceania
NZ,BB,5285,Oceania
NZ,BD,677,Oceania
NZ,BE,3845,Oceania
NZ,BF,149,Oceania
NZ,BG,1556,Oceania
NZ,BH,9057,Oceania
NZ,BI,644,Oceania
NZ,BJ,598,Oceania
NZ,BN,10951,Oceania
NZ,BO,356,Oceania
NZ,BR,1490,Oceania
NZ,BS,3192,Oceania
NZ,BT,2734,Oceania
NZ,BW,2437,Oceania
NZ,BY,851,Oceania
NZ,BZ,1297,Oceania
NZ,CA,17265,Oceania
NZ,CD,302,Oceania
NZ,CF,379,Oceania
NZ,CG,399,Oceania
NZ,CH,10438,Oceania
NZ,CI,194,Oceania
NZ,CL,4472,Oceania
NZ,CM,397,Oceania
NZ,CO,1209,Oceania
NZ,CR,1289,Oceania
NZ,CV,490,Oceania
NZ,CW,1939,Oceania
NZ,CY,5270,Oceania
NZ,CZ,4859,Oceania
NZ,DE,6012,Oceania
NZ,DJ,1148,Oceania
NZ,DK,7272,Oceania
NZ,DO,416,Oceania
NZ,DZ,221,Oceania
NZ,EC,561,Oceania
NZ,EE,5448,Oceania
NZ,EG,422,Oceania
NZ,ES,2615,Oceania
NZ,ET,1834,Oceania
NZ,FI,5123,Oceania
NZ,FJ,550191,Oceania
NZ,FM,11364,Oceania
NZ,FR,3676,Oceania
NZ,GA,319,Oceania
NZ,GB,32750,Oceania
NZ,GD,3167,Oceania
NZ,GE,588,Oceania
NZ,GF,816,Oceania
NZ,GH,1003,Oceania
NZ,GM,2278,Oceania
NZ,GN,173,Oceania
NZ,GP,1201,Oceania
NZ,GQ,524,Oceania
NZ,GR,2356,Oceania
NZ,GT,267,Oceania
NZ,GU,16747,Oceania
NZ,GW,292,Oceania
NZ,GY,1994,Oceania
NZ,HK,15287,Oceania
NZ,HN,230,Oceania
NZ,HR,4024,Oceania
NZ,HT,257,Oceania
NZ,HU,2247,Oceania
NZ,ID,760,Oceania
NZ,IE,37330,Oceania
NZ,IM,40956,Oceania
NZ,IN,3205,Oceania
NZ,IS,11439,Oceania
NZ,IT,2967,Oceania
NZ,JE,51063,Oceania
NZ,JM,1927,Oceania
NZ,JO,1442,Oceania
NZ,JP,5514,Oceania
NZ,KE,1285,Oceania
NZ,KG,319,Oceania
NZ,KH,5098,Oceania
NZ,KI,462920,Oceania
NZ,KM,123,Oceania
NZ,KR,5652,Oceania
NZ,KW,6493,Oceania
NZ,KY,44988,Oceania
NZ,KZ,584,Oceania
NZ,LA,2489,Oceania
NZ,LB,1917,Oceania
NZ,LC,3762,Oceania
NZ,LK,18213,Oceania
NZ,LR,708,Oceania
NZ,LS,244,Oceania
NZ,LT,1775,Oceania
NZ,LU,6294,Oceania
NZ,LV,3731,Oceania
NZ,LY,188,Oceania
NZ,MA,467,Oceania
NZ,MD,505,Oceania
NZ,ME,2517,Oceania
NZ,MG,250,Oceania
NZ,MK,5765,Oceania
NZ,ML,218,Oceania
NZ,MM,895,Oceania
NZ,MN,905,Oceania
NZ,MO,11614,Oceania
NZ,MQ,1181,Oceania
NZ,MR,124,Oceania
NZ,MT,12786,Oceania
NZ,MU,6488,Oceania
NZ,MV,9775,Oceania
NZ,MW,762,Oceania
NZ,MX,489,Oceania
NZ,MY,7148,Oceania
NZ,MZ,394,Oceania
NZ,,4503,Oceania
NZ,NC,26219,Oceania
NZ,NE,219,Oceania
NZ,NG,968,Oceania
NZ,NI,328,Oceania
NZ,NL,9282,Oceania
NZ,NO,6841,Oceania
NZ,NP,5774,Oceania
NZ,NZ,7606278,Oceania
NZ,OM,5634,Oceania
NZ,PA,895,Oceania
NZ,PE,604,Oceania
NZ,PF,37160,Oceania
NZ,PG,16554,Oceania
NZ,PH,12473,Oceania
NZ,PK,827,Oceania
NZ,PL,1050,Oceania
NZ,PR,863,Oceania
NZ,PT,2932,Oceania
NZ,PY,569,Oceania
NZ,QA,11944,Oceania
NZ,RE,1562,Oceania
NZ,RO,1318,Oceania
NZ,RS,2954,Oceania
NZ,RW,1194,Oceania
NZ,SA,3262,Oceania
NZ,SB,59600,Oceania
NZ,SC,13698,Oceania
NZ,SE,6896,Oceania
NZ,SG,23858,Oceania
NZ,SI,5191,Oceania
NZ,SK,1790,Oceania
NZ,SL,762,Oceania
NZ,SN,211,Oceania
NZ,SR,1859,Oceania
NZ,ST,223,Oceania
NZ,SV,225,Oceania
NZ,SZ,1100,Oceania
NZ,TD,138,Oceania
NZ,TG,395,Oceania
NZ,TH,2554,Oceania
NZ,TJ,404,Oceania
NZ,TL,4283,Oceania
NZ,TN,620,Oceania
NZ,TO,2632762,Oceania
NZ,TR,475,Oceania
NZ,TT,2562,Oceania
NZ,TW,3856,Oceania
NZ,TZ,695,Oceania
NZ,UA,583,Oceania
NZ,UG,1794,Oceania
NZ,US,6192,Oceania
NZ,UY,6201,Oceania
NZ,UZ,341,Oceania
NZ,VC,2755,Oceania
NZ,VN,1299,Oceania
NZ,VU,210889,Oceania
NZ,WS,1892480,Oceania
NZ,XK,1639,Oceania
NZ,YT,524,Oceania
NZ,ZA,10165,Oceania
NZ,ZM,1423,Oceania
NZ,ZW,9300,Oceania
PF,AE,1285,Oceania
PF,AG,7917,Oceania
PF,AL,255,Oceania
PF,AM,898,Oceania
PF,AO,281,Oceania
PF,AR,556,Oceania
PF,AT,1462,Oceania
PF,AU,7249,Oceania
PF,AW,2370,Oceania
PF,AZ,126,Oceania
PF,BA,295,Oceania
PF,BB,1241,Oceania
PF,BD,130,Oceania
PF,BE,8040,Oceania
PF,BF,1725,Oceania
PF,BG,648,Oceania
PF,BH,534,Oceania
PF,BI,574,Oceania
PF,BJ,84465,Oceania
PF,BN,447,Oceania
PF,BO,345,Oceania
PF,BR,521,Oceania
PF,BS,2120,Oceania
PF,BT,251,Oceania
PF,BW,181,Oceania
PF,BY,467,Oceania
PF,BZ,1247,Oceania
PF,CA,5537,Oceania
PF,CD,943,Oceania
PF,CF,1425,Oceania
PF,CG,1787,Oceania
PF,CH,12623,Oceania
PF,CI,2988,Oceania
PF,CL,4054,Oceania
PF,CM,1903,Oceania
PF,CO,391,Oceania
PF,CR,1074,Oceania
PF,CV,2208,Oceania
PF,CW,1241,Oceania
PF,CY,1310,Oceania
PF,CZ,737,Oceania
PF,DE,1352,Oceania
PF,DJ,5390,Oceania
PF,DK,2202,Oceania
PF,DO,612,Oceania
PF,DZ,2169,Oceania
PF,EC,480,Oceania
PF,EE,817,Oceania
PF,EG,193,Oceania
PF,ES,2588,Oceania
PF,ET,148,Oceania
PF,FI,999,Oceania
PF,FJ,44247,Oceania
PF,FM,7964,Oceania
PF,FR,116321,Oceania
PF,GA,7215,Oceania
PF,GB,1381,Oceania
PF,GD,4690,Oceania
PF,GE,288,Oceania
PF,GF,120273,Oceania
PF,GH,373,Oceania
PF,GM,689,Oceania
PF,GN,571,Oceania
PF,GP,85681,Oceania
PF,GQ,1394,Oceania
PF,GR,984,Oceania
PF,GT,220,Oceania
PF,GU,16735,Oceania
PF,GW,223,Oceania
PF,GY,980,Oceania
PF,HK,1919,Oceania
PF,HN,247,Oceania
PF,HR,1312,Oceania
PF,HT,1103,Oceania
PF,HU,663,Oceania
PF,ID,249,Oceania
PF,IE,1347,Oceania
PF,IM,1294,Oceania
PF,IN,81,Oceania
PF,IS,1735,Oceania
PF,IT,1996,Oceania
PF,JE,1792,Oceania
PF,JM,547,Oceania
PF,JO,138,Oceania
PF,JP,2163,Oceania
PF,KE,186,Oceania
PF,KG,74,Oceania
PF,KH,253,Oceania
PF,KI,106099,Oceania
PF,KM,1746,Oceania
PF,KR,605,Oceania
PF,KW,308,Oceania
PF,KY,2963,Oceania
PF,KZ,176,Oceania
PF,LA,211,Oceania
PF,LB,991,Oceania
PF,LC,2279,Oceania
PF,LK,347,Oceania
PF,LR,425,Oceania
PF,LS,290,Oceania
PF,LT,1025,Oceania
PF,LU,14923,Oceania
PF,LV,875,Oceania
PF,LY,110,Oceania
PF,MA,1474,Oceania
PF,MD,245,Oceania
PF,ME,924,Oceania
PF,MG,5807,Oceania
PF,MK,320,Oceania
PF,ML,1286,Oceania
PF,MM,95,Oceania
PF,MN,246,Oceania
PF,MO,1372,Oceania
PF,MQ,103856,Oceania
PF,MR,538,Oceania
PF,MT,4238,Oceania
PF,MU,30355,Oceania
PF,MV,4386,Oceania
PF,MW,97,Oceania
PF,MX,888,Oceania
PF,MY,456,Oceania
PF,MZ,280,Oceania
PF,,335,Oceania
PF,NC,2167547,Oceania
PF,NE,2713,Oceania
PF,NG,207,Oceania
PF,NI,371,Oceania
PF,NL,1458,Oceania
PF,NO,1479,Oceania
PF,NP,176,Oceania
PF,NZ,37160,Oceania
PF,OM,408,Oceania
PF,PA,1074,Oceania
PF,PE,438,Oceania
PF,PF,155790081,Oceania
PF,PG,6788,Oceania
PF,PH,526,Oceania
PF,PK,181,Oceania
PF,PL,545,Oceania
PF,PR,873,Oceania
PF,PT,2509,Oceania
PF,PY,399,Oceania
PF,QA,763,Oceania
PF,RE,111930,Oceania
PF,RO,656,Oceania
PF,RS,805,Oceania
PF,RW,198,Oceania
PF,SA,232,Oceania
PF,SB,15560,Oceania
PF,SC,9553,Oceania
PF,SE,1104,Oceania
PF,SG,1805,Oceania
PF,SI,1667,Oceania
PF,SK,865,Oceania
PF,SL,465,Oceania
PF,SN,1447,Oceania
PF,SR,1841,Oceania
PF,ST,490,Oceania
PF,SV,258,Oceania
PF,SZ,1063,Oceania
PF,TD,1098,Oceania
PF,TG,3152,Oceania
PF,TH,465,Oceania
PF,TJ,99,Oceania
PF,TL,1047,Oceania
PF,TN,1960,Oceania
PF,TO,73191,Oceania
PF,TR,186,Oceania
PF,TT,900,Oceania
PF,TW,564,Oceania
PF,TZ,267,Oceania
PF,UA,252,Oceania
PF,UG,281,Oceania
PF,US,2365,Oceania
PF,UY,728,Oceania
PF,UZ,94,Oceania
PF,VC,2056,Oceania
PF,VN,192,Oceania
PF,VU,92410,Oceania
PF,WS,59801,Oceania
PF,XK,176,Oceania
PF,YT,30495,Oceania
PF,ZA,369,Oceania
PF,ZM,217,Oceania
PF,ZW,166,Oceania
PG,AE,2393,Oceania
PG,AG,1367,Oceania
PG,AL,264,Oceania
PG,AM,221,Oceania
PG,AO,9110,Oceania
PG,AR,217,Oceania
PG,AT,329,Oceania
PG,AU,25860,Oceania
PG,AW,2389,Oceania
PG,AZ,295,Oceania
PG,BA,162,Oceania
PG,BB,1465,Oceania
PG,BD,3420,Oceania
PG,BE,219,Oceania
PG,BF,4328,Oceania
PG,BG,167,Oceania
PG,BH,2144,Oceania
PG,BI,20022,Oceania
PG,BJ,33815,Oceania
PG,BN,2691,Oceania
PG,BO,296,Oceania
PG,BR,367,Oceania
PG,BS,1644,Oceania
PG,BT,712,Oceania
PG,BW,5755,Oceania
PG,BY,269,Oceania
PG,BZ,935,Oceania
PG,CA,815,Oceania
PG,CD,4678,Oceania
PG,CF,2663,Oceania
PG,CG,4029,Oceania
PG,CH,591,Oceania
PG,CI,4521,Oceania
PG,CL,143,Oceania
PG,CM,3383,Oceania
PG,CO,372,Oceania
PG,CR,365,Oceania
PG,CV,1122,Oceania
PG,CW,3073,Oceania
PG,CY,1008,Oceania
PG,CZ,186,Oceania
PG,DE,325,Oceania
PG,DJ,1829,Oceania
PG,DK,206,Oceania
PG,DO,1145,Oceania
PG,DZ,422,Oceania
PG,EC,302,Oceania
PG,EE,132,Oceania
PG,EG,392,Oceania
PG,ES,189,Oceania
PG,ET,3431,Oceania
PG,FI,277,Oceania
PG,FJ,504324,Oceania
PG,FM,29548,Oceania
PG,FR,211,Oceania
PG,GA,3770,Oceania
PG,GB,612,Oceania
PG,GD,3102,Oceania
PG,GE,145,Oceania
PG,GF,1858,Oceania
PG,GH,15101,Oceania
PG,GM,3522,Oceania
PG,GN,3333,Oceania
PG,GP,535,Oceania
PG,GQ,2014,Oceania
PG,GR,193,Oceania
PG,GT,218,Oceania
PG,GU,6179,Oceania
PG,GW,3438,Oceania
PG,GY,3295,Oceania
PG,HK,1093,Oceania
PG,HN,397,Oceania
PG,HR,152,Oceania
PG,HT,3576,Oceania
PG,HU,148,Oceania
PG,ID,9890,Oceania
PG,IE,544,Oceania
PG,IM,517,Oceania
PG,IN,1349,Oceania
PG,IS,1234,Oceania
PG,IT,272,Oceania
PG,JE,733,Oceania
PG,JM,3056,Oceania
PG,JO,275,Oceania
PG,JP,455,Oceania
PG,KE,7297,Oceania
PG,KG,205,Oceania
PG,KH,457,Oceania
PG,KI,376073,Oceania
PG,KM,3382,Oceania
PG,KR,318,Oceania
PG,KW,1736,Oceania
PG,KY,3504,Oceania
PG,KZ,310,Oceania
PG,LA,609,Oceania
PG,LB,445,Oceania
PG,LC,2065,Oceania
PG,LK,2507,Oceania
PG,LR,18034,Oceania
PG,LS,1679,Oceania
PG,LT,128,Oceania
PG,LU,306,Oceania
PG,LV,168,Oceania
PG,LY,449,Oceania
PG,MA,629,Oceania
PG,MD,191,Oceania
PG,ME,208,Oceania
PG,MG,33912,Oceania
PG,MK,213,Oceania
PG,ML,3638,Oceania
PG,MM,928,Oceania
PG,MN,330,Oceania
PG,MO,1421,Oceania
PG,MQ,439,Oceania
PG,MR,1766,Oceania
PG,MT,775,Oceania
PG,MU,2752,Oceania
PG,MV,2608,Oceania
PG,MW,5031,Oceania
PG,MX,172,Oceania
PG,MY,3190,Oceania
PG,MZ,22061,Oceania
PG,,3290,Oceania
PG,NC,15293,Oceania
PG,NE,3954,Oceania
PG,NG,6783,Oceania
PG,NI,544,Oceania
PG,NL,550,Oceania
PG,NO,293,Oceania
PG,NP,1248,Oceania
PG,NZ,16554,Oceania
PG,OM,1943,Oceania
PG,PA,373,Oceania
PG,PE,223,Oceania
PG,PF,6788,Oceania
PG,PG,59749399,Oceania
PG,PH,5079,Oceania
PG,PK,1775,Oceania
PG,PL,208,Oceania
PG,PR,210,Oceania
PG,PT,266,Oceania
PG,PY,524,Oceania
PG,QA,2914,Oceania
PG,RE,686,Oceania
PG,RO,261,Oceania
PG,RS,178,Oceania
PG,RW,14858,Oceania
PG,SA,1663,Oceania
PG,SB,1426468,Oceania
PG,SC,3935,Oceania
PG,SE,231,Oceania
PG,SG,4550,Oceania
PG,SI,185,Oceania
PG,SK,124,Oceania
PG,SL,17179,Oceania
PG,SN,2331,Oceania
PG,SR,14556,Oceania
PG,ST,16031,Oceania
PG,SV,275,Oceania
PG,SZ,3062,Oceania
PG,TD,3161,Oceania
PG,TG,8546,Oceania
PG,TH,210,Oceania
PG,TJ,585,Oceania
PG,TL,10927,Oceania
PG,TN,430,Oceania
PG,TO,436029,Oceania
PG,TR,253,Oceania
PG,TT,3620,Oceania
PG,TW,472,Oceania
PG,TZ,7378,Oceania
PG,UA,296,Oceania
PG,UG,8306,Oceania
PG,US,848,Oceania
PG,UY,194,Oceania
PG,UZ,251,Oceania
PG,VC,2360,Oceania
PG,VN,333,Oceania
PG,VU,404475,Oceania
PG,WS,266346,Oceania
PG,XK,232,Oceania
PG,YT,2874,Oceania
PG,ZA,1706,Oceania
PG,ZM,7545,Oceania
PG,ZW,2830,Oceania
SB,AE,2038,Oceania
SB,AG,2786,Oceania
SB,AL,223,Oceania
SB,AM,243,Oceania
SB,AO,3526,Oceania
SB,AR,222,Oceania
SB,AT,240,Oceania
SB,AU,55722,Oceania
SB,AW,511,Oceania
SB,AZ,209,Oceania
SB,BA,399,Oceania
SB,BB,1403,Oceania
SB,BD,2450,Oceania
SB,BE,444,Oceania
SB,BF,1653,Oceania
SB,BG,162,Oceania
SB,BH,1662,Oceania
SB,BI,3591,Oceania
SB,BJ,14066,Oceania
SB,BN,4969,Oceania
SB,BO,353,Oceania
SB,BR,294,Oceania
SB,BS,1541,Oceania
SB,BT,635,Oceania
SB,BW,2719,Oceania
SB,BY,150,Oceania
SB,BZ,3643,Oceania
SB,CA,1267,Oceania
SB,CD,2259,Oceania
SB,CF,1902,Oceania
SB,CG,3264,Oceania
SB,CH,634,Oceania
SB,CI,2050,Oceania
SB,CL,183,Oceania
SB,CM,2035,Oceania
SB,CO,354,Oceania
SB,CR,341,Oceania
SB,CV,1406,Oceania
SB,CW,702,Oceania
SB,CY,838,Oceania
SB,CZ,128,Oceania
SB,DE,386,Oceania
SB,DJ,1196,Oceania
SB,DK,324,Oceania
SB,DO,1339,Oceania
SB,DZ,531,Oceania
SB,EC,332,Oceania
SB,EE,117,Oceania
SB,EG,380,Oceania
SB,ES,182,Oceania
SB,ET,2238,Oceania
SB,FI,593,Oceania
SB,FJ,1166231,Oceania
SB,FM,106184,Oceania
SB,FR,330,Oceania
SB,GA,2728,Oceania
SB,GB,939,Oceania
SB,GD,4400,Oceania
SB,GE,192,Oceania
SB,GF,1321,Oceania
SB,GH,5870,Oceania
SB,GM,3506,Oceania
SB,GN,1549,Oceania
SB,GP,727,Oceania
SB,GQ,1675,Oceania
SB,GR,236,Oceania
SB,GT,183,Oceania
SB,GU,9813,Oceania
SB,GW,1607,Oceania
SB,GY,10848,Oceania
SB,HK,1317,Oceania
SB,HN,368,Oceania
SB,HR,680,Oceania
SB,HT,2372,Oceania
SB,HU,102,Oceania
SB,ID,5085,Oceania
SB,IE,872,Oceania
SB,IM,45350,Oceania
SB,IN,779,Oceania
SB,IS,252,Oceania
SB,IT,266,Oceania
SB,JE,299,Oceania
SB,JM,3295,Oceania
SB,JO,339,Oceania
SB,JP,1163,Oceania
SB,KE,3537,Oceania
SB,KG,400,Oceania
SB,KH,450,Oceania
SB,KI,3450377,Oceania
SB,KM,79145,Oceania
SB,KR,510,Oceania
SB,KW,1624,Oceania
SB,KY,5183,Oceania
SB,KZ,277,Oceania
SB,LA,312,Oceania
SB,LB,298,Oceania
SB,LC,9213,Oceania
SB,LK,3989,Oceania
SB,LR,8704,Oceania
SB,LS,898,Oceania
SB,LT,101,Oceania
SB,LU,310,Oceania
SB,LV,162,Oceania
SB,LY,373,Oceania
SB,MA,715,Oceania
SB,MD,99,Oceania
SB,ME,200,Oceania
SB,MG,9659,Oceania
SB,MK,392,Oceania
SB,ML,1752,Oceania
SB,MM,523,Oceania
SB,MN,359,Oceania
SB,MO,5500,Oceania
SB,MQ,479,Oceania
SB,MR,940,Oceania
SB,MT,839,Oceania
SB,MU,153726,Oceania
SB,MV,4450,Oceania
SB,MW,2684,Oceania
SB,MX,160,Oceania
SB,MY,12650,Oceania
SB,MZ,8955,Oceania
SB,,1748,Oceania
SB,NC,45283,Oceania
SB,NE,1733,Oceania
SB,NG,3214,Oceania
SB,NI,593,Oceania
SB,NL,464,Oceania
SB,NO,385,Oceania
SB,NP,472,Oceania
SB,NZ,59600,Oceania
SB,OM,1354,Oceania
SB,PA,443,Oceania
SB,PE,199,Oceania
SB,PF,15560,Oceania
SB,PG,1426468,Oceania
SB,PH,4132,Oceania
SB,PK,1444,Oceania
SB,PL,103,Oceania
SB,PR,143,Oceania
SB,PT,283,Oceania
SB,PY,410,Oceania
SB,QA,2364,Oceania
SB,RE,18996,Oceania
SB,RO,214,Oceania
SB,RS,295,Oceania
SB,RW,4237,Oceania
SB,SA,1795,Oceania
SB,SB,290995332,Oceania
SB,SC,112934,Oceania
SB,SE,305,Oceania
SB,SG,3675,Oceania
SB,SI,362,Oceania
SB,SK,134,Oceania
SB,SL,8662,Oceania
SB,SN,1269,Oceania
SB,SR,7283,Oceania
SB,ST,5312,Oceania
SB,SV,194,Oceania
SB,SZ,2653,Oceania
SB,TD,1201,Oceania
SB,TG,3070,Oceania
SB,TH,188,Oceania
SB,TJ,472,Oceania
SB,TL,8802,Oceania
SB,TN,847,Oceania
SB,TO,270926,Oceania
SB,TR,224,Oceania
SB,TT,3463,Oceania
SB,TW,1465,Oceania
SB,TZ,3654,Oceania
SB,UA,186,Oceania
SB,UG,4212,Oceania
SB,US,618,Oceania
SB,UY,196,Oceania
SB,UZ,160,Oceania
SB,VC,6414,Oceania
SB,VN,330,Oceania
SB,VU,4670251,Oceania
SB,WS,231210,Oceania
SB,XK,281,Oceania
SB,YT,200381,Oceania
SB,ZA,1030,Oceania
SB,ZM,3382,Oceania
SB,ZW,1905,Oceania
TO,AE,1401,Oceania
TO,AG,5288,Oceania
TO,AL,379,Oceania
TO,AM,208,Oceania
TO,AO,942,Oceania
TO,AR,221,Oceania
TO,AT,789,Oceania
TO,AU,381475,Oceania
TO,AW,2533,Oceania
TO,AZ,224,Oceania
TO,BA,225,Oceania
TO,BB,1471,Oceania
TO,BD,922,Oceania
TO,BE,601,Oceania
TO,BF,458,Oceania
TO,BG,312,Oceania
TO,BH,988,Oceania
TO,BI,1113,Oceania
TO,BJ,4430,Oceania
TO,BN,1102,Oceania
TO,BO,256,Oceania
TO,BR,246,Oceania
TO,BS,2712,Oceania
TO,BT,902,Oceania
TO,BW,1953,Oceania
TO,BY,111,Oceania
TO,BZ,11488,Oceania
TO,CA,1735,Oceania
TO,CD,1229,Oceania
TO,CF,976,Oceania
TO,CG,1046,Oceania
TO,CH,1716,Oceania
TO,CI,819,Oceania
TO,CL,394,Oceania
TO,CM,1081,Oceania
TO,CO,295,Oceania
TO,CR,400,Oceania
TO,CV,3357,Oceania
TO,CW,2067,Oceania
TO,CY,942,Oceania
TO,CZ,1096,Oceania
TO,DE,975,Oceania
TO,DJ,1022,Oceania
TO,DK,1281,Oceania
TO,DO,1773,Oceania
TO,DZ,1241,Oceania
TO,EC,409,Oceania
TO,EE,143,Oceania
TO,EG,535,Oceania
TO,ES,440,Oceania
TO,ET,662,Oceania
TO,FI,344,Oceania
TO,FJ,2413502,Oceania
TO,FM,359872,Oceania
TO,FR,2381,Oceania
TO,GA,583,Oceania
TO,GB,3469,Oceania
TO,GD,5222,Oceania
TO,GE,451,Oceania
TO,GF,2313,Oceania
TO,GH,2848,Oceania
TO,GM,4314,Oceania
TO,GN,621,Oceania
TO,GP,352,Oceania
TO,GQ,849,Oceania
TO,GR,231,Oceania
TO,GT,379,Oceania
TO,GU,148541,Oceania
TO,GW,765,Oceania
TO,GY,41227,Oceania
TO,HK,802,Oceania
TO,HN,513,Oceania
TO,HR,652,Oceania
TO,HT,1193,Oceania
TO,HU,227,Oceania
TO,ID,760,Oceania
TO,IE,2153,Oceania
TO,IM,4603,Oceania
TO,IN,505,Oceania
TO,IS,1578,Oceania
TO,IT,500,Oceania
TO,JE,1239,Oceania
TO,JM,3209,Oceania
TO,JO,310,Oceania
TO,JP,8925,Oceania
TO,KE,1001,Oceania
TO,KG,170,Oceania
TO,KH,380,Oceania
TO,KI,651376,Oceania
TO,KM,2003,Oceania
TO,KR,531,Oceania
TO,KW,898,Oceania
TO,KY,4596,Oceania
TO,KZ,194,Oceania
TO,LA,389,Oceania
TO,LB,436,Oceania
TO,LC,3125,Oceania
TO,LK,2608,Oceania
TO,LR,4198,Oceania
TO,LS,657,Oceania
TO,LT,116,Oceania
TO,LU,380,Oceania
TO,LV,225,Oceania
TO,LY,282,Oceania
TO,MA,11283,Oceania
TO,MD,135,Oceania
TO,ME,387,Oceania
TO,MG,1106,Oceania
TO,MK,390,Oceania
TO,ML,590,Oceania
TO,MM,229,Oceania
TO,MN,517,Oceania
TO,MO,3297,Oceania
TO,MQ,350,Oceania
TO,MR,538,Oceania
TO,MT,1320,Oceania
TO,MU,6043,Oceania
TO,MV,1914,Oceania
TO,MW,2665,Oceania
TO,MX,244,Oceania
TO,MY,625,Oceania
TO,MZ,1067,Oceania
TO,,1588,Oceania
TO,NC,139634,Oceania
TO,NE,782,Oceania
TO,NG,4798,Oceania
TO,NI,421,Oceania
TO,NL,400,Oceania
TO,NO,636,Oceania
TO,NP,637,Oceania
TO,NZ,2632762,Oceania
TO,OM,936,Oceania
TO,PA,841,Oceania
TO,PE,332,Oceania
TO,PF,73191,Oceania
TO,PG,436029,Oceania
TO,PH,2118,Oceania
TO,PK,1346,Oceania
TO,PL,836,Oceania
TO,PR,386,Oceania
TO,PT,252,Oceania
TO,PY,461,Oceania
TO,QA,1737,Oceania
TO,RE,575,Oceania
TO,RO,1810,Oceania
TO,RS,212,Oceania
TO,RW,993,Oceania
TO,SA,801,Oceania
TO,SB,270926,Oceania
TO,SC,10664,Oceania
TO,SE,1540,Oceania
TO,SG,1237,Oceania
TO,SI,165,Oceania
TO,SK,440,Oceania
TO,SL,5370,Oceania
TO,SN,842,Oceania
TO,SR,40642,Oceania
TO,ST,1350,Oceania
TO,SV,493,Oceania
TO,SZ,1255,Oceania
TO,TD,427,Oceania
TO,TG,2270,Oceania
TO,TH,261,Oceania
TO,TJ,463,Oceania
TO,TL,45243,Oceania
TO,TN,2454,Oceania
TO,TO,694741188,Oceania
TO,TR,269,Oceania
TO,TT,5379,Oceania
TO,TW,489,Oceania
