user_loc,fr_loc,scaled_sci,region
BD,UA,346,Asia
BD,UG,2587,Asia
BD,US,754,Asia
BD,UY,187,Asia
BD,UZ,671,Asia
BD,VC,513,Asia
BD,VN,405,Asia
BD,VU,626,Asia
BD,WS,718,Asia
BD,XK,284,Asia
BD,YT,382,Asia
BD,ZA,1757,Asia
BD,ZM,1624,Asia
BD,ZW,748,Asia
BH,AE,255056,Asia
BH,AG,3419,Asia
BH,AL,1609,Asia
BH,AM,857,Asia
BH,AO,1510,Asia
BH,AR,495,Asia
BH,AT,2178,Asia
BH,AU,6822,Asia
BH,AW,4283,Asia
BH,AZ,1514,Asia
BH,BA,1924,Asia
BH,BB,2454,Asia
BH,BD,152021,Asia
BH,BE,2037,Asia
BH,BF,1553,Asia
BH,BG,1708,Asia
BH,BH,8142826,Asia
BH,BI,2061,Asia
BH,BJ,2711,Asia
BH,BN,44477,Asia
BH,BO,516,Asia
BH,BR,683,Asia
BH,BS,2310,Asia
BH,BT,31786,Asia
BH,BW,2097,Asia
BH,BY,2245,Asia
BH,BZ,1721,Asia
BH,CA,7974,Asia
BH,CD,1680,Asia
BH,CF,4341,Asia
BH,CG,1831,Asia
BH,CH,3200,Asia
BH,CI,1673,Asia
BH,CL,374,Asia
BH,CM,30944,Asia
BH,CO,854,Asia
BH,CR,803,Asia
BH,CV,652,Asia
BH,CW,1823,Asia
BH,CY,20606,Asia
BH,CZ,841,Asia
BH,DE,2721,Asia
BH,DJ,14083,Asia
BH,DK,1953,Asia
BH,DO,1169,Asia
BH,DZ,2226,Asia
BH,EC,544,Asia
BH,EE,1179,Asia
BH,EG,16723,Asia
BH,ES,2133,Asia
BH,ET,83196,Asia
BH,FI,1598,Asia
BH,FJ,3258,Asia
BH,FM,4834,Asia
BH,FR,2432,Asia
BH,GA,2371,Asia
BH,GB,8217,Asia
BH,GD,1382,Asia
BH,GE,1731,Asia
BH,GF,904,Asia
BH,GH,14906,Asia
BH,GM,12383,Asia
BH,GN,1691,Asia
BH,GP,602,Asia
BH,GQ,9160,Asia
BH,GR,8902,Asia
BH,GT,362,Asia
BH,GU,23380,Asia
BH,GW,1245,Asia
BH,GY,3080,Asia
BH,HK,9688,Asia
BH,HN,865,Asia
BH,HR,1585,Asia
BH,HT,1347,Asia
BH,HU,827,Asia
BH,ID,3662,Asia
BH,IE,10781,Asia
BH,IM,4815,Asia
BH,IN,28915,Asia
BH,IS,3507,Asia
BH,IT,4506,Asia
BH,JE,7277,Asia
BH,JM,2641,Asia
BH,JO,61855,Asia
BH,JP,2459,Asia
BH,KE,51169,Asia
BH,KG,1463,Asia
BH,KH,1162,Asia
BH,KI,1008,Asia
BH,KM,1063,Asia
BH,KR,2660,Asia
BH,KW,183999,Asia
BH,KY,26522,Asia
BH,KZ,925,Asia
BH,LA,1360,Asia
BH,LB,36976,Asia
BH,LC,2332,Asia
BH,LK,34572,Asia
BH,LR,4554,Asia
BH,LS,958,Asia
BH,LT,991,Asia
BH,LU,3063,Asia
BH,LV,1170,Asia
BH,LY,5835,Asia
BH,MA,6676,Asia
BH,MD,730,Asia
BH,ME,1574,Asia
BH,MG,1527,Asia
BH,MK,3256,Asia
BH,ML,1816,Asia
BH,MM,799,Asia
BH,MN,384,Asia
BH,MO,14582,Asia
BH,MQ,463,Asia
BH,MR,3711,Asia
BH,MT,20751,Asia
BH,MU,13724,Asia
BH,MV,167681,Asia
BH,MW,1857,Asia
BH,MX,402,Asia
BH,MY,18773,Asia
BH,MZ,1787,Asia
BH,,2720,Asia
BH,NC,436,Asia
BH,NE,2362,Asia
BH,NG,2685,Asia
BH,NI,873,Asia
BH,NL,2300,Asia
BH,NO,2370,Asia
BH,NP,62976,Asia
BH,NZ,9057,Asia
BH,OM,337255,Asia
BH,PA,963,Asia
BH,PE,484,Asia
BH,PF,534,Asia
BH,PG,2144,Asia
BH,PH,39228,Asia
BH,PK,80857,Asia
BH,PL,720,Asia
BH,PR,1514,Asia
BH,PT,3605,Asia
BH,PY,1182,Asia
BH,QA,311104,Asia
BH,RE,706,Asia
BH,RO,1832,Asia
BH,RS,2330,Asia
BH,RW,5104,Asia
BH,SA,188240,Asia
BH,SB,1662,Asia
BH,SC,113487,Asia
BH,SE,3057,Asia
BH,SG,30235,Asia
BH,SI,900,Asia
BH,SK,880,Asia
BH,SL,4404,Asia
BH,SN,2301,Asia
BH,SR,1539,Asia
BH,ST,1480,Asia
BH,SV,481,Asia
BH,SZ,2221,Asia
BH,TD,4733,Asia
BH,TG,3577,Asia
BH,TH,7456,Asia
BH,TJ,1159,Asia
BH,TL,1299,Asia
BH,TN,7411,Asia
