ISO_CODE,AE,AF,AM,AZ,BD,BH,BN,BT,CN,GE,HK,ID,IL,IN,IQ,JO,JP,KG,KH,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MV,MY,NP,OM,PH,PK,PS,QA,SA,SG,TH,TJ,TM,TR,TW,UZ,VN,YE
AE,0.0,8.848973122934527,8.254980205992508,7.525174487772611,7.080875401498114,4.903706067415735,13.807153218770576,8.942035629804842,9.038915003745304,8.67119346966292,22.37858545568036,8.14045046793427,15.652879389271389,7.914096959134385,11.09532174884334,25.98041935497293,8.2822151146067,7.643247022471901,9.781033228464354,10.801624313945764,4.586076868913858,7.717110626003175,10.48883422471905,9.350454388095969,7.155710453380636,8.083927754583067,9.32559557865165,24.161746853932534,14.126127415730284,21.587790876892967,7.961950674157287,6.644903973979889,8.01558808575676,6.896474809649669,19.142802367576166,4.6574980979133205,5.3140168595505015,11.20333650378879,22.409584793258414,8.6448400236546,12.403482461209087,7.377959305924373,25.35837760792432,7.581030302882238,20.381108981983665,8.14427488496521
AF,8.848973122934527,0.0,8.51940411764706,7.5670791176470225,6.163115168627408,9.037112058823547,16.69160205882343,6.454197229102126,5.937461862745112,8.466562035294118,24.387842102396373,6.932643952036172,17.99338601518016,5.900466953812601,11.331534529411726,29.28505937908472,6.312565597647047,7.135724901960731,10.730704262745006,11.155193058823505,8.147329274509831,7.26338514005599,10.346482741176429,13.259743616852155,7.661809767801832,7.641395616099018,8.545707852941176,26.353265294117453,16.550129705882274,24.43115535038349,6.544264987745041,6.317711068111398,10.271827897058792,8.371333941176443,21.431548067226775,9.27260457983196,6.4858334264705455,14.7524297879616,24.294973247058877,7.210670232198092,9.238765448179189,7.140424887700505,27.212269795665428,8.059397762148288,21.490256641987784,5.900893319327726
AM,8.254980205992508,8.51940411764706,0.0,5.005827156862728,6.632017266666635,7.963444333333314,16.284119411764582,7.164313070175427,6.134090666666679,5.03868046666668,24.263052407407237,7.807935364102566,17.124221720429944,6.17509289629625,12.192301333333331,29.546498333333112,6.420582373333323,5.954138333333317,9.235886733333224,10.170979529411742,7.768933000000038,6.085692380952351,9.90594646666665,11.645116621621652,7.187486315789468,6.5606057368420485,6.745362499999987,25.813106666666627,15.956666078431288,24.471950347825995,6.215368541666627,6.056826754385927,9.205164181372504,8.24235890196074,21.154117142857118,8.975641428571436,6.60674237499995,13.297791201550266,23.87948985333337,7.147376140350864,9.808882142857136,7.0467482121212175,27.249219684210367,6.637719130434755,21.64253352298845,7.143948571428565
AZ,7.525174487772611,7.5670791176470225,5.005827156862728,0.0,5.874408862745053,7.441183176470601,16.267371764705796,6.930632043343618,5.84376325490194,5.0122545647058745,24.659673986928,7.149807783710376,17.85281740986701,5.837414859694929,11.987344941176431,29.028523246187248,6.033091938823499,5.352768725490151,9.215389599999924,10.4626494705882,7.072115999999995,5.34425854341733,9.965845576470574,11.683808648648665,6.928873653250755,6.574887253869915,6.7448807352940925,26.41178117647059,16.030276470588163,24.46678737851653,6.281186924019552,5.478084829721318,8.981156220588185,7.208804647058776,21.31665684873957,8.033321134453756,5.925096360294062,13.495944213406194,24.29691062588241,6.442144334365279,9.48044431372542,5.771043181818142,27.62799621981411,5.943605959079265,22.013382540567864,6.638659439775878
BD,7.080875401498114,6.163115168627408,6.632017266666635,5.874408862745053,0.0,7.266646266666671,15.943755172548965,5.178112368421013,4.761617199999971,6.833409466666666,25.12210103703699,5.543373107692291,18.57671468387081,3.998152051851831,12.154966152941144,29.881686718518445,5.25855623999998,5.932799666666618,9.274703799999946,10.303337090196022,6.609895999999983,5.925292504761859,10.32025739999996,12.527023580180185,5.6191936631578585,5.886116792982425,6.900586633333312,26.74461473333334,15.59806872941173,24.803228397101368,5.063193774999961,4.117033677192937,8.535770644117603,5.43348235686271,21.88173250476187,7.62572140952378,4.901623924999978,13.8531085968991,24.86366301333336,6.046557056140319,8.471565219047553,5.991295399999963,28.04572044210519,6.799397542028945,22.01904037816084,5.6186372571428285
BH,4.903706067415735,9.037112058823547,7.963444333333314,7.441183176470601,7.266646266666671,0.0,14.24696552941168,8.806767263157873,8.921904000000044,8.660040799999994,23.06265474074064,8.247735907692313,16.325025709677377,7.8122136962963,11.67417070588234,26.91329940740725,8.264956879999998,7.539686333333299,10.279441066666646,11.339413823529418,5.028877333333337,7.550327523809517,10.656930399999988,9.98683010810809,7.420568526315812,8.27978226315788,9.273552499999996,24.62530700000018,14.35597388235289,22.22435282608692,7.978913916666666,6.25824989473687,8.572002985294128,7.488478000000005,19.747909000000067,5.151181428571427,5.624729749999977,11.625192976744096,22.7603834,8.72739210526315,12.383760761904773,7.839720181818171,25.9898196315789,7.586450347826068,20.854762120689625,8.144456666666681
BN,13.807153218770576,16.69160205882343,16.284119411764582,16.267371764705796,15.943755172548965,14.24696552941168,0.0,16.923658978328056,18.059602666666567,17.340989764705682,21.145683681917067,14.912141906787262,18.04008659392778,17.102491972548915,17.20418470588235,27.80356649237459,16.531755491764603,15.968992647058696,15.511342933333236,16.337524411764697,14.191713411764608,16.10651568627442,15.184189905882194,14.667178600953973,15.081198235294138,15.737953743033966,16.664316088235317,22.031150588235285,16.5244470588234,16.270523777493572,16.893082218137312,16.415106191950493,14.347654779411696,16.07121964705882,21.867525756302477,14.207267142857146,15.289270375000042,11.963350314637363,20.94717560705877,16.989072755417848,20.22423501400541,15.93285275668442,24.446433699690257,15.343754603580445,20.475990341784936,16.770927843137134
BT,8.942035629804842,6.454197229102126,7.164313070175427,6.930632043343618,5.178112368421013,8.806767263157873,16.923658978328056,0.0,3.944634631578895,7.342867621052648,26.108249922027145,6.314692584615369,19.617215305602578,4.099396707992202,13.445906699690358,31.60052226120842,4.784645570526319,6.484310263157867,10.459070421052513,10.958939061919487,8.194018982456155,6.6477601253132566,11.01525119999995,14.099026955903346,7.075683859649094,6.947182263157846,7.555995868421026,27.37526368421053,16.85260108359119,26.29704889931341,5.466228388157846,5.089623684210468,9.828071684984485,7.87531108049532,23.549091616541435,9.500618796992487,6.201085539473652,15.069648017135703,25.978803416842176,5.875623684210488,8.14508609022551,7.040359803827726,29.00220699999986,7.685418077803149,22.9881074056261,5.422379874686694
CN,9.038915003745304,5.937461862745112,6.134090666666679,5.84376325490194,4.761617199999971,8.921904000000044,18.059602666666567,3.944634631578895,0.0,6.019055200000046,26.993713777777607,5.632633035897388,20.225668720430043,2.877029392592548,13.30439003921562,32.3569579999999,3.645360399999998,6.071414999999999,10.123239999999942,10.772590764705823,7.99593533333337,5.962273523809532,10.620425733333336,14.24875690090092,6.653493017543861,6.191877105263119,6.293415166666694,28.7839096666666,17.907480274509712,27.28758473913035,5.2874608750000025,4.146855614035026,9.888227083333286,7.741202509803906,23.94042214285706,9.40905742857141,5.70913866666666,15.721198217054164,26.693450946666765,5.531185894736836,5.956801714285708,6.4178792272727,29.99260092982453,7.465923391304362,23.765771143678123,4.664461428571396
GE,8.67119346966292,8.466562035294118,5.03868046666668,5.0122545647058745,6.833409466666666,8.660040799999994,17.340989764705682,7.342867621052648,6.019055200000046,0.0,24.80467863703693,7.869235630769231,18.033796122580483,6.230752999999993,12.942599905882304,30.14058709629612,6.46443120000001,6.604453133333344,9.321127866666572,10.51037657647055,8.083708400000052,6.535456133333338,10.404126399999935,12.321814972973016,7.563559775438604,6.647485842105272,6.596611100000012,26.5809047999999,16.86586303529394,24.95929588695639,6.238574641666671,6.202493957894715,9.183790920588203,7.847484247058806,22.28367397142847,9.12912917142856,6.92198322499998,13.734743655813803,24.61321276000001,7.445198168421056,9.965810876190382,7.371867518181811,27.905455884210305,7.434316034782602,22.404289375862053,7.323196133333364
