ISO_CODE,AG,AI,AR,AW,BB,BM,BO,BQ,BR,BS,BZ,CA,CL,CO,CR,CW,DM,DO,EC,GD,GF,GL,GP,GT,GY,HN,HT,JM,KN,KY,LC,MQ,MS,MX,NI,PA,PE,PM,PR,PY,SR,SV,SX,TC,TT,US,UY,VC,VE,VG,VI
AG,0.0,1.700506307292605,1.614398408662204,1.733583878981462,1.1817563838002405,1.6563731793003011,1.3349872660035549,2.199834061073414,1.5619733722344895,1.1461863048859082,1.205097104993747,1.3098631977712556,1.6182146407845122,1.3670385416039512,1.9922249881277208,1.501114690297204,1.3420079581409514,1.3245077042884104,1.4279771325037245,1.1001049979685913,1.3916288550149738,1.7896941535261677,1.4216731622963843,1.3428756929743833,1.15895762551531,1.342193375671683,1.5365978668751503,1.1567366608544922,1.8222517191259675,1.4926089708591344,1.145310896747312,1.5134960801254536,5.888831858308507,1.429394416335235,1.3286155375032709,1.3475751932620652,1.377256762610929,5.0371293872149465,2.3453692170471707,1.60337619755529,1.5475683789309505,1.3977094799973842,1.4173544953031223,1.5278180095954534,1.6825763128013047,1.3708006948244231,1.794659207993797,1.1786216937034155,1.5532546401654808,2.0406476195675385,1.724653636501297
AI,1.700506307292605,0.0,1.9233055912991133,1.9657406408964528,1.622906933460697,1.831193996640547,1.722663581760552,2.2142394981582165,1.8809178045779025,1.6089449935665845,1.604099877546408,1.6124104996017246,1.899372754150888,1.7256669357902157,2.314232264367086,1.7959729444041157,1.6052729527598864,1.698973179115662,1.7981063642941302,1.5986757013079609,1.5798240314186394,1.9056290622594263,1.5962517899664108,1.7218517007882876,1.6382440537066634,1.7249259857349375,1.842189442698073,1.6394554383381688,2.098320581162037,1.7576820303204987,1.5888243857598834,1.652747460058121,6.021998401283971,1.7530738791259697,1.7175481532078123,1.683345392080732,1.743148669201721,4.962998170866342,2.547733931148717,1.9264601998031428,1.9343737345560568,1.7806922872541355,1.56878461139147,1.6360242811150607,2.121531767546633,1.6582645457093748,2.0229673763432245,1.613013338180694,1.8322045726413367,2.1102605100462783,1.798139474155405
AR,1.614398408662204,1.9233055912991133,1.1151007970493857e-07,1.7553990921373128,1.476896713990654,1.7983174943924478,1.229515009372362,2.256735504495041,1.1313190210063837,1.4690822289761774,1.4211298575263611,1.3881851197826178,1.0895642276005073,1.1617083451834227,1.5382732494294131,1.565908050176728,1.712088886913565,1.222966463986055,1.1140091797510374,1.569339088893917,1.480229572317392,1.9268877679833432,1.4896069353148351,1.159917079652974,1.454803105752755,1.2516660528115156,1.8181323304471253,1.5092681646045412,2.056499377483675,1.7001586094863823,1.5701167882689795,1.5573597150212908,6.0574958377257895,1.0374335387308546,1.242277119057826,1.3078742105794814,1.2005671755129468,4.988757594338773,2.0143234206714107,1.2217848186418487,1.5695141898967202,1.2436464860895329,1.6763422552350045,1.7976215666927202,1.7881435316059051,1.4317286549378618,1.046967342326768,1.616547772028684,1.6959608940926678,2.2627640916271785,1.9438087864374511
AW,1.733583878981462,1.9657406408964528,1.7553990921373128,0.0,1.621577605572309,1.724744021350766,1.6590230939386137,2.0233128353173537,1.734078964056288,1.5978893089583803,1.6580535523439548,1.6392347893043142,1.77229069544358,1.8070880152262825,1.881565543826392,1.212719925068501,1.899515726835273,1.6660873307790298,1.6825122329991284,1.6839183625277432,1.8127456603473004,2.0277469785241387,1.782881393573614,1.691903905817501,1.676765738775307,1.7081242274736197,2.15890723148815,1.7887624950720986,1.9337118673249536,1.6375854590480652,1.6982627867479458,1.8155128631822968,5.947635668827346,1.6913450995536397,1.6990033987332556,1.7606127186712497,1.7794038589280727,4.974054755691773,2.0581945067384195,1.6868416552112908,1.6541518242789717,1.6561293656637963,1.6632620371973057,1.8917741374688704,1.6827955503184475,1.641505004009433,1.8617048518874708,1.7736762909042534,2.0810637304938084,2.20808631220549,1.8839274937257315
BB,1.1817563838002405,1.622906933460697,1.476896713990654,1.6215776055723092,0.0,1.4879020484953327,1.1171794077417354,2.156096405371941,1.4411132832746416,0.8634791510367653,0.9833552287751764,1.053521270340658,1.4469697399221504,1.1153419971247776,1.9449511059557576,1.2758192459640874,1.2422465965817788,1.0263276594068036,1.2307531437850274,0.990539845990668,1.115104329549598,1.7020602027932836,1.1757640314818825,1.1050117472269918,0.9196834857857962,1.0611940734900642,1.2977695685531183,0.8733115130749755,1.8316724517168963,1.2854895504950232,0.9079475855966992,1.2744791889745897,5.963465985781991,1.2526963783496552,1.115168496241132,0.997601458746705,1.1842413543840968,5.032515895360938,2.282645932487932,1.446805401601489,1.398282290739128,1.2253855556485005,1.311191570402186,1.367963381295737,1.5581948621078023,1.1376880438118275,1.6531159285423562,1.0072591439801653,1.2879391887493572,2.040293957422634,1.6486306502937662
BM,1.6563731793003011,1.831193996640547,1.7983174943924478,1.724744021350766,1.487902048495333,3.551356580201681e-07,1.6282471879251157,2.163520197408734,1.7115823557883154,1.4902659572937391,1.5310979167856429,1.4083242946800305,1.758079182602546,1.729720373531512,2.0192941662190527,1.533244166266715,1.7373484027216353,1.6162749890562265,1.6913479737147012,1.557263703141881,1.6398639580031524,1.897827217790537,1.646195302600949,1.6790503763738494,1.5411974716692922,1.6564904760607864,1.990531505034008,1.619541411870045,1.929464388519046,1.340439314849487,1.553066093133168,1.720153093995194,5.928098432423117,1.6737941531251306,1.666134318916379,1.652118777712517,1.7346693746171538,4.987775530405543,2.190896001929384,1.7144836871162552,1.7798126183789391,1.6846718870037238,1.537948566471501,1.7081107597133132,1.7411030792369262,1.3762902254381573,1.8520208925622783,1.615427450702774,1.939407608568404,2.051650312692954,1.66878710164323
BO,1.3349872660035549,1.722663581760552,1.2295150093723617,1.6590230939386137,1.1171794077417354,1.6282471879251157,1.659323085197813e-07,2.199833122233138,1.197400546204689,1.1020614220003988,1.0021969622797129,1.1583937999880358,1.1939237898569972,0.836064349900807,1.650287475814519,1.2955303971489838,1.3555905637734111,0.8233483470073434,0.7984288147899941,1.2150479724837326,1.0765923902373862,1.7474338564172995,1.1372198857234734,0.7549882495800494,1.016672349485679,0.8305003173251702,1.2087223080983815,0.9977484575718754,2.0112748057716354,1.5542007766249435,1.1715758795774416,1.2250976316470548,6.06471270864076,0.9440255278058866,0.7665775194853148,0.835463129255578,0.8021160781554041,5.024635064542081,2.204131563546912,1.0735551529994876,1.4410999620200855,0.8751421597392355,1.4727518280004448,1.4970530552829735,1.749413746569318,1.263869607928738,1.3991082502832248,1.209945899297174,1.0329753218343345,2.1835978790726127,1.7421409145689613
BQ,2.199834061073414,2.2142394981582165,2.256735504495041,2.0233128353173537,2.156096405371941,2.163520197408734,2.199833122233138,1.3328003749250113e-07,2.2314434158576963,2.1613346710718924,2.1786109665835403,2.170169942692445,2.260658369037614,2.273797910623726,2.418903779775285,1.962786499761458,2.2346387304162336,2.2083649622235657,2.221990385605369,2.161666730061091,2.257562314365038,2.400998352552076,2.249088524977951,2.216199361377785,2.2201412728166026,2.231406695833525,2.5275125535676897,2.279242907584326,2.335236777711135,2.1350849650098778,2.1906747709560763,2.292651392000771,6.059702968687351,2.207183249253512,2.2261207887376715,2.2622937039957334,2.23644634960349,5.061368593005089,2.572745790634811,2.247535635604148,2.222678389228184,2.2171471842317327,2.07133597790806,2.243056949238479,2.251436324340101,2.1539280475844644,2.3326535480020216,2.2221966944638973,2.4972178509201486,2.394661393078368,2.2038521779502167
BR,1.5619733722344895,1.8809178045779025,1.1313190210063837,1.734078964056288,1.4411132832746416,1.7115823557883154,1.197400546204689,2.2314434158576963,2.493441183966624e-07,1.3871287218990374,1.34476963668983,1.275168318797084,1.2379704923772428,1.2353282043397615,1.6199902226623843,1.5152318418343598,1.6545056371082876,1.2664963413016048,1.1889067451201063,1.4936337013732026,1.4226270849640077,1.8672847894044116,1.4617703733411815,1.2290826773382677,1.3731072336751835,1.2743561662893514,1.7310687883924352,1.4234938260843222,2.054750969839134,1.6682029499757718,1.4891631251253117,1.5434188786695415,6.042156164459768,1.163235872192844,1.245715448775334,1.2920109295284032,1.2639102049515665,4.978064104695825,2.0757271282866627,1.252097533047534,1.6020745647804375,1.2471829578604772,1.634434420802982,1.72453534701514,1.7912791946886135,1.3077336312063437,1.3494568762581007,1.531975814441889,1.6233953116433892,2.22926299137562,1.856540816405408
BS,1.1461863048859082,1.6089449935665845,1.4690822289761774,1.5978893089583803,0.8634791510367653,1.4902659572937391,1.1020614220003988,2.1613346710718924,1.3871287218990374,0.0,0.9222452030561228,1.002299357131084,1.4043538152584876,1.1285325072545338,1.9144436436359555,1.2739482409633818,1.226041992407672,1.0428711006916247,1.225880546421622,0.9775051171897624,1.0979736308788586,1.6640372152390253,1.1679977551975158,1.094141369444187,0.877842936555287,1.0601897180171074,1.2872809332121444,0.8512343933686739,1.8127018861232485,1.2704934229948237,0.9181989802296384,1.2588481179089408,5.964534018643025,1.239862879127738,1.108500244517232,1.0171320584459504,1.145006648593165,5.025148745566268,2.261510034428249,1.4553195511370172,1.3812342774403976,1.2058724350790508,1.3024856645817802,1.2991850611265567,1.5364882364660088,1.0845400799182054,1.644970731394878,0.9872359076809208,1.2929436395543703,2.020554434558328,1.6118845487218545
