ISO_CODE,AD,AL,AT,BA,BE,BG,BY,CH,CY,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GI,GR,HR,HU,IE,IM,IS,IT,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,SM,UA
BY,1.0618454788657028,0.6372868193604143,1.0641619012418686,1.0970012359550576,0.8018664298148434,0.666951507490636,0.0,0.6556966292134827,1.133180053159357,1.0864781559814929,0.4510465365168547,0.9867245121230044,0.3747471239309075,0.801137780898876,0.4530338163502512,1.0091891385767793,0.5963224233311296,1.242880973691422,1.9174415241817293,0.7436900020429004,1.6978355943228851,1.010388846836191,2.76754974317817,1.6028315543071168,1.106509853068279,0.7865830735773827,1.320670411985018,1.7532466783707876,0.9315186584950634,0.7124472297559081,1.279995926966292,0.8724930409568682,0.7458796731358528,0.9037655464759958,1.859592259675405,0.5013441187152418,0.6473411891385761,0.6891387289325849,1.2232101087350475,0.8061517690896577,1.0036843071161043,0.3495400842696629,0.7402624262640459,1.0198917829985248,1.461818710112362,1.834069001982814,1.204850350357508
CH,0.9886809523809508,0.6649708906882573,0.5313981578947374,0.8236706578947377,0.4296355596738325,0.489460891812865,0.6556966292134827,0.0,0.7972868307866442,0.7391191537667701,0.566568654605261,0.6550521052631577,0.6230470620581293,0.6721110833333331,0.553113484573502,1.1159033918128645,0.4237830263157887,0.7768584634146338,1.5707238215102977,0.5247677799043063,1.3787947368421047,0.5967899999999997,2.28708447368421,1.1466389473684206,0.7150514979757077,0.5794186960950763,1.269025789473683,1.4193567434210534,0.5148166826156304,0.4699844767090131,1.153061710526315,0.7670327730616849,0.7336023604465705,0.7600196650717703,1.34646730994152,0.4544466241360975,0.407843114035087,0.6292801249999999,0.8338129711375211,0.7829571482277118,0.7370679585326952,0.7156697105263142,0.4412026151315788,0.5964762945241898,1.0132822315789498,1.8304339009287904,0.9845506746411486
CY,1.1155033794162807,1.0701706120760943,0.620260342388228,0.924909233870966,0.8659221490231709,0.8761701164874547,1.133180053159357,0.7972868307866442,0.0,0.9172419671094236,1.180796309811826,0.9566427108092808,1.1565797785267202,1.0047354220430098,1.1929265183537257,1.475740860215052,1.0012815828589492,0.6035587330186203,1.3090248246844298,0.7486593391984354,1.0631870005659296,0.7940207130730044,1.847153517665129,1.1145927419354824,0.885176592224978,0.8573338709677409,1.5219580645161268,1.1807622513440843,0.8449693059628548,0.7918736373748604,1.4282044354838692,0.6342473118279556,0.9717688172043007,0.8831387781036159,1.0191987455197131,0.9788609156076896,0.8881694175627233,0.8894896599462343,0.7797464516129026,0.92401007131885,0.7681038025415432,1.335666946236558,0.9336495329301056,0.6578406647116317,0.8720911698924722,1.9973438962681835,0.8834141730205268
CZ,1.276403837535012,0.94250515837104,0.7715618111455106,0.6690219362745093,0.5984914112123717,0.8595599183006535,1.0864781559814929,0.7391191537667701,0.9172419671094236,0.0,1.1445664424019597,0.8190687306501543,1.156503181153058,0.7944288725490185,1.106355165652467,1.2522058169934631,1.0204240882352933,0.8821503381157344,1.640909761295822,0.832125351158645,1.0442196491228064,0.7851662641898861,2.0975783753501407,1.306190686274509,0.912307285067872,0.8997589424414921,1.352197450980391,1.256896629901962,0.8633209090909089,0.6794211156186609,1.4237772058823517,0.7724406388361781,0.8253937789661309,0.8866555793226373,1.3323881699346405,0.9025538799762324,0.8031652777777769,0.9345983284313716,0.8644300948766599,1.097678889555822,0.5726856684491971,1.210537990196077,0.8383335110294114,0.7366628104575166,0.8248602666666678,1.8702013725490176,0.7810906292335104
DE,1.0383224315476185,0.5808475480769223,0.9937764144736824,1.1467004374999998,0.7873923485915474,0.5462491180555533,0.4510465365168547,0.566568654605261,1.180796309811826,1.1445664424019597,0.0,1.0162832434210518,0.3401217388059701,0.8514894791666662,0.4452998168103447,0.9455196666666656,0.468919496323529,1.2048696432926809,1.968702652173912,0.7344307045454523,1.7300805690789458,1.011734027412278,2.771293669642855,1.464919499999999,1.0318964230769214,0.7088837076612898,1.311278916666666,1.873686375,0.885186924242423,0.6926434942528712,1.3102709375,1.0630224522849447,0.8829007196969685,0.9051715227272716,1.8020285416666648,0.485918491792928,0.6205760277777772,0.5908970625,1.2586250463709647,0.8082230943877535,1.059577861742423,0.3714859583333336,0.6731693750000002,0.9559953207070698,1.4916795,1.990893808823528,1.3282721818181806
DK,1.3418266165413526,1.1108982995951415,0.8107350000000001,1.08120375,0.7360031727205336,0.9096012134502928,0.9867245121230044,0.6550521052631577,0.9566427108092808,0.8190687306501543,1.0162832434210518,0.0,0.9836045640219953,1.015136675438596,0.8316609437386564,1.3177457309941514,0.8025316021671823,0.8166882785622592,1.592299221967962,0.870326995215311,1.3137599999999994,0.8011008771929823,2.115697781954887,1.09516798245614,0.6704502834008088,0.9390156230899824,1.5107835087719286,1.32168365131579,0.7025497129186601,0.8060011252268593,1.335354342105262,1.0537043746462929,1.0499982775119614,1.06234,1.2760869590643271,0.7133805156831464,0.6076375292397658,0.974084993421052,0.9678695415959248,1.1773093609022554,0.8935584370015947,1.127114324561403,0.5541271381578939,0.7338290802764484,1.0130369473684224,1.858486501547986,1.0453081196172245
EE,1.051413006396588,0.648324695752009,1.0351084406912798,1.1854693843283588,0.8282960752575139,0.5499357752902145,0.3747471239309075,0.6230470620581293,1.1565797785267202,1.156503181153058,0.3401217388059701,0.9836045640219953,0.0,0.8926680970149258,0.3247020792588776,0.9673437810945266,0.532479152326602,1.196375871496178,1.9694878001297853,0.7273939864314781,1.7426105655930866,1.0335716575019636,2.773658997867804,1.5012970149253742,1.0593146957520083,0.7661408444872407,1.3231875621890543,1.8678054197761207,0.8978927182270467,0.6433898781952303,1.3238654850746268,1.0532752046220508,0.8535941655359565,0.9273114654002712,1.8010638474295189,0.4740338564751995,0.6011521517412928,0.5985614272388062,1.2352571882522854,0.7929246314346627,1.036481469923111,0.3712080298507457,0.6548937593283589,0.9563125282677524,1.4872484716417926,1.899932133450395,1.3163962700135687
ES,0.8556235357142852,0.7215110448717943,0.9294034429824556,0.7841092500000002,0.6187033908450696,0.7581271388888887,0.801137780898876,0.6721110833333331,1.0047354220430098,0.7944288725490185,0.8514894791666662,1.015136675438596,0.8926680970149258,0.0,0.8683925833333336,1.2923592499999996,0.7308756715686268,1.1863444918699175,1.6807732028985507,0.755923166666666,1.4083459078947362,0.8262953289473671,2.615862488095237,1.4307039999999993,1.147363698717948,0.6980549489247302,1.4436759166666655,1.4624818750000006,0.8155791666666663,0.725890609195401,1.3039414999999992,0.8589659623655908,0.5939055151515147,0.8740613409090904,1.667269472222222,0.7792616313131306,0.749417,0.8087349583333333,1.0849251693548378,0.9394384404761902,0.8021805681818176,0.996525916666666,0.8199063124999998,0.9703458207070704,1.234897466666667,1.705105328431371,1.1361173257575756
FI,1.119253990147782,0.8090067108753309,1.0056988838475494,1.1589801724137945,0.8111768674113639,0.6088637643678155,0.4530338163502512,0.553113484573502,1.1929265183537257,1.106355165652467,0.4452998168103447,0.8316609437386564,0.3247020792588776,0.8683925833333336,0.0,0.984060842911876,0.4768187190669365,1.1337387258200164,1.8875220689655163,0.7666068463949836,1.719974827586206,0.9465170477918924,2.685296354679803,1.4299850574712638,0.9812358090185664,0.829420593993325,1.3117731034482742,1.777589461206898,0.8180971995820274,0.6870425287356313,1.2030362931034473,1.1097394289951796,0.8969724137931031,0.9477379623824452,1.734954022988506,0.4855534343434343,0.5266973467432942,0.6724143232758629,1.1780385873192425,0.9163457600281486,1.0031890386624858,0.4521085632183901,0.6019076077586208,0.8992687216997561,1.4299128137931056,1.8428790263691668,1.2891632758620688
FO,1.3357619047619045,1.1834414529914516,1.4091611988304085,1.4474724999999995,1.1704634585289502,1.0904358333333315,1.0091891385767793,1.1159033918128645,1.475740860215052,1.2522058169934631,0.9455196666666656,1.3177457309941514,0.9673437810945266,1.2923592499999996,0.984060842911876,0.0,1.10452261111111,1.4693249674796742,1.7906521739130428,1.2247513939393928,2.0192057894736823,1.368524561403507,2.9283395238095222,1.621166666666666,1.401375213675213,1.3834021505376328,1.6338333333333328,2.214165208333333,1.3167757575757568,1.1993444444444434,1.6723958333333329,1.395031541218637,1.1729121212121207,1.4034132323232316,2.068283333333332,0.9849271717171696,1.129177499999999,1.1791036944444435,1.6203134767025067,1.3712128458049873,1.365750606060605,0.960254388888888,1.1005519097222218,1.322780808080807,1.7902304444444446,2.3462908496732013,1.647555424242424
