ISO_CODE,AG,AI,AR,AW,BB,BM,BO,BQ,BR,BS,BZ,CA,CL,CO,CR,CW,DM,DO,EC,GD,GF,GL,GP,GT,GY,HN,HT,JM,KN,KY,LC,MQ,MS,MX,NI,PA,PE,PM,PR,PY,SR,SV,SX,TC,TT,US,UY,VC,VE,VG,VI
CL,0.1053381913489939,0.2036744198062673,0.0546099551336287,0.1194373517499953,0.0848129274188714,0.124343809899284,0.0708169404511938,0.2480571402150697,0.0849963739938932,0.1192860067654373,0.069881309331371,0.0412642677940489,0.0,0.0653853839024517,0.0602857128942097,0.1136857929546745,0.1652509879099657,0.0696934948835028,0.0650031501987313,0.0995635997915411,0.1143509055260583,0.1638209737767348,0.0989509253469888,0.0938834864486238,0.0993579069353512,0.0666131195663723,0.2592943046231148,0.0980251026467917,0.1636613212023964,0.1073071513511467,0.1043841490701575,0.0997003474450651,0.508535940898794,0.0585004610139502,0.0721043664322483,0.0569047381741004,0.0472629150207704,0.4863620321678277,0.0985625904569469,0.067767195009698,0.169615750781005,0.0639996487963019,0.1156447138577543,0.1807849260527824,0.1158175517883233,0.0672091632114633,0.0562484020174626,0.1257602398447744,0.0800576006215136,0.2122571800548186,0.1619672467246651
CO,0.0931334016453819,0.2069770860646305,0.0284256672800006,0.0997252738352433,0.0655391821879394,0.1423004712341941,0.0436447203070637,0.2625026848339138,0.0675236315499062,0.0770636885714556,0.0438910638123037,0.0784932688674565,0.0653853839024517,0.0,0.0602834896615771,0.072130830838002,0.1558499917741495,0.0184321679458769,0.0345397420371994,0.1236104617928705,0.0832437162297354,0.1392654966386259,0.0848317730375483,0.0603837150412551,0.067521485906966,0.0403900262064779,0.224288204153359,0.064389958471662,0.1686433350460503,0.0980066187803997,0.1031841911241753,0.0971390278113663,0.518124158090838,0.0296490913841305,0.0399000045109924,0.0253010160943478,0.0300904797095334,0.4603590511794083,0.07737306543847,0.0409164987249273,0.1291404790959116,0.0341290771362834,0.0931141233660913,0.1615551219475176,0.0986581963980615,0.0547866257696724,0.0426116169528602,0.0989344583477405,0.0447699390841372,0.2209264255339748,0.1535442974736198
CR,0.1180284883802601,0.2127370740559886,0.0540030036428975,0.113664438994652,0.0985333922635131,0.1369717576500467,0.0588871658109426,0.2555152471287161,0.0795285082864402,0.0879931988322095,0.0732065900093345,0.0918215293268783,0.0602857128942097,0.0602834896615771,0.0,0.1054671997691288,0.1809149119804014,0.0654991576735241,0.0594732503849722,0.1295284130839795,0.1388505115648521,0.162782467157693,0.1202439874047623,0.0709871678697552,0.099835839142102,0.0554913088330629,0.2909011229923193,0.1034471759825889,0.1715161633304385,0.1106727350230388,0.126817555369801,0.1370111052009196,0.489145409341798,0.0418833522166223,0.0575111285180898,0.0661640771201135,0.0494399733955157,0.4711501039673316,0.0522120435328039,0.0473420409456315,0.1369852675206713,0.0479731703696757,0.1197063673246625,0.1694388201261435,0.0896978137533854,0.0663318410593972,0.056157818054988,0.1358797438342009,0.0858942794587475,0.204232366427368,0.1609088233799798
CW,0.0852696549200987,0.1862130010244574,0.072452715228498,0.0784287363369049,0.0623486024873263,0.1210214312143476,0.066362922194931,0.2313255743455694,0.0926618594405832,0.0621639053500641,0.0611207332447787,0.0920191140538816,0.1136857929546745,0.072130830838002,0.1054671997691288,0.0,0.1420756319785965,0.0609884530109164,0.071957153354785,0.102870326184367,0.0852217455924179,0.1383207149338651,0.0699039662222746,0.093441685923268,0.057835044453971,0.0739603731360443,0.2331253852843557,0.0914275230281773,0.1588712867995653,0.0741838872406939,0.1030367120302446,0.0899472766468697,0.4750170737221272,0.0683405641986901,0.0804137904088482,0.0812820134061645,0.0837619787588713,0.462036567180165,0.0798070188979191,0.0822739973769157,0.0939691654080331,0.0692555855455183,0.0754358142985044,0.1300438939198779,0.0748281560589294,0.0616472212154599,0.0785151332086426,0.1050830917733985,0.1039874861346603,0.1890725684912926,0.1319609069490674
DM,0.100560356810756,0.1914916859817365,0.1515461727726842,0.1556678791651449,0.1140328184206382,0.1831144645989521,0.1562180109450152,0.2536714432938913,0.1685934849564897,0.1264121578613135,0.1109569257677313,0.1434096197070559,0.1652509879099657,0.1558499917741495,0.1809149119804014,0.1420756319785965,0.0,0.1338569719037325,0.1593189470197519,0.1315432621396669,0.1453684671157682,0.1991522005128599,0.1438164481765559,0.1694035188746652,0.1014986183122764,0.144739532232583,0.2561912719177761,0.1271647117428921,0.1965815523167002,0.1365140642254877,0.1485099844905416,0.1642405794091312,0.4858933281979054,0.1517681104433069,0.1643639564219288,0.1476686473446115,0.1570084509165457,0.4998432035104964,0.16585408143288,0.1496295398919661,0.1786198439284395,0.1465769475497247,0.1224131622662119,0.162474444724838,0.1347538503950365,0.1339603535773409,0.1641495587358986,0.1087037011277389,0.148054465925037,0.1994272874372669,0.139837626947384
DO,0.0828509839133688,0.1985709477807569,0.0367010577078796,0.0991028267215097,0.0530695781901425,0.1367011171499329,0.0369666140890092,0.2570206099834344,0.0643140899910592,0.0562234593774515,0.0350754786468859,0.0764802635475982,0.0696934948835028,0.0184321679458769,0.0654991576735241,0.0609884530109164,0.1338569719037325,0.0,0.0335821206139212,0.1066158782806642,0.0777560732352701,0.1562910557181808,0.0815749339141552,0.0593174402474148,0.0528903426651382,0.0313957644949334,0.2038894482810347,0.0542426949822931,0.1510989700707947,0.084796650054489,0.0974835835992571,0.096595202295046,0.5019681929893353,0.0297144637398235,0.0344989501614741,0.0266987609366757,0.033426398231126,0.4711708749628513,0.0652167124821979,0.0409387297858366,0.1193149115887004,0.0272193022081846,0.0821148954333661,0.1424881393267036,0.0820037719126809,0.0497757668494145,0.0519197185568042,0.0862494082246354,0.0401292285580663,0.205976957414285,0.1388088800243807
EC,0.120782930339184,0.2085591173609783,0.0386526506945708,0.1091519328252181,0.0853581600383294,0.1456162251256925,0.0167468403780929,0.2412835487451299,0.0507659402188962,0.0789732306551042,0.0530945522331803,0.0928917269333431,0.0650031501987313,0.0345397420371994,0.0594732503849722,0.071957153354785,0.1593189470197519,0.0335821206139212,0.0,0.1306715211093875,0.0809075716642333,0.144951850322168,0.0868476050596118,0.0414222628872834,0.074091695173456,0.0332408107655144,0.2371850968245665,0.0696319931533774,0.153820130537118,0.1012212562567851,0.1038629325232237,0.0961774673033901,0.4935115870746958,0.0212130872246287,0.0209767636294451,0.0361885193251368,0.0341953429629242,0.4557521402407368,0.0573643001189496,0.0270114589541548,0.1117295738670066,0.0240342678630129,0.1011034554215354,0.158862496966885,0.0845791047543507,0.0651302557659309,0.0508841817263652,0.1124007597751578,0.0571072145157468,0.2110568858903403,0.1609355507722744
GD,0.0637005678756378,0.1728523854172828,0.1270126202715137,0.1269383105096954,0.0841340340316414,0.1448741594783604,0.1242085494906498,0.2428485420642515,0.140418291859834,0.0996180461796895,0.0849739337065658,0.1048403010909689,0.0995635997915411,0.1236104617928705,0.1295284130839795,0.102870326184367,0.1315432621396669,0.1066158782806642,0.1306715211093875,0.0,0.1229046891288183,0.1644805234378974,0.1060731815833827,0.1353784754745191,0.0940843479745382,0.1049183390510322,0.2592798676931122,0.0982895960199402,0.1655086868724223,0.1032078587569841,0.083897898791001,0.1188634780235015,0.4707391631034057,0.1245376432085551,0.1298491371027851,0.1159003077233487,0.1202616418257148,0.4587610473394958,0.1339212134187071,0.1323279558094814,0.158555137249731,0.1129746502168976,0.0960557364767555,0.1333813569841404,0.0911587794769372,0.1080263758638414,0.1195349334560154,0.0954914798956483,0.1386926566296414,0.163286092469162,0.1208889416269096
GF,0.1071083573660633,0.2095347398884333,0.0748964503901116,0.1059811377812943,0.0840594111687869,0.1331200112766759,0.0954304746267602,0.2274206894066814,0.0872569733228395,0.089316589464877,0.0649136401415046,0.0959657117282482,0.1143509055260583,0.0832437162297354,0.1388505115648521,0.0852217455924179,0.1453684671157682,0.0777560732352701,0.0809075716642333,0.1229046891288183,0.0,0.1501693271933725,0.0410777952998745,0.1369222618457498,0.0698129508452741,0.120984512214039,0.1960772894560231,0.0761868830349686,0.1664841824215387,0.0978199951102812,0.1073001475392989,0.0496314349040563,0.4763320099440863,0.0899613651271908,0.1062081923569152,0.0987649148732674,0.0895525792671479,0.3971441154126566,0.1249028991236695,0.1012330300306358,0.1368742915055645,0.1005626004196664,0.1050073466859237,0.1683146529463454,0.0887140958095382,0.0811619111512408,0.0885409067384324,0.096564345184371,0.1232691153312333,0.2175818941121287,0.1508845767211732
GL,0.1522088399467275,0.1963506853198747,0.1346679644048536,0.1442429702695784,0.127915628147944,0.1476667285732509,0.1401766051387734,0.2622682993217479,0.1706056227746795,0.1456393857802888,0.1306181186457904,0.1401843151537015,0.1638209737767348,0.1392654966386259,0.162782467157693,0.1383207149338651,0.1991522005128599,0.1562910557181808,0.144951850322168,0.1644805234378974,0.1501693271933725,0.0,0.1537860058147767,0.1658721323839788,0.1373543168282207,0.1699339973325905,0.2813516040782158,0.1586114724572349,0.1921706606789596,0.1391671278483632,0.1547782041910499,0.1624133755876459,0.486044468724409,0.1421332096079302,0.1669335154003973,0.1549354526888517,0.1418670422561636,0.4247193046711274,0.1426958023930167,0.1493663893314514,0.1771752320552422,0.1596572324873646,0.1347195956695418,0.1787070035978939,0.1485360197729205,0.12409779656247,0.1277473176419689,0.1561035098006798,0.1877780804313356,0.2212219819340183,0.1624103598713939
