ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,1.7249341164216738e-07,1.204219395186114,1.935463881141856,1.045860754850239,1.0212976748857112,1.1383805194562977,1.09769683814306,1.063820504018409,1.049769106673621,1.3899585117387172,2.674414485030457,1.384301497541156,1.1372557927645164,1.336186082373336,0.9850770696372494,2.5267919543296835,0.9405899036101906,1.384301497541156,1.0787908135402924,0.8870156361381124,2.359603805141199,0.9244519848116746,2.5152004793407032,0.8773192557721112
AU,1.204219395186114,1.788139343261719e-07,1.9359502206796528,0.8692411904810111,1.3081421801981252,1.0203830148595152,1.396224281046285,1.341245789054496,1.0229200650879455,0.9799120591552866,2.5953694965985896,1.7806839839512807,0.4808006299546451,1.0128573047088651,1.1948402609142097,2.4821734725663145,1.207466962507132,1.7806839839512807,1.0082947069777304,1.1698342070476695,2.4313050997910293,1.153815631399933,2.465835703139663,1.0739648875402543
CK,1.935463881141856,1.9359502206796528,2.384185791015625e-07,1.936555214591006,2.0777569254164487,1.983311027280408,2.1661659893517826,2.0447359486698686,1.905992750993945,2.039229395143011,2.8911616145970678,2.4697527781387327,1.93582733531418,2.0144212994027986,2.11486101101259,2.7553452377191263,2.090449964839707,2.4697527781387327,2.028258212603071,2.016053103278671,2.832170897852566,2.02195173324856,2.9032626315917947,1.9690282470309568
FJ,1.045860754850239,0.8692411904810111,1.936555214591006,0.0,1.1336548883260864,0.9778808907103308,1.2166730900011156,1.1992627294747182,0.9505683834976072,1.1010065901987405,2.603355464051522,1.6118087236617102,0.8402263215616567,1.0917201383468298,0.9456777830465076,2.5424711343373105,0.9777650702201351,1.6118087236617102,0.9052878775141228,0.9300023998758268,2.2919292169891765,0.9128316467532992,2.446172976255504,0.8209520412374816
FM,1.0212976748857112,1.3081421801981252,2.0777569254164487,1.1336548883260864,9.18569267238524e-08,1.2436213104063647,0.7871657462626455,0.8542602826397364,1.105169130711381,1.476327271174655,2.770970453428228,0.9540524123374832,1.193878060125194,1.457067426488732,0.7198099200576633,2.609488065201034,0.6556355708980766,0.9540524123374832,1.00400171377895,0.7098955139732669,2.374516501529062,0.7300996878968116,2.5229544545809954,0.8635715573140325
GU,1.1383805194562977,1.0203830148595152,1.983311027280408,0.9778808907103308,1.2436213104063647,0.0,1.3027096479399176,1.2986049761380911,1.0088243830809975,1.1872414397477618,2.6839428746343224,1.634819493433787,0.9879025701902954,1.1867291857567257,1.1634578673656888,2.5423514380112677,1.1518205060129356,1.634819493433787,1.128302284348227,1.123083691732261,2.3948686676707123,1.097779637003766,2.532903237078889,1.0525644235601137
KI,1.09769683814306,1.396224281046285,2.1661659893517826,1.2166730900011156,0.7871657462626455,1.3027096479399176,5.372690074837192e-08,0.8888825475645468,1.2033323679130097,1.5494359088246834,2.8160386191214704,0.774876764395475,1.282041841448223,1.5344582567850735,0.7154814075798692,2.713543997797452,0.6527768755933907,0.774876764395475,1.0864445092639143,0.7257986939194495,2.36453624129479,0.7397721475246779,2.577058604502365,0.9195929588422106
MH,1.063820504018409,1.341245789054496,2.0447359486698686,1.1992627294747182,0.8542602826397364,1.2986049761380911,0.8888825475645468,0.0,1.1389802377024194,1.520318060442591,2.7560986085443906,1.081515719450146,1.2452567861777843,1.5050320365644436,0.862468204178262,2.603100301988696,0.8053200326250338,1.081515719450146,1.091005319894436,0.8177388118413266,2.351377705592805,0.8351305816218232,2.5499294763960725,0.966502308675094
MP,1.049769106673621,1.0229200650879455,1.905992750993945,0.9505683834976072,1.105169130711381,1.0088243830809975,1.2033323679130097,1.1389802377024194,2.149076029934877e-07,1.2358380277376937,2.6192695434525723,1.542500005163046,0.97485610705936,1.2312247898376203,1.0630277190807205,2.49458425719167,1.0287991498925555,1.542500005163046,1.059523653430173,0.9783975183476916,2.366408227731859,0.9740602687209412,2.502144909120652,0.9603032619776096
NC,1.3899585117387172,0.9799120591552866,2.039229395143011,1.1010065901987405,1.476327271174655,1.1872414397477618,1.5494359088246834,1.520318060442591,1.2358380277376937,7.300048299977713e-08,2.67134278160762,1.8795824717644247,0.9873144422889858,0.907081220382155,1.3826070367571877,2.5546940803510165,1.4026924890197097,1.8795824717644247,1.263713510061976,1.3743887862681012,2.4208767312357296,1.2873540991187913,2.406847041064485,1.2588491367471568
NR,2.674414485030457,2.5953694965985896,2.8911616145970678,2.603355464051522,2.770970453428228,2.6839428746343224,2.8160386191214704,2.7560986085443906,2.6192695434525723,2.67134278160762,0.0,3.1106060767331174,2.605177680578432,2.6626337276779304,2.7739915976687124,3.1760833393708783,2.7769726706743416,3.1106060767331174,2.6732853314926794,2.72869619274335,3.3757163137482875,2.728710321421524,3.317672950427881,2.68717857537344
NU,1.384301497541156,1.7806839839512807,2.4697527781387327,1.6118087236617102,0.9540524123374832,1.634819493433787,0.774876764395475,1.081515719450146,1.542500005163046,1.8795824717644247,3.1106060767331174,0.0,1.651726498439796,1.878724751307785,0.8883456899451838,2.9943700488782943,0.8398323278033142,0.0,1.4121132254761928,0.989399716502428,2.5383540618854403,0.9645203408955773,2.760334319906908,1.2054955388967623
NZ,1.1372557927645164,0.4808006299546451,1.93582733531418,0.8402263215616567,1.193878060125194,0.9879025701902954,1.282041841448223,1.2452567861777843,0.97485610705936,0.9873144422889858,2.605177680578432,1.651726498439796,0.0,1.030078559351714,1.0826878573975856,2.4849220924513507,1.0979312177111409,1.651726498439796,0.960576387703161,1.0629906217760596,2.3836347880810744,1.0581972298501678,2.468718330008923,0.986174977646496
PF,1.336186082373336,1.0128573047088651,2.0144212994027986,1.0917201383468298,1.457067426488732,1.1867291857567257,1.5344582567850735,1.5050320365644436,1.2312247898376203,0.907081220382155,2.6626337276779304,1.878724751307785,1.030078559351714,2.4755668231600746e-07,1.3831986645127483,2.5707725036593554,1.376110532131643,1.878724751307785,1.2554025756969514,1.3321529908062288,2.457716324155994,1.2761477660548493,2.414050010020188,1.2284119884464042
PG,0.9850770696372494,1.1948402609142097,2.11486101101259,0.9456777830465076,0.7198099200576633,1.1634578673656888,0.7154814075798692,0.862468204178262,1.0630277190807205,1.3826070367571877,2.773991597668713,0.8883456899451838,1.0826878573975856,1.3831986645127483,8.429369702178808e-08,2.692928344675452,0.4523571741296982,0.8883456899451838,0.8602216963662106,0.5720614489263633,2.3173628019157726,0.568797460695414,2.510507112466517,0.7089202652900534
PW,2.5267919543296835,2.4821734725663145,2.7553452377191263,2.5424711343373105,2.609488065201034,2.5423514380112677,2.713543997797452,2.603100301988696,2.49458425719167,2.5546940803510165,3.1760833393708783,2.9943700488782943,2.4849220924513507,2.5707725036593554,2.692928344675452,2.149076029934877e-07,2.670310954716496,2.9943700488782943,2.572097191224205,2.6125623108071845,3.287229969413367,2.641152153479971,3.3729044705914357,2.6048305547988173
SB,0.9405899036101906,1.207466962507132,2.090449964839707,0.9777650702201351,0.6556355708980766,1.1518205060129356,0.6527768755933907,0.8053200326250338,1.0287991498925555,1.4026924890197097,2.7769726706743416,0.8398323278033142,1.0979312177111409,1.376110532131643,0.4523571741296982,2.670310954716496,1.043081283569336e-07,0.8398323278033142,0.8512475215658107,0.5022213960144262,2.336072967250818,0.5062925992503011,2.50997717738754,0.6639243641852776
TK,1.384301497541156,1.7806839839512807,2.4697527781387327,1.6118087236617102,0.9540524123374832,1.634819493433787,0.774876764395475,1.081515719450146,1.542500005163046,1.8795824717644247,3.1106060767331174,0.0,1.651726498439796,1.878724751307785,0.8883456899451838,2.9943700488782943,0.8398323278033142,0.0,1.4121132254761928,0.989399716502428,2.5383540618854403,0.9645203408955773,2.760334319906908,1.2054955388967623
TL,1.0787908135402924,1.0082947069777304,2.028258212603071,0.9052878775141228,1.00400171377895,1.128302284348227,1.0864445092639143,1.091005319894436,1.059523653430173,1.263713510061976,2.6732853314926794,1.4121132254761928,0.960576387703161,1.2554025756969514,0.8602216963662106,2.572097191224205,0.8512475215658107,1.4121132254761928,0.0,0.8945291044732979,2.360138009074164,0.8698509715828847,2.458976740073657,0.9059798938069332
TO,0.8870156361381124,1.1698342070476695,2.016053103278671,0.9300023998758268,0.7098955139732669,1.123083691732261,0.7257986939194495,0.8177388118413266,0.9783975183476916,1.3743887862681012,2.72869619274335,0.989399716502428,1.0629906217760596,1.3321529908062288,0.5720614489263633,2.6125623108071845,0.5022213960144262,0.989399716502428,0.8945291044732979,1.0106459234841569e-07,2.329469982661964,0.559966253175333,2.505696206998439,0.6645091592963686
TV,2.359603805141199,2.4313050997910293,2.832170897852566,2.2919292169891765,2.374516501529062,2.3948686676707123,2.36453624129479,2.351377705592805,2.366408227731859,2.4208767312357296,3.3757163137482875,2.5383540618854403,2.3836347880810744,2.457716324155994,2.3173628019157726,3.287229969413367,2.336072967250818,2.5383540618854403,2.360138009074164,2.329469982661964,1.3328003749250113e-07,2.3005041784826936,3.1588582996046983,2.2927368042537686
VU,0.9244519848116746,1.153815631399933,2.02195173324856,0.9128316467532992,0.7300996878968116,1.097779637003766,0.7397721475246779,0.8351305816218232,0.9740602687209412,1.2873540991187913,2.728710321421524,0.9645203408955773,1.0581972298501678,1.2761477660548493,0.568797460695414,2.641152153479971,0.5062925992503011,0.9645203408955773,0.8698509715828847,0.559966253175333,2.3005041784826936,1.228781230931777e-07,2.477527545349385,0.6413025634927279
WF,2.5152004793407032,2.465835703139663,2.9032626315917947,2.446172976255504,2.5229544545809954,2.532903237078889,2.577058604502365,2.549929476396073,2.502144909120652,2.406847041064485,3.317672950427881,2.760334319906908,2.468718330008923,2.414050010020188,2.510507112466517,3.3729044705914357,2.50997717738754,2.760334319906908,2.458976740073657,2.505696206998439,3.1588582996046983,2.477527545349385,0.0,2.461817507231689
WS,0.8773192557721112,1.0739648875402543,1.9690282470309568,0.8209520412374816,0.8635715573140325,1.0525644235601137,0.9195929588422106,0.966502308675094,0.9603032619776096,1.2588491367471568,2.68717857537344,1.2054955388967623,0.986174977646496,1.2284119884464042,0.7089202652900534,2.6048305547988173,0.6639243641852776,1.2054955388967623,0.9059798938069332,0.6645091592963686,2.2927368042537686,0.6413025634927279,2.461817507231689,0.0
