ISO_CODE,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,YT,ZA,ZM,ZW
MZ,0.2664299830448312,0.32353049972679,0.3520821418653604,0.357285421408976,0.7311731484036803,0.2827623363186786,0.3362423365003139,0.28950526548362,0.3757057328070437,0.3822427378499898,0.50057325049387,0.2720168920217301,0.3781513432127102,0.7546101608736068,0.6114718440754741,0.3705023465028056,0.3235110170602692,0.3052178223334037,0.3138294993955162,0.2871002107880533,0.5398889120981232,0.4627451358871658,0.3898312659805917,0.4258079361249388,0.28561420126449,0.2592510174392522,0.8270843708778646,0.3991541405296336,0.3723567363850649,0.319450351148436,0.3552910436280025,0.8596718036650157,0.3698382175745835,3.161013638317052e-08,0.3425861561388564,0.3476491869816768,0.2703361940621293,0.6939786714908032,0.3921142791403492,0.5334455341810816,0.2867050735039858,0.3785611241183947,0.2622307371099385,0.3127793146101597,0.3657371227667822,0.3087818296255297,0.485102474824364,0.3445083141347371,0.933042427511434,0.3077624604590323,0.2664612066102729,0.3441067986563077,0.2922154716540348,0.2640426888848778,0.2725783453151286
NA,0.4089442222540911,0.477812094880666,0.5646014364391598,0.5430767815791386,0.5873970009963303,0.4477698694744868,0.5476761796466395,0.4491245639764823,0.4666661372639971,0.4663203834161502,0.5311498069998658,0.4479674861603097,0.3782543997415113,0.6653459472728244,0.8035530636887708,0.5786639856187031,0.430542283506888,0.3976989920654096,0.5178006642930084,0.4310621428815276,0.7349366347187618,0.6839408150901295,0.3750288185051755,0.6400070293188562,0.4499626599449271,0.4090563381624533,0.733217944538216,0.4279327394323211,0.4219985421061102,0.4926614285922145,0.5447758732543247,0.7285686630784988,0.5562026157224529,0.3425861561388563,0.0,0.5486263836062234,0.4094203990724284,0.5978460260763662,0.6075787431786777,0.4554835010567199,0.4472910768763748,0.4645690706862427,0.4067284303507089,0.5292193554897602,0.5821439689205505,0.4844735076807,0.6906120322257833,0.549310022675718,0.8295353430370409,0.5082716998312196,0.3451295538064782,0.487834422619162,0.3343612392699302,0.2525757148581553,0.4422151261660583
NE,0.4108888821611204,0.2272652141299183,0.1496405531680256,0.1306835252204868,0.9594308916382184,0.1940445535588738,0.1803404369221651,0.2465165715741121,0.4039060006299674,0.4146165976102787,0.6646226876013265,0.2849365355612545,0.4972207618068778,0.93022643734166,0.3852261155117268,0.1852218870085905,0.3558663956391076,0.4128118446293254,0.1627407890793341,0.2798952209094951,0.3278315142358496,0.2531476102966012,0.5813984284433883,0.2064189275168451,0.2511910540340697,0.3063818867183309,1.0081498997236749,0.5162588850317267,0.506265966712533,0.1727281262897059,0.1576913357519582,1.049850676765131,0.2013616719880813,0.3476491869816768,0.5486263836062234,0.0,0.3432047591964592,0.8792201282598303,0.1836816017762322,0.6831856375907635,0.3398736714139703,0.4212387488214382,0.2890591485040627,0.202119717082259,0.2990612598032097,0.2862622166233981,0.2327826753085571,0.110242514021627,1.1168509646937457,0.2062251241465606,0.3897262505550175,0.3265834407409402,0.4319998073982408,0.4498409184953452,0.2193887386273903
NG,0.3736425017188812,0.3101412588299915,0.3732626960791769,0.3640047661645434,0.7412867573589639,0.3074150601123179,0.3532408708176787,0.2834650529976175,0.3454232510027807,0.3583036496094854,0.5326888585644485,0.3288399589108013,0.3732001793631432,0.7197823266173755,0.6454325358389168,0.3941157865092148,0.3166658167449669,0.2111956172898599,0.3494374617747515,0.2828608740421628,0.5671730992576333,0.5146802566340701,0.3707093820976773,0.4669913554045318,0.31857559724654,0.2824330994793619,0.8158445047090648,0.369154276764391,0.3458799988527741,0.3188100203737603,0.3918318692843971,0.8295711589569781,0.4059053943672156,0.2703361940621293,0.4094203990724284,0.3432047591964592,6.143906154658886e-08,0.6955480340617051,0.4232643403484675,0.5313334143834726,0.2642044397025612,0.3418998030985982,0.2866474423689921,0.3273142628496313,0.4356048422237512,0.3277706007872095,0.5174823761422104,0.3509012976224593,0.8977932328525299,0.3043944601968733,0.2402356566981437,0.3503942539966022,0.3275108653818946,0.3091060490122504,0.30220805564828
RE,0.703147009646558,0.7819422149200005,0.9020271613297214,0.8789113072719217,0.6427025290797554,0.8048932541589721,0.8691764230564869,0.7467001188105044,0.6807613440063826,0.7046124914438837,0.5920198199093267,0.7885824877041532,0.570417129163604,0.6017673217577324,1.1437586934126396,0.9326345640288146,0.6920593334540712,0.6609173990572988,0.861765444687531,0.7272812724268216,1.0810752815605464,1.0286677055495128,0.5983938428880118,0.9832635489566292,0.7992493480882542,0.7535724202131755,0.6662150266552687,0.5662273229363479,0.5771848298077407,0.8080079586145781,0.8948663673300961,0.5318121939291075,0.933434063930224,0.6939786714908032,0.5978460260763662,0.8792201282598303,0.6955480340617051,0.0,0.97139185182797,0.4838024979485251,0.7389995582757811,0.6731245332884831,0.7681177426418933,0.8745570002265756,0.8903905026344661,0.8193540899094391,1.045095302524909,0.8893600901726199,0.6208258038703638,0.8656595279088135,0.6679899866362836,0.7225213704032027,0.7104409209344562,0.6438345638391262,0.8149940916371108
RW,0.4658902933281216,0.3422268198917722,0.1433214925340694,0.194443847589411,1.0289570915566346,0.2574251121642553,0.1968334261557666,0.3480256492916532,0.5069735957031236,0.4999425145434422,0.735625935416102,0.3119286606812074,0.5969372598603124,1.0214291768094794,0.2973288673108487,0.1396669716558418,0.4579478163818538,0.49463439196094,0.173850817781197,0.377622104324027,0.2659095784949851,0.1556707318361179,0.6420039025701205,0.1300837043540949,0.2941612616961768,0.3532724388753444,1.0965928136254863,0.6205650614538161,0.5841418303205365,0.2777547047838848,0.1919408672333085,1.137787695045283,0.1575540222255975,0.3921142791403492,0.6075787431786777,0.1836816017762322,0.4232643403484675,0.97139185182797,0.0,0.7630409857972527,0.3908433237416904,0.5243455345881108,0.3318172550172054,0.1928606230730981,0.2798575157097368,0.3169841777169683,0.1637106663780826,0.165823451781391,1.2151298590013588,0.2064917703180621,0.4502408580616188,0.4119747003325392,0.4896233483600714,0.5085181363017346,0.2614505574064431
SC,0.5576621246551515,0.604017936151005,0.6957912139654254,0.6971554734158513,0.6323891463768186,0.6152062270825845,0.6566272402268224,0.5848515469025223,0.5445521509997655,0.5735617139266038,0.4961833669509369,0.5919380264634971,0.4459948991130421,0.6261324591576678,0.939161448283894,0.7230457244274211,0.5317197373833759,0.507099043580789,0.6535548597205747,0.5581206214106788,0.877312820205965,0.8171031571127125,0.4972401550394701,0.7710014145030396,0.5920274764000445,0.5472521349424623,0.7075632175009634,0.4784211089113833,0.4624159664660017,0.6326343655664565,0.6973531719120268,0.6370763879765984,0.7260324274155104,0.5334455341810815,0.4554835010567199,0.6831856375907635,0.5313334143834726,0.4838024979485251,0.7630409857972527,0.0,0.5481075885413149,0.5664932765948332,0.5752946832963793,0.6646830131411331,0.6848953027246154,0.618984275000739,0.8445371791784118,0.698630114510286,0.7435521453751248,0.6734088555961545,0.4915031560549845,0.5532042289392614,0.5619122565677273,0.4904389780784612,0.6113204657273028
SL,0.3870300752570103,0.3324227658516985,0.3497100706227473,0.3556307378583008,0.7816653355611505,0.3129426165436396,0.3281280642606534,0.2864193785570373,0.394526937688205,0.3727553076527987,0.5069752399895379,0.3406777593434544,0.425743189240841,0.8032283958576412,0.6133001245332209,0.3745098670871181,0.3169035796687214,0.2934531857040861,0.3056667995539646,0.2713040158871725,0.5376466007174414,0.4762980794768492,0.4694099382845429,0.4263230029622519,0.2987470903761614,0.2763739422914134,0.8903138790152186,0.4337873846174428,0.3531428650731931,0.306379728550908,0.3873951704495758,0.9014816516421522,0.3832360287570474,0.2867050735039858,0.4472910768763748,0.3398736714139702,0.2642044397025612,0.7389995582757811,0.3908433237416904,0.5481075885413149,0.0,0.3743209030605989,0.2754758632995301,0.2791314989562931,0.3833371186466383,0.321128523832973,0.4996891620056025,0.3406060022316525,0.9540074058533884,0.3187613940735354,0.2992979300045342,0.3372108854792534,0.3977738933923705,0.3491839795033421,0.3057001205059164
SN,0.4015402903658224,0.3659360670767154,0.4730169251010283,0.4340501697769238,0.7596603378615947,0.3759530976291182,0.4593840714539263,0.3278398693653102,0.3382963195093891,0.3652803604617478,0.5424381911222982,0.4208529431678983,0.3774460531389381,0.7395755983904583,0.7169870822569177,0.5080185591941708,0.3613178024209691,0.3525374179545035,0.4389544332594629,0.3072941598552536,0.6508512153479364,0.5960168885338819,0.456151074553847,0.5513608718691719,0.4159271762555219,0.4089020434001716,0.8057668480708857,0.4055337611584017,0.3743864368149884,0.3515845728670777,0.4543995606470944,0.8342290101801741,0.4930395293576917,0.3785611241183946,0.4645690706862427,0.4212387488214382,0.3418998030985982,0.6731245332884831,0.5243455345881108,0.5664932765948332,0.3743209030605989,3.9424766765007245e-08,0.403235874092044,0.4484457682452064,0.5239010164831889,0.4201924076862546,0.5953889343792789,0.4437682629924423,0.8505576604342393,0.44065557346948,0.3482409531964038,0.3880818808447536,0.4178454380251645,0.366606812301385,0.4002631726244918
SO,0.3688344321486518,0.3015881260881035,0.299186589907626,0.3076425330511461,0.8169108666802659,0.261362758898552,0.2956324532834837,0.2904698579837406,0.4101464402567147,0.398008354698148,0.5736785895951552,0.2205962311058056,0.3943218974156927,0.7868318418763295,0.5455729643428181,0.2989907802497384,0.3443222718399949,0.3288873559283424,0.2655538729444585,0.2990023223690725,0.4778560650029196,0.4214535144847892,0.4493606360011566,0.3696501011748563,0.2627813041200328,0.2856490257139442,0.8813389360881949,0.4284235178841297,0.4243088810385383,0.2858571388512911,0.3139751785821015,0.9067109595648404,0.325213254681977,0.2622307371099385,0.4067284303507089,0.2890591485040626,0.2866474423689921,0.7681177426418933,0.3318172550172054,0.5752946832963793,0.2754758632995301,0.403235874092044,0.0,0.2545805282660519,0.3642087307865218,0.303705017289559,0.4225663164412332,0.2954960113663396,0.9828590102565364,0.245580293917952,0.2849915378424267,0.3402535694842306,0.3604955906643604,0.330554239675718,0.2453058488805487
