ISO_CODE,AE,AF,AM,AZ,BD,BH,BN,BT,CN,GE,HK,ID,IL,IN,IQ,JO,JP,KG,KH,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MV,MY,NP,OM,PH,PK,PS,QA,SA,SG,TH,TJ,TM,TR,TW,UZ,VN,YE
AE,0.0,0.0515201661976144,0.0603675165970368,0.0456214086207836,0.1224161858808885,0.0176937094948653,0.0510250803301467,0.0662309193156724,0.1890422022876424,0.084871776448745,0.0699456301244345,0.0688997744577329,0.0432949506828042,0.0598144197021209,0.0610500468473251,0.0479044674924723,0.1691908541048911,0.0441536541464777,0.0718391992121992,0.0966660116686705,0.0136898535891269,0.0531457666563495,0.0540893399275557,0.0309192567816869,0.0495656641557387,0.0783857663717623,0.0924648832250382,0.1111254743850278,0.0694098060184561,0.0571488237529945,0.0557391567544799,0.0186374016250359,0.0979237889782337,0.0444925899573934,0.1147501461226502,0.0709384831344118,0.0740136366209658,0.1063010577454368,0.1718589904903184,0.074970163488093,0.2606191854933728,0.0440586020141487,0.1076931188446922,0.0721616450685938,0.1110022694305381,0.0575116165053961
AF,0.0515201661976144,0.0,0.0740225255882335,0.0700970962370207,0.101019003038113,0.054246100572018,0.0889818571497043,0.0540069640876933,0.1772605524009698,0.0861379213119261,0.1083876337891557,0.0721570480152447,0.0625167210531315,0.056314194371094,0.0621413675233968,0.0748420959625347,0.168076889544964,0.0502162024954858,0.0785671508114063,0.1012842309086484,0.0575972851587989,0.0858564573370022,0.0804162186504274,0.0654363785055095,0.0602532230850687,0.0705460422208682,0.1053590687559277,0.15008856381453,0.0763496292248355,0.0903028928018991,0.0552222445175453,0.0414242185338489,0.0822362286642176,0.0615249742067739,0.0880521225600287,0.072954300293031,0.0664023212641172,0.1005032914370225,0.1412630545504479,0.0692286335819403,0.2262311557784919,0.0678506698348945,0.1130654764717936,0.0588142910075993,0.1140702919617021,0.0428297797980427
AM,0.0603675165970368,0.0740225255882335,0.0,0.0366448865183083,0.1377372356257095,0.0676722389599088,0.0788920164130684,0.0698206137069393,0.1435641498418572,0.0556346302168319,0.0867253814956643,0.0919763519457127,0.0389138733295174,0.0797405740272806,0.096660749786081,0.0897967231710438,0.1264500996329273,0.0412053334756561,0.080468748186488,0.0735836947078193,0.0680449828349566,0.0707919186092682,0.0732302816896227,0.051216829828998,0.0725642502007215,0.1005626688700102,0.0786502015498247,0.1265722111198172,0.106684271480531,0.095926236264045,0.0675150806044092,0.0652222805806431,0.095145823985677,0.0753489015056613,0.1453559916077617,0.1222663892210852,0.1208451696591126,0.1148393682556984,0.2000302452919623,0.0630384647403741,0.2218922928609839,0.0559744950335255,0.1086925209695125,0.0604624000635847,0.120491425818053,0.0738435443666898
AZ,0.0456214086207836,0.0700970962370207,0.0366448865183083,0.0,0.1261547060990863,0.0563725818860686,0.0605301207578893,0.0770711996781203,0.1491532648161618,0.0554836567364711,0.0892925655007209,0.0909891426379007,0.0409875637194331,0.0829565486299616,0.0874065213325487,0.0712037056238971,0.1494588323413088,0.0329843400058336,0.093902690763427,0.0935004649326729,0.0548237318875509,0.0559618951954599,0.0581699768564402,0.0343876636153568,0.0600381300325661,0.1169285090420073,0.09185404304045,0.1392904003739965,0.1002593493990372,0.0911662673864271,0.0661669986859129,0.0423837354461636,0.1243217972100023,0.0631719352167419,0.1307907608808146,0.1028518526355228,0.1063919719282754,0.1179274835484586,0.2275726999788578,0.0641171437844663,0.219745813975293,0.0385877476723542,0.1431056474736788,0.0669010868594678,0.1627995394906842,0.0576946103416063
BD,0.1224161858808885,0.101019003038113,0.1377372356257095,0.1261547060990863,0.0,0.1210828163305665,0.1365548550440206,0.11743886244834,0.201564532053093,0.1201676869944063,0.1715984298076048,0.1275592645252031,0.1370890629454744,0.1171120824190851,0.1328488133836943,0.1589932967131754,0.220028666086549,0.1132158493027807,0.1327691991782891,0.1630841434488382,0.1233140727669558,0.1501720684681998,0.1470966739868588,0.1478778584499652,0.0945702438331564,0.1026923981779458,0.1443509522700193,0.211040724507136,0.1227772291769593,0.1473089288069258,0.1041466330680657,0.0980165107815259,0.1290479235317795,0.0883758776791951,0.1664036175870468,0.1263217761983105,0.1245724991630696,0.1557139439219671,0.1910019638867077,0.1203914829186784,0.2375269698808542,0.1504557195621511,0.1751700604695415,0.1185987746315034,0.1666197562046492,0.0972061122267755
BH,0.0176937094948653,0.054246100572018,0.0676722389599088,0.0563725818860686,0.1210828163305665,0.0,0.0639812215776925,0.0578386315888995,0.210056136654044,0.0958106230599546,0.0827933555540649,0.0551738633441961,0.0553972480264636,0.0466077790634721,0.0645783587848469,0.0530939399225566,0.1838051149626036,0.0479249832958527,0.0767242054296859,0.0918699713407885,0.0155086314608617,0.0584310065224374,0.0558775042901997,0.0422332244401135,0.0516921950532773,0.0779782268048362,0.101874731974616,0.1230317485980474,0.0811665932072529,0.0568097288739481,0.0572309290107089,0.019464790478842,0.1000313689870059,0.0487295247870767,0.1264965689508557,0.0749219761985405,0.0796694980473445,0.1264980211071398,0.1806219242002407,0.0779093195172649,0.2824986790452007,0.041455487685221,0.1101564031996509,0.0738763337779256,0.1094380571685571,0.0673238188799891
BN,0.0510250803301467,0.0889818571497043,0.0788920164130684,0.0605301207578893,0.1365548550440206,0.0639812215776925,0.0,0.1044181555113582,0.208700507676021,0.1075006391827008,0.0648541961859936,0.0962966798326168,0.0712586909291114,0.118374281733294,0.0779824186802222,0.0768633204694856,0.2062282267667016,0.0757376394026553,0.0928498908843251,0.1315340652227138,0.0666011523676288,0.0952765432479729,0.0487294558348422,0.0534709206753959,0.0585731622580798,0.1147410417031856,0.1182681498753446,0.0881272875427597,0.0825378867613605,0.0371380990149857,0.0873933903089807,0.0622058181439517,0.1274474719388216,0.0537960286992715,0.1522524962862727,0.1183647237379752,0.1371183150616111,0.1219727113893004,0.2101771479234173,0.1157169100005184,0.2900864581853486,0.0793485410834398,0.1316147662650925,0.120842793955565,0.1428482407874532,0.0948256202349792
BT,0.0662309193156724,0.0540069640876933,0.0698206137069393,0.0770711996781203,0.11743886244834,0.0578386315888995,0.1044181555113582,0.0,0.1319851441883588,0.0703804946542004,0.1154110848415418,0.0507349547890292,0.0716157972748304,0.0323655064879548,0.1148097616190035,0.1135399378173244,0.1316611728648631,0.0439797656732715,0.0843559847909883,0.071699890310009,0.0646608418706962,0.0662532436808253,0.0860989107449388,0.0864244455385802,0.0758836150105146,0.0609566051437288,0.0768070475411274,0.1452551825578407,0.1173592651943752,0.1053984113828992,0.039688169515039,0.050584895488007,0.0683139356393259,0.0678780410792223,0.1548187792247294,0.1033424943807298,0.0964895978315921,0.123965320289024,0.1714229651765955,0.0303925207450492,0.1852412040992485,0.0619740912600687,0.1055332642283536,0.0405227358160248,0.1175497052295569,0.0589430822932071
CN,0.1890422022876424,0.1772605524009698,0.1435641498418572,0.1491532648161618,0.201564532053093,0.210056136654044,0.208700507676021,0.1319851441883588,0.0,0.1075420977248829,0.2037233433408326,0.1862706280077617,0.1608961462169562,0.1753613699577919,0.2559783193993469,0.2683137114557066,0.0323093180395716,0.1325010401724721,0.1772787206734757,0.1210546979063746,0.2029841619031418,0.142184450541896,0.2098213638034999,0.1980869947941326,0.1936048861162514,0.180824280643851,0.1185680055047987,0.2014828438895575,0.253537549376846,0.2601882772257691,0.1519765982767588,0.1619449846743774,0.149944872968994,0.1903467695723575,0.263182578759582,0.1919135843430029,0.1847801936174364,0.1535661405397317,0.2688900243934327,0.0770033014251385,0.0752819133522959,0.1681383279147524,0.2100581391280257,0.1082647480197817,0.2386544241469518,0.1355992540331075
GE,0.084871776448745,0.0861379213119261,0.0556346302168319,0.0554836567364711,0.1201676869944063,0.0958106230599546,0.1075006391827008,0.0703804946542004,0.1075420977248829,0.0,0.1333962284749705,0.1191806629640929,0.0588845606655461,0.1007441152896557,0.1375755668330911,0.1288134553224036,0.1010635820685031,0.0671553150211254,0.0722831088939697,0.0765099237551605,0.091912815029331,0.0840766412458198,0.100515623146428,0.0917871155170189,0.0912958829931983,0.095864758477649,0.0474399308189819,0.1678511850640447,0.1093792388427491,0.1459614454177151,0.0735154316848202,0.0785047992092994,0.0964976662676615,0.1015066496037094,0.1902500417752101,0.1490062125952254,0.145831991222284,0.1481152778805046,0.2199910800158063,0.0582662823099188,0.1731382489917536,0.0838110306842651,0.1216693812301601,0.0582886022699923,0.1402286659278208,0.0813793530199542
