ISO_CODE,AD,AL,AT,BA,BE,BG,BY,CH,CY,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GI,GR,HR,HU,IE,IM,IS,IT,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,SM,UA
AD,0.0,0.1152450481028543,0.1076343484335029,0.1376298727738248,0.1011094120530338,0.1583472658596202,0.1197440991621057,0.0973464318380918,0.1201479983312359,0.1187942839536131,0.1111129178363909,0.1252547210302946,0.1106057521877084,0.0920856587898096,0.1422207625412822,0.1626659154866339,0.0972755785096575,0.0964071823229151,0.1761927321818767,0.1262731427124719,0.1440644743434419,0.1213911216194287,0.1230942773760602,0.1437412420342451,0.1359683003173983,0.0970699755660539,0.2092474528157359,0.1462775396401179,0.0827589176093668,0.1036581839995416,0.2222779741446146,0.1113860676353566,0.1109229974040689,0.1255221146156323,0.1199296090469278,0.1126062422824814,0.1462599163462109,0.1307082302265714,0.0967633690251219,0.1425803073777957,0.1303983463539534,0.1116660985722699,0.1249553175896369,0.1225598634063462,0.1355266871944354,0.2704909045328072,0.1149918194425577
AL,0.1152450481028543,0.0,0.0962971563214397,0.0637900365105899,0.0872217180939861,0.1081671580876754,0.0715656605117645,0.0882209795027635,0.0746246373871114,0.0954120493678486,0.1005297271231777,0.1040933118970494,0.0877247277481741,0.0674025410646458,0.1267075958078969,0.2013876559517653,0.0966994736703366,0.0878875761070634,0.2304788727273587,0.0767619542417343,0.0869186521952125,0.0899399018029178,0.1020993200680883,0.162305583031694,0.1047222431948453,0.0564025161010174,0.2697410943100974,0.1188832597456088,0.0744831399139343,0.0762988832507831,0.2870197912573002,0.0616192438745115,0.047081143462739,0.0573172096290269,0.0981802524393025,0.0923676760885737,0.1395490491361722,0.0830673577325323,0.0873979628174981,0.0863803718664387,0.0580757229507561,0.0675009792992635,0.1184732584109539,0.0835471362542202,0.0905648670460346,0.3158888384949002,0.0837849599421518
AT,0.1076343484335029,0.0962971563214397,0.0,0.106745324585432,0.0391893273507543,0.1372660358657077,0.0928171114245608,0.032655142657505,0.0890429886866734,0.0695938242191176,0.020278024779667,0.0722451953606184,0.083846208179365,0.0557395489855628,0.0793381110504396,0.1657423878612083,0.0492967254713858,0.0661216538647914,0.2127707219754565,0.0954688832619492,0.0947795540362373,0.0669454196848787,0.0824318882339153,0.1432253429208775,0.1004576561500555,0.0645869688803111,0.2134447952281905,0.1013945373132646,0.048849803374583,0.0716899152291372,0.2797889131507601,0.0833557470754093,0.0972898606021589,0.0997086887833231,0.0983709414236266,0.0546090047238756,0.086319597073923,0.0800950310043029,0.0730844755665305,0.1160214301582066,0.1061241008576625,0.0842058311330253,0.0631644739914727,0.0677030724041796,0.084094433661505,0.3045687153422666,0.0897778704449421
BA,0.1376298727738248,0.0637900365105899,0.106745324585432,0.0,0.0994059963159224,0.0877714127316874,0.0850539737072212,0.1096536108534629,0.0700770798609851,0.0752991511390264,0.1148449896966548,0.1103782012568296,0.0840532122950955,0.0698987577638374,0.1389606672910935,0.2188087289033722,0.117042705628675,0.0855487094120783,0.2303065720112102,0.0726127435436367,0.0548778298496084,0.0729109079859914,0.0824736794931965,0.1710018045653617,0.1132995331284203,0.0741592358522305,0.2676666673203337,0.0877922856482162,0.0857482686071809,0.0612840167450661,0.3018646169365467,0.0537581263918849,0.0397511813087757,0.0495351416035716,0.0984868617199131,0.1022594693505599,0.1522411654373791,0.0559442458036008,0.0812448211798854,0.0713289391721669,0.0308729876720637,0.079073830261951,0.1158522414089965,0.0664904889965239,0.0724379397637856,0.3076790532076183,0.076089310607684
BE,0.1011094120530338,0.0872217180939861,0.0391893273507543,0.0994059963159224,0.0,0.127202912325493,0.086260162716884,0.026969129807544,0.0791171921638277,0.0760437558671668,0.0434961098004721,0.0568262173568416,0.0777555300744757,0.0514377279066758,0.0706732292313314,0.1657500471697807,0.0397628601096736,0.0617913491078111,0.1910660328181923,0.088964587598923,0.0977038132039189,0.069943713039893,0.0756299083639117,0.1350304575728046,0.1027544597430527,0.0535594395310249,0.2268946401645928,0.0930748470155566,0.0373311416614779,0.0643911279984227,0.2622240106477759,0.0759755319645147,0.0830976082661664,0.089692967489962,0.0886430282089094,0.0274390916839951,0.075574076726949,0.068297574526997,0.0680478872001533,0.1091453935078591,0.0936322544722678,0.0770157239949385,0.0545191200915409,0.0764495041095326,0.0907906961988275,0.301754998778044,0.0844255153348318
BG,0.1583472658596202,0.1081671580876754,0.1372660358657077,0.0877714127316874,0.127202912325493,0.0,0.1375064587792811,0.1478122745458628,0.0983273988967241,0.0892614276247023,0.1350223492315707,0.1341826972287085,0.1378416325420812,0.0994636826779873,0.176510724978843,0.2182785353872469,0.1337311507386328,0.1117723872999778,0.2213796316918623,0.0457185215627593,0.0703146768069208,0.0757350413321944,0.1235551413386911,0.2010720973111988,0.1555592826134665,0.0932490435635389,0.2645647388095421,0.1104620169508924,0.1126094997956591,0.1066990147429511,0.2746840429893508,0.1080542628506784,0.0944514188004422,0.0802583555304506,0.1244313366747844,0.1120034141291032,0.1892292561812554,0.0716774503413947,0.1008129895663141,0.0516604013827951,0.0658817765212405,0.1129116047774811,0.1384828095816307,0.0980151382397772,0.0721413900042213,0.2678599123640025,0.0890785037199439
BY,0.1197440991621057,0.0715656605117645,0.0928171114245608,0.0850539737072212,0.086260162716884,0.1375064587792811,0.0,0.0813321426254142,0.083251430849682,0.0867219500549207,0.1098153205801254,0.1070523454223071,0.0662574551980035,0.0788246499408236,0.1273567320490867,0.1883005201174195,0.0958709485675559,0.0773409194438702,0.2366047277290511,0.1081082218622732,0.107834251192088,0.0923870975273477,0.0960194794239884,0.1315943399135684,0.1100322061746789,0.082718722236651,0.2531905628066389,0.0898402011663861,0.0648467946873221,0.0518041805564525,0.2988998557618454,0.0379317680392753,0.0632186053408931,0.0727414077837328,0.1026184284619753,0.1063737445948461,0.130194323772278,0.0897866572591948,0.1004028678082623,0.1174980403215736,0.0848581032503303,0.0162588436772017,0.104479086697701,0.097907974266363,0.0870627929793627,0.3268621024497007,0.0378689952759085
CH,0.0973464318380918,0.0882209795027635,0.032655142657505,0.1096536108534629,0.026969129807544,0.1478122745458628,0.0813321426254142,0.0,0.0789270861158772,0.0848180294367911,0.0386275529987792,0.0715589434753158,0.0698902002054857,0.055013743228529,0.0821085340361252,0.1632080013809583,0.0502317619360255,0.0543413954575731,0.1974802989775449,0.104506112800719,0.112022614961829,0.0741348034787378,0.0763374011783259,0.130594895054622,0.0915406453472439,0.0499827184933839,0.2098699379244872,0.1027453983161094,0.0414771619650224,0.0614761602590582,0.2671838334033548,0.0769619046462505,0.0914234661804543,0.0968559778045646,0.09248626528247,0.0530489434357087,0.0809180399600922,0.0831643265047523,0.0742518683483666,0.1266248159991418,0.1097263632411036,0.0758973898677843,0.0657300246609249,0.0867629725366544,0.1052182847808578,0.3027595786965097,0.0880523278008225
CY,0.1201479983312359,0.0746246373871114,0.0890429886866734,0.0700770798609851,0.0791171921638277,0.0983273988967241,0.083251430849682,0.0789270861158772,0.0,0.0821230069566392,0.1101189701017222,0.1041181737260227,0.0844252077290198,0.0512023366988247,0.1226232955734933,0.205425427222464,0.0951693010845818,0.0708574006956604,0.1839024259786501,0.0508932711299557,0.0698526066008764,0.0640552289180771,0.066846075001224,0.1475857125940498,0.1141929170113482,0.0565772435978971,0.2403797043738493,0.0586269129052219,0.0637693523646151,0.0661271978592926,0.2695874684343975,0.0463824898763082,0.0600349418699238,0.059439111527343,0.0485304685471499,0.0842954478638765,0.1427826388532813,0.0737587408805767,0.0590137472151727,0.0783502221518477,0.0689487933089725,0.0751091108162866,0.1157329469092663,0.06580878509658,0.0740771526697174,0.2746352315384116,0.0723581013713068
CZ,0.1187942839536131,0.0954120493678486,0.0695938242191176,0.0752991511390264,0.0760437558671668,0.0892614276247023,0.0867219500549207,0.0848180294367911,0.0821230069566392,0.0,0.0735870112851567,0.0760377800179907,0.0794572814138655,0.0585544632545687,0.093655797837719,0.1649744278703722,0.0741442543973593,0.0614509886214763,0.2047537068702322,0.0674035877045737,0.0657083854654454,0.0426524024032819,0.072586271667619,0.1449828541924058,0.0995112951136196,0.0697334217099711,0.2339905692448003,0.0824688527584682,0.0616239111533095,0.0607794697368874,0.2772317811317822,0.0675878415203847,0.0702819244454077,0.0845847622243283,0.0922897837946884,0.0756939009572578,0.1047641834414085,0.0597684249587978,0.0583250741041856,0.0751138489882372,0.0637909794259827,0.0695999625258307,0.0695729815333423,0.0543570827983408,0.0260929888870966,0.2940593485957796,0.0581532213067175
