ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,0.0,0.1160829817093256,0.2690671535760693,0.1004859878165348,0.149593479600856,0.0981087206648324,0.1497349273888797,0.1367336535542108,0.1154501482695473,0.1395158430057805,0.3711428032871108,0.1960692779656563,0.141527145822881,0.1280762618430947,0.1235205037411292,0.3158317007336882,0.1457857710426583,0.5645375255647305,0.1137073833895134,0.1297946097089162,0.3547703946377942,0.10749741920128,0.3667128721130178,0.0965062810990082
AU,0.1160829817093256,0.0,0.2709657722958825,0.0543605574903002,0.1497327494897378,0.0456825463300025,0.1493750409020174,0.1412168957725783,0.0977618675232717,0.0799722718004194,0.3483465793723582,0.1938822163473925,0.0536670931667416,0.0707561686853366,0.1126632501908084,0.303713524102554,0.148208940470085,0.5771185397232224,0.0827767066955867,0.140903794193086,0.3502090632929804,0.1045647834918629,0.3489789630669853,0.0827275452832304
CK,0.2690671535760693,0.2709657722958825,0.0,0.2811580362564387,0.3128620840064128,0.2719030661700596,0.3284147490555825,0.2949995707722073,0.2671524775986323,0.3021109834035653,0.4257545183946218,0.3989098471638443,0.2909079053466976,0.287576227460551,0.3223849317081225,0.3967354890126461,0.3304885884960411,0.6742861240789304,0.2962226237034505,0.300625391342763,0.4803812099722186,0.2984876509107838,0.4690355332997524,0.2880172974041071
FJ,0.1004859878165348,0.0543605574903002,0.2811580362564387,0.0,0.1202884066373282,0.0446822324646267,0.1015812710838179,0.1185798085766742,0.1014060136687939,0.0809960428184264,0.3509806031898624,0.1519229550201719,0.0814164148255378,0.0693940405996171,0.0613729012445817,0.2999523398083072,0.0972677819417897,0.5440445994732107,0.0459242462582484,0.1013828190868485,0.3133114476565637,0.0582869728493952,0.3295872312190535,0.0442344538684491
FM,0.149593479600856,0.1497327494897378,0.3128620840064128,0.1202884066373282,0.0,0.1241954374378434,0.1387328226626406,0.1389897834359741,0.1500134041249512,0.1643828769600046,0.4073032588178756,0.162534602421247,0.1778022730781094,0.1483581167574903,0.1197529416717397,0.3342242502622505,0.1484640117816038,0.4850650573397327,0.1217507334218241,0.1482405040437169,0.3461089309409249,0.11031712156675,0.3687871785168602,0.1143778420195273
GU,0.0981087206648324,0.0456825463300025,0.2719030661700596,0.0446822324646267,0.1241954374378434,0.0,0.1229308342579991,0.1143207533487677,0.0763538505295097,0.0804274095184659,0.3563459609111818,0.1579529800432318,0.0759147201882386,0.0705314121152629,0.0913981833479372,0.294836459260387,0.1256009854301768,0.552400255172482,0.0724356589783135,0.1192461120890581,0.3259371461346536,0.0825610036843886,0.3328778501484783,0.0649062799014343
KI,0.1497349273888797,0.1493750409020174,0.3284147490555825,0.1015812710838179,0.1387328226626406,0.1229308342579991,0.0,0.1243347858474231,0.1645873575775294,0.1598769864457941,0.3973758760515374,0.1130753772813141,0.1633665992813664,0.1456687630116583,0.0668268116394499,0.3493467536442605,0.086365537766984,0.4845415963984896,0.087131526744048,0.1028878553893239,0.327172122494362,0.0658218624949585,0.350369220415081,0.0846971383018081
MH,0.1367336535542108,0.1412168957725783,0.2949995707722073,0.1185798085766742,0.1389897834359741,0.1143207533487677,0.1243347858474231,0.0,0.1360761657166111,0.1572924025894457,0.3898567141694996,0.1563880389544176,0.1615440716730699,0.1433215694795586,0.1139775946352885,0.3261512823995833,0.1348104104981637,0.52546827191186,0.1167527279826772,0.1324696420585263,0.3394684372421247,0.1029264952270571,0.3678796774404956,0.1100526347075452
MP,0.1154501482695473,0.0977618675232717,0.2671524775986323,0.1014060136687939,0.1500134041249512,0.0763538505295097,0.1645873575775294,0.1360761657166111,0.0,0.1287387538425365,0.3638724798277134,0.2107699728457043,0.126833277883905,0.1153472904521659,0.1406943355854043,0.3015302291471491,0.1610824733113305,0.5775951967343206,0.1190339764883059,0.140758769107539,0.3562260054426079,0.1225515521764697,0.3694064595129086,0.109295483477289
NC,0.1395158430057805,0.0799722718004194,0.3021109834035653,0.0809960428184264,0.1643828769600046,0.0804274095184659,0.1598769864457941,0.1572924025894457,0.1287387538425365,0.0,0.3773394067464793,0.1982891775867608,0.1061380973372614,0.0458618416529844,0.1187371634977596,0.3390260398742772,0.153311925028194,0.572420894712939,0.0949101184071562,0.152761315259866,0.349856425578109,0.1084604041723484,0.2796865288865106,0.0993172975573011
