ISO_CODE,AD,AL,AT,BA,BE,BG,BY,CH,CY,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GI,GR,HR,HU,IE,IM,IS,IT,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,SM,UA
BA,0.8349251525753316,0.5764108903916095,0.745691153045332,8.940696716308595e-08,0.7714012449556266,0.8331434842679158,1.0158153584729783,0.8189236243152579,0.604422385424349,0.6389070956723076,0.8215098710831683,0.7672181251007457,0.7852135256467689,0.6237063103073789,0.902788979135178,1.0049326344411371,0.8597031350947849,0.6958576369980995,1.0516950403425904,0.6665613548366088,0.5405922300188712,0.5873632788185994,0.6261796962854143,0.8782032623905722,0.8221328397525268,0.5923630252640768,1.1225291784365776,0.660159831326683,0.7075952433762753,0.6660150135275827,1.18276295338566,0.6295640141687303,0.4493024107873805,0.4960891470707827,0.7144196188077482,0.7450698354166766,0.9142429545612082,0.5194658908869593,0.6193514826367611,0.6564386095058624,0.3862812883844874,0.977785797161166,0.811718113260597,0.5698909390452894,0.5858162324425557,1.6593639883378557,0.651143941294431
BE,0.4825348664912899,0.5461743401569198,0.3256573393642061,0.7714012449556266,0.0,1.163832571672384,0.532572402373452,0.2434127540992962,0.7883831573766574,0.472962029048269,0.3058695036892169,0.3710828758251109,0.4053123978092355,0.3992919577741247,0.3903422047986056,0.5899949876406743,0.3006395094341214,0.3973856980568889,0.9199899558855862,0.9227835750225312,0.8405210989345921,0.623615910553014,0.6651220343832995,0.6217064361493011,0.4666915684410614,0.5538229935207548,0.9555277325410698,0.7715034564805718,0.3044183730599249,0.3833448658073626,0.9923173577602972,0.4245837068345077,0.6071155594113985,0.7645559193335377,0.807250845513098,0.2659152521770277,0.4004366936507563,0.5879722707102831,0.6234875889635433,0.9537546636709312,0.7236367890685524,0.4960801888539504,0.3441130312120218,0.5656524026888732,0.6808166529400362,1.7377255207774307,0.4817502416705111
BG,1.1975205996668912,0.9954793406927388,1.1273638908607235,0.8331434842679158,1.163832571672384,0.0,1.4463666847719032,1.229635789449614,0.8572866588552508,0.987763792007015,1.2003464782374764,1.1398562653823137,1.2300421963361308,1.0137804303625235,1.3088656841866573,1.3363536529975282,1.2397419189082046,1.0796583527923216,1.2301024749972629,0.5944862008484675,0.7413541728210801,0.8246326170202845,0.9686566984292052,1.2237870124086845,1.2377244866763677,0.8964710832421539,1.329443385450275,0.9098496748101208,1.0960558583177913,1.1071648239812009,1.3503433472688795,1.093108322150909,0.9118831839926136,0.8000841077765031,0.9502866976205576,1.091382940617527,1.3152298623003034,0.8289798940148417,0.9059321540836034,0.6297218529339872,0.7648387832369468,1.3937165064723172,1.191359737152518,0.9370378308215914,0.8076281783942412,1.590484495379842,1.002736109790247
BY,0.6089248895510507,0.7422754056140141,0.6348264254598069,1.0158153584729783,0.532572402373452,1.4463666847719032,2.356080457693621e-08,0.4779621773706263,1.0848734999501717,0.6875798717516628,0.5270906896013089,0.6175978982685153,0.433551880705161,0.675780260836393,0.4816820447836287,0.6035280793719902,0.4523701384064378,0.60879833992122,1.1223054983152945,1.235321451625498,1.122819939854779,0.9258147690442744,0.9630307827804968,0.7535056950809854,0.5209810125634365,0.8824995840312885,1.1048355181753535,1.036736381668287,0.5693814588808893,0.5169506112433575,1.1183757239544003,0.5244647349734686,0.8337280404032688,1.0203621300495818,1.1015273655818734,0.6247297101260224,0.5024474591349758,0.8842615994631611,0.9393818470124934,1.2340822711122628,0.9730037789516224,0.1254972839835788,0.5427895822979464,0.8369969685002004,0.9302104586427846,1.9283562608015672,0.6044644514699836
CH,0.4692164640663889,0.5648657812109228,0.3178134680846482,0.8189236243152579,0.2434127540992964,1.229635789449614,0.4779621773706263,8.161702118890974e-08,0.8220272783307035,0.5067861709829448,0.278389074772818,0.417162151937026,0.3668302572288577,0.4277964425584374,0.3940358182157312,0.5670686186879716,0.3106057154490986,0.3835104025803427,0.9435553705601748,0.9861382448126722,0.897998632034248,0.6629032164795234,0.6968079591701094,0.6174749898692862,0.4263432870594815,0.5778459965776158,0.9368916294708156,0.8198390124285715,0.3290778368714953,0.3737170992531514,1.0031250212821976,0.427674226688336,0.6491045746314036,0.8088477318124492,0.8467583744110913,0.3691035763540184,0.39259340128113,0.6497157052837214,0.6679213550055557,1.015893305840875,0.7826435693678097,0.4477875867274291,0.3696609314891709,0.6123258608001191,0.7360299276156091,1.7577764557776228,0.4987146866410768
CY,0.8552441297825115,0.6597144624796131,0.7567037524275941,0.604422385424349,0.7883831573766574,0.8572866588552508,1.0848734999501717,0.8220272783307034,0.0,0.7105859531613666,0.87356036559217,0.8091666906393642,0.8502062537534848,0.61913026910714,0.939905569061104,1.0426856734593506,0.8859909785712778,0.7142379691041719,0.96700425278799,0.5590679880229977,0.6158147938640471,0.5815000815367349,0.5901353384128116,0.8720111626777112,0.8851241713461061,0.555974755772726,1.095534655885653,0.5545834673363776,0.7103998000167946,0.7393951657501571,1.1522928910419543,0.6711455593428524,0.5767982991514106,0.5584052914504584,0.5105131754257985,0.7585389019301612,0.9609349145203904,0.6251081183553576,0.5595143045470519,0.6832433724517422,0.5982851785602121,1.0440525417402464,0.871250812638921,0.6079428146900183,0.6207518534588624,1.5830280708015272,0.6946564207096502
CZ,0.5766736938390651,0.5544553978465555,0.4473905862131279,0.6389070956723076,0.472962029048269,0.987763792007015,0.6875798717516628,0.5067861709829447,0.7105859531613666,3.6500241499888574e-08,0.4750371806267828,0.4665211871963763,0.5019125374829957,0.4167985729746118,0.546131799718558,0.6714303856629451,0.4988201432017667,0.4208830612915045,0.928273025077322,0.7710798262135128,0.6741848428801883,0.4614988473734522,0.5870632536344388,0.6619088828334276,0.5392781244356697,0.5365333003096071,0.96488107274262,0.6714957066557181,0.4221867819092783,0.4236034371940352,1.0274195246774824,0.4416029059773827,0.5226787894704381,0.6778568166104538,0.7372452495912986,0.4654004949775402,0.5623854393141811,0.4998493437002638,0.5221943934576898,0.7842056046425709,0.5733080203609056,0.638241583038585,0.4580510685798911,0.4501452025101175,0.3994629048407336,1.6778518652627554,0.4121836546007332
DE,0.5009060907382241,0.5879088673542598,0.2619656779039513,0.8215098710831683,0.3058695036892169,1.2003464782374764,0.5270906896013089,0.278389074772818,0.87356036559217,0.4750371806267828,5.575503985246929e-08,0.4129019659337795,0.427237369153548,0.4304336586773106,0.3808742957650573,0.5772359819604629,0.3081847600543894,0.4274516474140426,0.9774051149416324,0.9655239743678308,0.8790681575549097,0.6540874820509847,0.7282035980675706,0.6729588420397938,0.4770777027910252,0.6135653971297504,0.9533434026923192,0.8512537936398415,0.3903001308690985,0.4265865983833184,1.0291451213271217,0.4884822643335688,0.6778984413235895,0.8286090099676097,0.8968672393239137,0.3620396706277118,0.4090204343645442,0.6463826683295346,0.6766110880001273,0.9936308922086472,0.7818020285142324,0.4864102641190032,0.3582931951623067,0.5928120215725119,0.7001176346436983,1.7690174205375535,0.5280111848726577
DK,0.5528361741229698,0.5774309264079174,0.4331754587327681,0.7672181251007457,0.3710828758251109,1.1398562653823137,0.6175978982685153,0.4171621519370259,0.8091666906393642,0.4665211871963763,0.4129019659337795,6.322027276634104e-08,0.4516965223512317,0.4633662681050525,0.3699397453459538,0.6235768338667728,0.4376561008473066,0.4631282545387553,0.9567550894701204,0.89617353633895,0.8195197315588723,0.6240429428178491,0.6937917258439343,0.6624568856911192,0.5386053586076679,0.5967369637005268,0.979829268403116,0.8055312115951109,0.4126341664493063,0.4183916568361334,1.034912040865987,0.4876847346154145,0.6189948479136435,0.7710862319853479,0.8390291472415089,0.3871609324916913,0.3588288569773015,0.5910695028812506,0.6449266396700194,0.9275599572523252,0.7105355002541712,0.5805043946848477,0.3368079247493564,0.566550503519802,0.6529432464857956,1.7366998271167795,0.4924752552683092
EE,0.4983521547648307,0.5737554113196006,0.4719104693704516,0.7852135256467689,0.4053123978092355,1.2300421963361308,0.433551880705161,0.3668302572288577,0.8502062537534847,0.5019125374829956,0.427237369153548,0.4516965223512315,8.296615425989065e-08,0.4924078273409131,0.4042894188661133,0.6108914981718397,0.3958889795308191,0.4347479155641384,0.9752159679607528,1.0115978952997056,0.9152554271972088,0.7095539531262858,0.7384458539747856,0.6265374830920075,0.4399031470773333,0.6572450671658305,0.9804666349690696,0.8183098663984923,0.3840716032340279,0.2959880994802071,1.0327469087710863,0.390108606285996,0.6190483867960638,0.800760770818629,0.8653336798476902,0.4610210513658943,0.4381175660536091,0.684768002578809,0.7083789543976527,1.0133498360153483,0.7518917810155753,0.4022519932226466,0.4133820450877412,0.621383883222031,0.7355985146998266,1.784209514305418,0.4707851753635502
