ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,0.0,0.7268048007183977,1.1203024409979994,0.6517348084371162,0.6401685014176351,0.5802612459022695,0.7211888511207596,0.6358007803989393,0.5718785183124633,0.8063000443419673,1.4796715712291233,0.9495415344994876,0.6426418293879729,0.8152436151726691,0.6635689647081352,1.6147547183850108,0.6196550877618524,0.9495415344994876,0.5377200115005768,0.5239833919541803,1.4982334303807716,0.6370311659904301,1.7984986453031917,0.5192398737441062
AU,0.7268048007183977,9.424321830774485e-08,1.1456422556472583,0.4871031769708849,0.8780213354118434,0.5227246068659996,0.9663633643973508,0.8210893436988189,0.6513731940390097,0.5798572751831599,1.4379384722406292,1.2127437750648853,0.3206245838282101,0.6563197068727706,0.8624545398363908,1.6346265458288702,0.8170295543204197,1.2127437750648853,0.5817911871672407,0.7146835761417233,1.5415677254843614,0.8440393956207531,1.803891985883605,0.5954134587997477
CK,1.1203024409979994,1.1456422556472583,5.960464477539064e-08,1.1520930109560674,1.2432219000362594,1.1600507784405854,1.2984658477048807,1.2000500041852888,1.124677150378604,1.2343435753781864,1.5886943412560193,1.522166548049194,1.14941199126554,1.2217347491068629,1.3052279596220369,1.6625713760939995,1.2590112798664983,1.522166548049194,1.1774728947779678,1.167550352428873,1.733161250844932,1.2550033075531708,1.944046816854298,1.1395606795403852
FJ,0.6517348084371162,0.4871031769708849,1.1520930109560674,0.0,0.7384347820929952,0.4628102294447128,0.831242494715067,0.7224982799904281,0.5847741444590326,0.6344329843582196,1.3846422317894749,1.0639718697935576,0.4070608352357813,0.6819494712785154,0.7112212197621135,1.6190373208014603,0.6863846338807198,1.0639718697935576,0.4871132112683061,0.6072531800683096,1.509760836883559,0.7021591774874716,1.8098995746339648,0.4628528726625761
FM,0.6401685014176351,0.8780213354118434,1.2432219000362594,0.7384347820929952,2.356080457693621e-08,0.6038782050942003,0.4664631880226418,0.5254859905250895,0.6306623844178714,0.9409586508593444,1.5429544437986051,0.5826575038595493,0.7417677868841006,0.948692333613091,0.3825338203628776,1.6987568291904804,0.4087892684144574,0.5826575038595493,0.4923083413962139,0.4346828874205065,1.4510594998510695,0.391509656307029,1.8598113289396343,0.5386790977664785
GU,0.5802612459022695,0.5227246068659998,1.1600507784405854,0.4628102294447128,0.6038782050942003,5.372690074837192e-08,0.6956083319370923,0.596996402642791,0.4504232019260769,0.6381020558334269,1.4582360529681992,0.9101504285006964,0.3919381632021679,0.6734248066620312,0.5676065491318649,1.6194280392558758,0.5575515773696066,0.9101504285006964,0.3921651947803586,0.4879597146693562,1.464977710149542,0.569004635307697,1.8232436117222213,0.4255463438138486
KI,0.7211888511207596,0.9663633643973508,1.2984658477048807,0.831242494715067,0.4664631880226418,0.6956083319370923,1.4901161193847656e-08,0.5400972729723904,0.7212713245889273,1.0360964862760975,1.5904741270767857,0.4647574788830123,0.8265138746031896,1.0411115668645263,0.3563589273302723,1.7479271684233262,0.4047662149720231,0.4647574788830123,0.5512899664987233,0.4690959656870239,1.4208876241693325,0.3802742350734304,1.9259423235518751,0.6201322507892957
MH,0.6358007803989393,0.8210893436988189,1.2000500041852888,0.7224982799904281,0.5254859905250895,0.596996402642791,0.5400972729723904,4.828528090125218e-08,0.628787719144305,0.9181462290630372,1.5177246734817973,0.6963329929358801,0.6998788710451154,0.92130753194989,0.4792963767559672,1.670686160102676,0.4765844784598115,0.6963329929358801,0.5030159373627904,0.457292523714323,1.4257410138058473,0.4674499015841135,1.8796111707263008,0.5518486497327958
MP,0.5718785183124633,0.6513731940390097,1.124677150378604,0.5847741444590326,0.6306623844178714,0.4504232019260769,0.7212713245889273,0.628787719144305,1.0536712127723508e-07,0.7354297707012067,1.4530255566830654,0.938077464257282,0.5420986666081684,0.7753906300454411,0.6358030784573444,1.566147013429572,0.5891724213023847,0.938077464257282,0.4835337564860916,0.5199772951071098,1.4647885345096845,0.6115095376898337,1.7961132602158028,0.5119597898015902
NC,0.8063000443419673,0.5798572751831599,1.2343435753781864,0.6344329843582196,0.9409586508593444,0.6381020558334269,1.0360964862760975,0.9181462290630372,0.7354297707012067,0.0,1.4785939421611882,1.266515060038639,0.5613691913668171,0.5095935136941379,0.9308489221597008,1.6676404165650451,0.909908103018044,1.266515060038639,0.6873395069100202,0.8232655825383718,1.554228024470169,0.9155600830601308,1.7367448059530963,0.6948954076547613
NR,1.4796715712291233,1.4379384722406292,1.5886943412560193,1.3846422317894749,1.5429544437986051,1.4582360529681992,1.5904741270767857,1.5177246734817973,1.4530255566830654,1.4785939421611882,8.429369702178808e-08,1.7653987510879623,1.4532468902486384,1.4620574420988586,1.562812380422812,1.9046846195353124,1.5339598787584516,1.7653987510879623,1.444584323286387,1.491254262283199,1.994866215326392,1.5354953052704037,2.0473899774974886,1.4371012257906064
NU,0.9495415344994876,1.2127437750648853,1.522166548049194,1.0639718697935576,0.5826575038595493,0.9101504285006964,0.4647574788830123,0.6963329929358801,0.938077464257282,1.266515060038639,1.7653987510879623,0.0,1.0593636582547337,1.2830729249988275,0.4002897817259693,1.9517726449595607,0.5200633678451053,0.0,0.7672128421823589,0.6656051935063712,1.52538167877026,0.4758603998561088,2.078170807126229,0.838774675881431
