ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,0.0,40.6319736490378,72.31495804195804,40.644376000001024,39.85282051282034,42.766712820512105,39.78439464882929,42.31160535117055,51.4127327935222,45.16002596153811,64.25678062678121,38.47799999999979,39.85069254079339,45.14088733031604,39.01230809716554,68.13918778280569,40.36627420814457,38.47799999999979,43.822353544494845,41.37995006747644,48.18189878542525,40.90212820512859,53.40073244147179,39.72067384615365
AU,40.6319736490378,0.0,56.69377367613536,15.399032562500148,26.337121173610708,21.61334172916646,20.262923111412917,28.623778399456075,44.349219411183306,20.2645143124999,44.82745497453618,15.970726437500126,7.431556100378613,20.57939343014687,14.322765365131657,50.68950695220495,18.79625721691171,15.970726437500126,18.595645712009837,26.96518541776272,25.991716569078545,21.19955649519204,31.191315714673404,19.22354781249997
CK,72.31495804195804,56.69377367613536,0.0,56.95351636363873,59.7750808080809,62.99826818181712,54.41120553359689,59.94289723320175,78.53529186602847,62.5610193181813,70.80143097643109,52.806636363636336,55.58912666666759,62.66163368983855,54.930541626793065,76.79749465240637,58.10985561497319,52.806636363636336,59.92429803921642,64.41392185008033,60.94850717703351,59.72450815850853,64.65971146245055,58.48532727272793
FJ,40.644376000001024,15.399032562500148,56.95351636363873,0.0,25.35487614814823,23.184712666666435,18.586393391304277,27.63229200000011,47.24485073684336,21.02051299999984,43.33843466666808,14.772763999999876,14.68195842424194,20.85317858823501,11.874569473684163,50.28460094117833,17.45223458823516,14.772763999999876,16.09521011764706,26.39231438596487,24.307403368421102,19.550218871794797,30.41219582608709,17.788851999999803
FM,39.85282051282034,26.337121173610708,59.7750808080809,25.35487614814823,0.0,30.58536296296192,20.88631884057964,27.60109178743954,46.37658479532135,29.978065277777294,46.541037037037135,17.60170370370372,25.73418094276157,30.373736601306444,20.31023226120861,51.10443028322458,23.86321045751618,17.60170370370372,25.9824431372542,31.626732943469257,27.951978557504667,25.92425925925951,33.87271819645714,25.61256444444389
GU,42.766712820512105,21.61334172916646,62.99826818181712,23.184712666666435,30.58536296296192,0.0,26.80062173912963,33.71591014492656,43.712466666666,24.72079583333272,51.93266666666552,22.83904999999941,21.298392121212345,24.322113725489423,21.992451754385744,56.07781176470479,23.557066666666167,22.83904999999941,25.919291176469883,29.056554385963967,33.18866929824453,25.215374358973925,38.51873115941921,21.515209999999573
KI,39.78439464882929,20.262923111412917,54.41120553359689,18.586393391304277,20.88631884057964,26.80062173912963,0.0,23.2528695652175,48.08095423340925,23.22143152173908,39.309014492753775,8.101652173913061,19.78196039525687,24.194580306904847,12.451225514874103,45.35774552429694,16.987038363171482,8.101652173913061,18.737850468883146,27.871258581235345,18.848313501144176,19.41762095875164,25.010608695652216,19.600475652173497
MH,42.31160535117055,28.623778399456075,59.94289723320175,27.63229200000011,27.60109178743954,33.71591014492656,23.2528695652175,0.0,50.16483524027453,32.580908152173535,49.19371014492787,21.48747826086961,28.109831409750484,33.273516368285904,23.718033180778114,53.90913938618969,26.6493319693094,21.48747826086961,29.007195396418687,34.31387337909977,31.084574370709568,28.59280044593129,36.96617391304364,28.15175043478216
MP,51.4127327935222,44.349219411183306,78.53529186602847,47.24485073684336,46.37658479532135,43.712466666666,48.08095423340925,50.16483524027453,0.0,49.02709473684144,72.67008771929791,46.352421052631136,44.54770172248889,48.92783560371451,45.87193947368347,76.3361687306498,46.255790712074,46.352421052631136,49.566933539731714,43.09712280701716,56.26415789473645,45.77603508771916,61.55428375285999,44.70533368421027
NC,45.16002596153811,20.2645143124999,62.5610193181813,21.02051299999984,29.978065277777294,24.72079583333272,23.22143152173908,32.580908152173535,49.02709473684144,0.0,48.77972175925872,18.00020000000023,20.63594234848496,16.30006544117653,18.12425657894758,55.36063088235247,20.936247794117644,18.00020000000023,21.568287499999943,30.12413157894672,28.37127763157856,22.47895833333332,31.81719782608654,21.6026824999998
