ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,0.0,0.2958240983229527,0.4344263239475454,0.3048907250781607,0.3709215472008108,0.2935481288608812,0.4768634454836422,0.4007498634783322,0.2896770048495467,0.390461614009463,0.5444231924682464,1.0,0.2877784108853792,0.3715760104286606,0.3502645034228835,0.523320095075561,0.3153643086326335,1.0,0.3008212509054357,0.2695464444619844,0.676530026355197,0.3225236558667327,0.6348998285220147,0.2886178806065913
AU,0.2958240983229527,0.0,0.4292112758811487,0.1588678855447528,0.3515923595250703,0.1594075822155574,0.4392869688422788,0.390446681984479,0.2294118257249295,0.2229237178437431,0.5151332953181533,1.0,0.0415818382753696,0.2150833097005504,0.220221801391059,0.5051185517648739,0.2515337826441053,1.0,0.1710587573520453,0.2298554109347117,0.6478819968217444,0.2269309037561419,0.5529596526038537,0.2217350499372001
CK,0.4344263239475454,0.4292112758811487,0.0,0.4492590045998637,0.4863624657962182,0.4525045643771291,0.532194766580288,0.47373014462987,0.4219593896161733,0.489973056778854,0.5462970121449418,1.0,0.4278061735816434,0.4797679514486124,0.4976499286233028,0.5358981554052799,0.4510880442039097,1.0,0.4398432701013044,0.4146410838696336,0.7045069878116121,0.4356389606205362,0.6910034807521256,0.4340287509695847
FJ,0.3048907250781607,0.1588678855447528,0.4492590045998637,0.0,0.3651855758465019,0.2194969331166071,0.4131934307761531,0.4049160201177221,0.267199523288499,0.2614090027826994,0.4869800194179369,1.0,0.1499878265177575,0.2325082770760422,0.1771409983399163,0.506408186161157,0.2034234002014977,1.0,0.1689519830515331,0.2321076777102263,0.5949614127436236,0.2140690676766053,0.5718075505864381,0.1877763983368396
FM,0.3709215472008108,0.3515923595250703,0.4863624657962182,0.3651855758465019,0.0,0.3435776366711141,0.4879682641890814,0.4014506313358288,0.3384943253318239,0.4325088935129793,0.5590107432133644,1.0,0.3465781303983241,0.4323982516027044,0.3958345706041033,0.5279285576106618,0.3617439260393169,1.0,0.3415074512617291,0.3164182160423239,0.6809754043873124,0.3758736168951357,0.6533020026212054,0.353717305533416
GU,0.2935481288608812,0.1594075822155574,0.4525045643771291,0.2194969331166071,0.3435776366711141,0.0,0.4691278327324679,0.4012819410541524,0.1890364888110414,0.2769290114901068,0.551803907039404,1.0,0.1557460803757075,0.2821203402042358,0.2544724447560041,0.4923548155310053,0.3000695786720916,1.0,0.2432778097675215,0.2675811893061532,0.6418594202594278,0.2907519499398205,0.5959251301473761,0.2638151970232575
KI,0.4768634454836422,0.4392869688422788,0.532194766580288,0.4131934307761531,0.4879682641890814,0.4691278327324679,0.0,0.4910624198766662,0.4552913939987386,0.5023505980121743,0.5565892787523175,1.0,0.4360515082981673,0.4887595759870566,0.433817289412149,0.5881770538602314,0.4237088878318846,1.0,0.3913600373463549,0.4016824400677159,0.6682941501726207,0.4303236899269501,0.69171933584911,0.419688264174864
MH,0.4007498634783322,0.390446681984479,0.47373014462987,0.4049160201177221,0.4014506313358288,0.4012819410541524,0.4910624198766662,0.0,0.3830545738085508,0.4710288359273181,0.54813295230093,1.0,0.389516245874546,0.4743405691219484,0.4432299291966222,0.515159241997128,0.4034718403243716,1.0,0.3802083229308483,0.3545339283457385,0.6907255177078577,0.4081432028885807,0.6702437845845419,0.4024464070416077
MP,0.2896770048495467,0.2294118257249295,0.4219593896161733,0.267199523288499,0.3384943253318239,0.1890364888110414,0.4552913939987386,0.3830545738085508,0.0,0.3329739360776145,0.5421708840588894,1.0,0.2222305038807128,0.33673305888095,0.3088069914414589,0.4838453191442607,0.3032684155688111,1.0,0.2642507544766953,0.2482521305431168,0.6596382900265126,0.293706562548307,0.599851660441878,0.2793503364045071
NC,0.390461614009463,0.2229237178437431,0.489973056778854,0.2614090027826994,0.4325088935129793,0.2769290114901068,0.5023505980121743,0.4710288359273181,0.3329739360776145,0.0,0.5735618384419324,1.0,0.2263319317356453,0.1400140413639331,0.3161106283975059,0.551896703268048,0.3331889329027254,1.0,0.2527964882517723,0.3355260466097913,0.6995078452730208,0.2821584965212051,0.4628250992012513,0.3032660274522056
NR,0.5444231924682464,0.5151332953181533,0.5462970121449418,0.4869800194179369,0.5590107432133644,0.551803907039404,0.5565892787523175,0.54813295230093,0.5421708840588894,0.5735618384419324,0.0,1.0,0.5137856939499433,0.5708489602547568,0.5248891748855908,0.6195046856460156,0.525619473144928,1.0,0.4963067337485572,0.5120150624442172,0.7028748014342134,0.5194253360957142,0.7100591474545617,0.5239136885027883
NU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NZ,0.2877784108853792,0.0415818382753696,0.4278061735816434,0.1499878265177575,0.3465781303983241,0.1557460803757075,0.4360515082981673,0.389516245874546,0.2222305038807128,0.2263319317356453,0.5137856939499433,1.0,0.0,0.214710823573621,0.2104006737860767,0.5049722132374752,0.2461407541282506,1.0,0.1703828269983036,0.2245080494555773,0.6430336998852635,0.2220823791562719,0.5523372925725204,0.2104813642459162
PF,0.3715760104286606,0.2150833097005504,0.4797679514486124,0.2325082770760422,0.4323982516027044,0.2821203402042358,0.4887595759870566,0.4743405691219484,0.33673305888095,0.1400140413639331,0.5708489602547568,1.0,0.214710823573621,0.0,0.2971884270034451,0.5601217420913154,0.317239377345338,1.0,0.2489029885835235,0.3204103658829662,0.692913490745994,0.2829352714630957,0.5121160155729756,0.2953117355141724
PG,0.3502645034228835,0.220221801391059,0.4976499286233028,0.1771409983399163,0.3958345706041033,0.2544724447560041,0.433817289412149,0.4432299291966222,0.3088069914414589,0.3161106283975059,0.5248891748855908,1.0,0.2104006737860767,0.2971884270034451,0.0,0.5484006646713183,0.2349177057963597,1.0,0.1720847531772403,0.2716901221247574,0.6158284467923442,0.2436596496413867,0.599733254523098,0.2383338515855149
PW,0.523320095075561,0.5051185517648739,0.5358981554052799,0.506408186161157,0.5279285576106618,0.4923548155310053,0.5881770538602314,0.515159241997128,0.4838453191442607,0.551896703268048,0.6195046856460156,1.0,0.5049722132374752,0.5601217420913154,0.5484006646713183,0.0,0.5356435817226182,1.0,0.4983789559398697,0.49140659644892,0.716138158491326,0.5236188454748685,0.716079512417312,0.5197589703464733
SB,0.3153643086326335,0.2515337826441053,0.4510880442039097,0.2034234002014977,0.3617439260393169,0.3000695786720916,0.4237088878318846,0.4034718403243716,0.3032684155688111,0.3331889329027254,0.525619473144928,1.0,0.2461407541282506,0.317239377345338,0.2349177057963597,0.5356435817226182,0.0,1.0,0.1893577569647855,0.2129811013601643,0.6311539536943169,0.2293969571072265,0.5954969982923517,0.1741142635400312
TK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
TL,0.3008212509054357,0.1710587573520453,0.4398432701013044,0.1689519830515331,0.3415074512617291,0.2432778097675215,0.3913600373463549,0.3802083229308483,0.2642507544766953,0.2527964882517723,0.4963067337485572,1.0,0.1703828269983036,0.2489029885835235,0.1720847531772403,0.4983789559398697,0.1893577569647855,1.0,0.0,0.2124535523117797,0.6191544374263502,0.2029540532535483,0.5470034945060329,0.1977583059768706
TO,0.2695464444619844,0.2298554109347117,0.4146410838696336,0.2321076777102263,0.3164182160423239,0.2675811893061532,0.4016824400677159,0.3545339283457385,0.2482521305431168,0.3355260466097913,0.5120150624442172,1.0,0.2245080494555773,0.3204103658829662,0.2716901221247574,0.49140659644892,0.2129811013601643,1.0,0.2124535523117797,0.0,0.6375249835695808,0.2389200893950707,0.5974738421914035,0.2031274864392847
TV,0.676530026355197,0.6478819968217444,0.7045069878116121,0.5949614127436236,0.6809754043873124,0.6418594202594278,0.6682941501726207,0.6907255177078577,0.6596382900265126,0.6995078452730208,0.7028748014342134,1.0,0.6430336998852635,0.692913490745994,0.6158284467923442,0.716138158491326,0.6311539536943169,1.0,0.6191544374263502,0.6375249835695808,0.0,0.6552490494751287,0.7712622620507131,0.6069982349372067
VU,0.3225236558667327,0.2269309037561419,0.4356389606205362,0.2140690676766053,0.3758736168951357,0.2907519499398205,0.4303236899269501,0.4081432028885807,0.293706562548307,0.2821584965212051,0.5194253360957142,1.0,0.2220823791562719,0.2829352714630957,0.2436596496413867,0.5236188454748685,0.2293969571072265,1.0,0.2029540532535483,0.2389200893950707,0.6552490494751287,0.0,0.5879020873486287,0.2294004263348761
WF,0.6348998285220147,0.5529596526038537,0.6910034807521256,0.5718075505864381,0.6533020026212054,0.5959251301473761,0.69171933584911,0.6702437845845419,0.599851660441878,0.4628250992012513,0.7100591474545617,1.0,0.5523372925725204,0.5121160155729756,0.599733254523098,0.716079512417312,0.5954969982923517,1.0,0.5470034945060329,0.5974738421914035,0.7712622620507131,0.5879020873486287,0.0,0.5746206648014047
WS,0.2886178806065913,0.2217350499372001,0.4340287509695847,0.1877763983368396,0.353717305533416,0.2638151970232575,0.419688264174864,0.4024464070416077,0.2793503364045071,0.3032660274522056,0.5239136885027883,1.0,0.2104813642459162,0.2953117355141724,0.2383338515855149,0.5197589703464733,0.1741142635400312,1.0,0.1977583059768706,0.2031274864392847,0.6069982349372067,0.2294004263348761,0.5746206648014047,0.0
