ISO_CODE,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,YT,ZA,ZM,ZW
AO,0.0,0.1366826555759833,0.1124647159633885,0.1254963481554265,0.1547593316086838,0.1113779944978035,0.12332717298342,0.1350486924540105,0.1312949186998256,0.1140510190984878,0.0685021854241904,0.1422507374774656,0.1689750250691615,0.2013886779647692,0.2831705071701244,0.1525922351909978,0.1248753661555748,0.138535824808708,0.1458860357202425,0.1436407764104192,0.1794316374595022,0.1249133301966555,0.1494933035177325,0.1629444873776716,0.1370079630777467,0.1542840794113824,0.2491869356485139,0.1642435262036682,0.1213278313915597,0.1685134289811253,0.151577934287895,0.1720449412817675,0.1228737976546293,0.0565064435365505,0.1560762796945261,0.1588107238490613,0.1449506672476392,0.158146107849239,0.1399704182303345,0.1493506827820042,0.1598457809759588,0.1395571800024677,0.1776012302441085,0.1573392680766255,0.0989721397111712,0.1336140171379727,0.1499633859342052,0.1223744065849196,0.2166807899154911,0.1859492304253609,0.129456278195585,0.1512695769994961,0.1348625127191963,0.1339557189141067,0.1291436633264319
BF,0.1366826555759833,0.0,0.0478597132583887,0.0300781988193232,0.1284970332985506,0.0480532081944592,0.0411770716677359,0.062337995499589,0.0270005002166345,0.0358074182604477,0.1238758841331459,0.059290191418303,0.1134416796490136,0.1566380100973639,0.1727065735792466,0.0784267416512652,0.0382867493824599,0.0608446327979097,0.0379161883182067,0.0280561219221707,0.0975859430833866,0.0759265742760892,0.077051331172431,0.0935619537307259,0.0422410800508914,0.0969509124415242,0.1937742850606761,0.1175921999705101,0.0853335150341125,0.0886375413513007,0.0588584541791996,0.1251716976738209,0.0603790447042082,0.1083235457205934,0.0870016868622285,0.0320744951182796,0.0549282676202993,0.123240268535017,0.0504439346593368,0.1000037320252988,0.1017935158247251,0.0413577210726244,0.1017514097434618,0.089039508489386,0.1047995675919759,0.0783000396170265,0.0542040930624333,0.0303080591557026,0.1878427727358887,0.0901180314753296,0.0745239469408926,0.0722521827040758,0.0749541797869595,0.0752603801831249,0.0571467636774744
BI,0.1124647159633885,0.0478597132583887,0.0,0.0410348631765309,0.1031759631561902,0.0293346802398265,0.0256611514822941,0.0497950275671974,0.0448245794627452,0.0262333514168394,0.1108908694139313,0.0504240352629004,0.1073174333660067,0.1577324727382172,0.1941511369408387,0.0583791608570826,0.0377670583093555,0.0659501862614516,0.0441630641773133,0.0483673678594763,0.0915014360872327,0.0718410370207051,0.06490951808929,0.0697304829929165,0.059193791550883,0.0620909348027574,0.1945199459300324,0.1169792744197277,0.0482119028041766,0.124787479168546,0.0616356095643277,0.1264153197637786,0.0350989872581124,0.0733057560794616,0.0865109617192246,0.060835400358737,0.0545577077830484,0.1217563713929275,0.036902886217619,0.0896709709578025,0.0925430415071765,0.0567427824368302,0.087404587615415,0.0704286820728266,0.0919703640421268,0.0435521305906168,0.0507129566451988,0.0313388893433792,0.1891381377608512,0.0882794305314872,0.0507634884398482,0.0711332839067195,0.0593723105636422,0.056271938284982,0.0370289432731789
BJ,0.1254963481554265,0.0300781988193232,0.0410348631765309,0.0,0.1448798958542148,0.0391474200914234,0.0296075901315919,0.0655038472728198,0.0182941746642055,0.0322946145865873,0.1160540420521998,0.0425483867785378,0.1108568574860451,0.1536585768461962,0.1110545152204037,0.0543539403105234,0.0383297140423378,0.0565709844830002,0.0325296499685996,0.0374847555490917,0.0594401913980716,0.039500946957053,0.0696118223799409,0.0565714155415916,0.0370753914370303,0.0888406151493967,0.2065291765877862,0.1075714415466794,0.0818463723781366,0.0714163278230237,0.0493459072737689,0.1275619637286158,0.0367575650966141,0.1023062321579053,0.0903824357079154,0.0344889935533571,0.0451546900472898,0.1132959622792092,0.0236962781093601,0.0799659930440153,0.1145062580596025,0.0353699697078152,0.0926048769564058,0.0860358006650602,0.0703251116231771,0.0596174237998158,0.0363474908231504,0.0141159658017681,0.1911393489435755,0.0761695568188409,0.0743653846093732,0.0415430203946632,0.0555052102447869,0.0710828668537185,0.0467177072851134
BW,0.1547593316086838,0.1284970332985506,0.1031759631561902,0.1448798958542148,0.0,0.1174078705418342,0.1224895218861169,0.1294125734949927,0.1349911849029144,0.0997255747515414,0.1533458337060446,0.1557452069212457,0.1513311661920715,0.1732775271153663,0.3543939033604167,0.1539285092837929,0.112592218304559,0.0873806234892894,0.1401407038354264,0.1211575561225577,0.2346569138836822,0.2199630074015084,0.1192992028111279,0.2202581317504504,0.1327857019350573,0.0965238638808368,0.2046324842684563,0.1581194608852754,0.0798053594725024,0.1950936504677207,0.160122335975663,0.1198145412954616,0.1126260339163899,0.1152367691409946,0.0947254402068902,0.1521949023240708,0.1135936383088639,0.1472914531807245,0.1501968898462304,0.1400977530127403,0.0834911603217687,0.1549633026028249,0.1659518129231959,0.1052048387210629,0.2104001902293838,0.1094274527145083,0.1807882924102022,0.1344393100405667,0.2024200549331861,0.1588232297636238,0.071481572166162,0.177854494687223,0.113293544097668,0.0777249528290968,0.0919430597649508
CD,0.1113779944978035,0.0480532081944592,0.0293346802398265,0.0391474200914234,0.1174078705418342,0.0,0.0325080566164112,0.0190678541630364,0.0472047390210129,0.0277470803457056,0.1259231960953126,0.0523845688561619,0.1143704241643448,0.1668801968930221,0.1926354958598128,0.0622289931856218,0.0403100663252576,0.0689472484082753,0.0497515515084747,0.0633749702617688,0.0819343902617684,0.0676065373154799,0.074437786165015,0.0590246851696857,0.0686977250966136,0.0626996504011403,0.2032802694062885,0.1205622399127868,0.05062562412487,0.1068328896045018,0.0622974774629018,0.1416399736911265,0.0332219487057037,0.0735930902601851,0.0985153734158711,0.0647504748351629,0.0629941796179942,0.1284391083184959,0.0427102212327662,0.1048678584079468,0.1013704019693866,0.0531868162276548,0.1083615002751842,0.0825339590452498,0.0913173379831456,0.0445495418084584,0.0499937282029727,0.0276269616608841,0.1939725568200863,0.0976593887869575,0.0579312255592556,0.076962585169699,0.063048596683442,0.0627243309845136,0.0379940304198674
CF,0.12332717298342,0.0411770716677359,0.0256611514822941,0.0296075901315919,0.1224895218861169,0.0325080566164112,0.0,0.0541750642479904,0.0342606928096524,0.0301221721053914,0.1134981267563088,0.0416811179618618,0.1050863811287328,0.1535054665920797,0.1551021701009397,0.0555623924502269,0.0370280371494995,0.0593890433932444,0.0367889702386413,0.04199083553748,0.0745884049561569,0.0556488916693864,0.0670482313044767,0.0656430151506481,0.050455046883426,0.0741610678749432,0.1926989231558248,0.1093904956954928,0.0615345277358098,0.0995510758207598,0.0503215382568296,0.1240414156464977,0.0371060780906583,0.0894808331578763,0.0884606722266744,0.0456436416710186,0.0477837244681558,0.1240089869618209,0.0296848037604987,0.0803709539467454,0.0958006471767646,0.0476060572810506,0.080223767068462,0.0627756975457666,0.08144941212497,0.0521976662960611,0.0375319603743657,0.0249216554955836,0.1858952466542996,0.0788783997232935,0.0603323374759059,0.0595917460052008,0.0637798680789023,0.065556617048582,0.0380486585546459
CG,0.1350486924540105,0.062337995499589,0.0497950275671974,0.0655038472728198,0.1294125734949927,0.0190678541630364,0.0541750642479904,0.0,0.0689967695047155,0.0477496980358176,0.1487645653201933,0.0766355026066328,0.138848566906224,0.1954284616186261,0.2377364828915369,0.0940989792621266,0.0535993010086195,0.0955374095648489,0.0704272439285145,0.0757397559894832,0.1143066502648174,0.1011585054389906,0.1006702538753867,0.0888841097380843,0.0942668032652345,0.0866921974173633,0.2218271208825204,0.1426556649428588,0.0722242449767899,0.1389490869079364,0.0877287956540006,0.1611953958902693,0.0635500457233579,0.1005148441440042,0.1164201064683602,0.0812060783262055,0.0902420013486061,0.1487806549136703,0.075084727769962,0.1324939913778227,0.1199468987852692,0.0689997247656655,0.1343624705524196,0.1079878329664486,0.1272028498417076,0.0698389244096471,0.0684717798050057,0.0508519116608339,0.2089232021511219,0.1294429332332025,0.0838784678122399,0.1059255796319612,0.0879678144929427,0.0849598953476818,0.0669546798023315
CI,0.1312949186998256,0.0270005002166345,0.0448245794627452,0.0182941746642055,0.1349911849029144,0.0472047390210129,0.0342606928096524,0.0689967695047155,0.0,0.0254146938505623,0.1076016348362455,0.049942123837318,0.1000138049124554,0.1414563455521179,0.1344478115164535,0.0660315315828405,0.033829079101496,0.0543427981830698,0.0378736494335718,0.0231536889854253,0.0840195333258165,0.0584948287538537,0.0675621523061067,0.0856998488209379,0.0397842251469258,0.0998056585457964,0.1850962005950132,0.1022050394025768,0.0844088364791378,0.07796037182337,0.0536226573990185,0.1106200785398616,0.0533565308143224,0.1040986023586696,0.0805358517704009,0.0328092543660025,0.0440863690317177,0.1042979373205119,0.033319469551608,0.0806796688027881,0.1071098951817317,0.0378947843824005,0.0862660427456524,0.0814149728308758,0.0862515920227072,0.0758118037967188,0.0498324088421046,0.0265347679961484,0.1781176472080748,0.0717582883305785,0.0676322522926921,0.0494035873993066,0.064077564289339,0.0755016378287273,0.052577770901795
CM,0.1140510190984878,0.0358074182604477,0.0262333514168394,0.0322946145865873,0.0997255747515414,0.0277470803457056,0.0301221721053914,0.0477496980358176,0.0254146938505623,0.0,0.1012953331511528,0.0474278763544775,0.0945255205529883,0.142324144347655,0.1856860288067912,0.0601958918302362,0.0269120552658371,0.0546665669766786,0.0397853793637492,0.0371567447537924,0.0900164749106786,0.0710468883487133,0.0654995069801501,0.0752373233558811,0.0548962409410601,0.0655548245381488,0.1804986539372958,0.1006170397531128,0.0465370050358028,0.1015550011724419,0.055912398023757,0.1090423879638367,0.0405439801406208,0.074310135920538,0.0731240319843867,0.0455969968259009,0.0441747655226544,0.0998768704320365,0.0362456285165324,0.08345205043809,0.087786955721718,0.0455655505006564,0.0872516691033331,0.0733877750974777,0.0928865330667988,0.0488087282554446,0.0563600308689398,0.027323887263898,0.1758816920903776,0.0836197633631621,0.0517388421881567,0.0614982869931437,0.0524058227585857,0.0597524619265391,0.0352460804039126
