ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,1.2818463544611077e-07,1.0711720917293688,2.097910342501279,1.07280685583851,1.1682005466022722,1.047485643508864,1.182339486834921,1.2234830277248103,1.2023295917630654,1.1251458816742603,2.4512405261542005,1.1677985990946136,1.0665968204455103,1.0960906225155531,1.105174691599906,2.361313856281924,1.0923447775134176,1.1677985990946136,1.1603099740453804,1.0477720655344802,1.9668015967984704,1.0844808769720595,2.115294773303348,1.0439097219887958
AU,1.0711720917293688,0.0,1.98844873826373,0.4676833384076683,0.8074889134907024,0.5519398924704974,0.7016325550065624,0.9063093045852196,1.0113363610948296,0.6115671795436384,2.352201487574753,0.5826623870751776,0.3046741723425324,0.5575530611564421,0.5010204887815405,2.276520733731332,0.542426019545569,0.5826623870751776,0.6334243790949652,0.6474504371919246,1.7088043856449455,0.5698118165659375,1.872547782315786,0.5280956883318041
CK,2.097910342501279,1.98844873826373,0.0,2.012016288063503,2.0890873620209893,1.9963095893199243,2.1024091163552927,2.0814865251545944,2.040869809227135,2.061693344110715,2.831714341244221,2.152876351947979,1.976200079588328,2.0328492241590546,2.0869206098078705,2.8439098032275667,2.066164378676519,2.152876351947979,2.098370372982679,1.9981603767621217,2.5920827002681004,2.0426220883116284,2.6693307920159977,2.0237001697957586
FJ,1.07280685583851,0.4676833384076683,2.012016288063503,0.0,0.7948151925771618,0.5787750737408971,0.653214329765223,0.8861868867009534,1.0481684759654968,0.6083155272012435,2.3312053353664246,0.541764613698604,0.4617007987341215,0.5634244062514527,0.4323383179273387,2.2925571460643845,0.4963572704438134,0.541764613698604,0.5788301455587455,0.6313665664295948,1.6635728025709546,0.5257979504156115,1.888567043699101,0.4691248769528168
FM,1.1682005466022722,0.8074889134907024,2.0890873620209893,0.7948151925771618,3.9424766765007245e-08,0.799883500271888,0.8618437536907191,1.0078080597898282,1.1110919681689586,0.8484132303816138,2.405967643544535,0.7805242250203519,0.810830804687162,0.8148976691973847,0.751535492452347,2.308527336551877,0.7644225555521331,0.7805242250203519,0.8454283098203697,0.8332022749785895,1.8037658758981607,0.7783499682787537,1.9950769969937656,0.7791817753206035
GU,1.047485643508864,0.5519398924704974,1.9963095893199243,0.5787750737408971,0.799883500271888,1.1348386266624793e-07,0.7444429866314369,0.9120799199881324,0.941810365458399,0.6592701203648718,2.375765594027693,0.630769381280604,0.5535485940508146,0.6235963750179357,0.5684204262420107,2.2611564216753868,0.6015733557702253,0.630769381280604,0.694101880256366,0.6625402614783543,1.747172224080241,0.6119758647401845,1.9156570295413504,0.5799300402012136
KI,1.182339486834921,0.7016325550065624,2.1024091163552927,0.653214329765223,0.8618437536907191,0.7444429866314369,3.6500241499888574e-08,0.9633329685615382,1.1563240269302213,0.7204166834730018,2.43114454996613,0.5709742279631453,0.7065813274234481,0.699007405166693,0.5707124875213248,2.346082168419928,0.6142696966342748,0.5709742279631453,0.7096456407320688,0.7625892665109468,1.7524150133992795,0.6314550011198481,1.9499873345524423,0.648427464414335
MH,1.2234830277248103,0.9063093045852196,2.0814865251545944,0.8861868867009534,1.0078080597898282,0.9120799199881324,0.9633329685615384,1.0641557616804317e-07,1.1973970393905415,0.9446294386909374,2.418835404276023,0.9314100760023176,0.9049101350388664,0.9245142766259816,0.8869853395922985,2.337113797765209,0.8814753451203577,0.9314100760023176,0.9505701659194272,0.9292983238119188,1.8310110078955772,0.8870258985977377,2.0176887158958183,0.8809615097353365
MP,1.2023295917630654,1.0113363610948296,2.040869809227135,1.0481684759654968,1.1110919681689586,0.941810365458399,1.1563240269302213,1.1973970393905415,2.7637536810325694e-07,1.063569155638081,2.453667540581882,1.1268194754236096,1.0247075746034122,1.0373768003784265,1.0672867788445777,2.3512634924747213,1.0510066939715796,1.1268194754236096,1.1128369774011848,0.9850276426354578,1.9517123059528492,1.0301335594719494,2.1104744164568987,1.0151036309213592
NC,1.1251458816742603,0.6115671795436384,2.061693344110715,0.6083155272012435,0.8484132303816138,0.6592701203648718,0.7204166834730018,0.9446294386909374,1.063569155638081,9.125060374972142e-08,2.415853903238873,0.5568381531721126,0.625197037801061,0.4605286820819842,0.5293286326726363,2.346917692185435,0.5672100488151787,0.5568381531721126,0.6573505044579053,0.6986171357849126,1.720014191318327,0.5658772763515794,1.7920318213283142,0.5905213914018078
