ISO_CODE,AE,AF,AM,AZ,BD,BH,BN,BT,CN,GE,HK,ID,IL,IN,IQ,JO,JP,KG,KH,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MV,MY,NP,OM,PH,PK,PS,QA,SA,SG,TH,TJ,TM,TR,TW,UZ,VN,YE
IQ,0.1719803408352757,0.1307222791057154,0.2847031626882345,0.2287721522623423,0.2457513827566066,0.1592793943807277,0.1417537264697754,0.3303767736806839,0.2194898966533894,0.2869687085972753,0.1454648453073856,0.1782148600358496,0.1567845621735392,0.2516147613416113,0.0,0.07089701292767,0.1923685296803576,0.1739286039079079,0.1754303895704169,0.2078536382694409,0.1668663144255816,0.2146386677983426,0.16272436188164,0.1392156381172724,0.2512778589637467,0.2227368460870527,0.3164893012265782,0.1470354528746692,0.2324502338544787,0.1017973552520853,0.2733767754705123,0.1657977588590172,0.1454305496938691,0.2217412489262455,0.0918235352048697,0.2067797804463831,0.1681948546686018,0.1505894335796201,0.1356004604142655,0.1928035158605114,0.4822345927498553,0.2148575241575312,0.1537004597865546,0.1857812653581025,0.1819736850889473,0.1377662093738065
JO,0.1108024945024535,0.1686171323934636,0.2173042434270473,0.1834956114194788,0.2351721718514489,0.1137225187521185,0.1239760231017944,0.2804670381248579,0.1792045238877807,0.2215339933170206,0.1375397397544274,0.1770383327256217,0.120701096363788,0.2083046040754671,0.07089701292767,0.0,0.1738615783812601,0.135237281093322,0.132790268948329,0.2159005884582758,0.1257793923603946,0.1627770560409569,0.167275767897572,0.0868618518947101,0.1911631188598249,0.1553480994954139,0.2311864046383777,0.1307200949091331,0.180515704655075,0.1051303358315046,0.207477798128169,0.1231957868489921,0.1235349267032028,0.1742252662740981,0.0573653929113284,0.1518758066141861,0.1479977707301442,0.1107798785865102,0.1508823674301596,0.1639730574566691,0.4684092974590932,0.1744584827670148,0.1547625389274604,0.1477277051286546,0.2110479901540631,0.1233754171032806
JP,0.1266676271052511,0.2136763674224184,0.2057980254221795,0.1594686921495909,0.2148802890538912,0.1094386883133321,0.0930705377550102,0.1772096188160412,0.0922533905415506,0.1638292484079461,0.1264365249161986,0.0938763459687677,0.0734833503820828,0.1196433663480799,0.1923685296803576,0.1738615783812601,0.0,0.0892838912833411,0.1224107638735011,0.125905537673667,0.1253126186807245,0.1060751353275631,0.1416481229507509,0.0930047861202387,0.1491567457222049,0.1314982034966203,0.1970350483252197,0.1235674365379397,0.1801438876785882,0.1081419259279398,0.1526093607631424,0.1057302800836471,0.0950820316626874,0.1344954379912354,0.1247129075002151,0.1241704302393034,0.1112505369295189,0.0692420956270714,0.1604856615620986,0.1126536359479761,0.4314150822331268,0.1176472480197656,0.113086459703849,0.1215496175764864,0.1885345570989239,0.1559842223369021
KG,0.073736533212223,0.1532180793328935,0.1032567947552526,0.0746943132654271,0.1781397495230154,0.0646523046743113,0.0911985048703121,0.108482636317193,0.0560092331150828,0.1040565453662984,0.1433812591202234,0.1509856450729541,0.0376310031572446,0.0644796269436528,0.1739286039079079,0.135237281093322,0.0892838912833411,0.0,0.0954428526509172,0.1658787351929618,0.0705574680150578,0.0223460907025935,0.1631691547365403,0.0579222882805794,0.0740823479189707,0.066511020818204,0.1312300587756599,0.1215714350779668,0.1128834691778889,0.1278128144779682,0.0759710075798999,0.0776579494291,0.0865501658338473,0.0869817240095141,0.0919032812003268,0.0604186583481205,0.0746388459075007,0.0609937217765435,0.183929150501342,0.0392803155488311,0.3977751258508833,0.0627082287582461,0.1570568837687804,0.0277546408082247,0.2177078741506163,0.115974087582876
KH,0.0759719531190399,0.1769391189168844,0.1092858152635077,0.1013332271741502,0.1428392012691013,0.0784774547025791,0.1287893876105222,0.1767303830176032,0.0823902296440691,0.1087931576046017,0.2030548326904216,0.1638843902066877,0.0885307305633512,0.1122087885376104,0.1754303895704169,0.132790268948329,0.1224107638735011,0.0954428526509172,0.0,0.203808189490265,0.0773573708955718,0.1269578642076055,0.1419938148503321,0.0643780356643242,0.0988306723080418,0.0782064707942788,0.1334584383840484,0.1781638910529013,0.1153229608260637,0.1565926848029217,0.1250358415401765,0.092816880587044,0.0833818626032756,0.0828417925497858,0.1006276878088423,0.0899445990736671,0.0749423996141416,0.0779573030650605,0.2006380543831051,0.0935162794100685,0.4430893027637246,0.100014832700442,0.2109497914433641,0.1230318991014909,0.2564764522371945,0.1499792986537457
KR,0.2309318172220703,0.239568827596612,0.3091803249659911,0.2778350929791361,0.3145062147663455,0.2062685497745369,0.1489995940466872,0.313064935568789,0.207432751570094,0.2999760372430083,0.116869190830761,0.1434953412436974,0.1536109571867009,0.2390274155032263,0.2078536382694409,0.2159005884582758,0.125905537673667,0.1658787351929618,0.203808189490265,0.0,0.2087794583032074,0.1938967632641998,0.1468412717165119,0.187625131366795,0.2495907387367169,0.2117447902861586,0.3257416715401399,0.109049165040893,0.2872517853297487,0.1296948818948922,0.2614421230087058,0.2214557075903032,0.167204849687757,0.237622137141271,0.1906797958612112,0.2390892921479812,0.2222219867683783,0.157070241427213,0.1243813929418655,0.1995472843220017,0.4571275903094768,0.2120078030938441,0.1166895873763581,0.2067771863256708,0.1541389507433364,0.2308770264896946
KW,0.0509139135863626,0.1339683122984959,0.1217381510720355,0.0847735266873754,0.156800771324891,0.0390028415890281,0.0837830771968082,0.1438252792882443,0.0676975015935605,0.115611151062227,0.1794909504503165,0.1230300325567969,0.0704675000891132,0.0741553540714841,0.1668663144255816,0.1257793923603946,0.1253126186807245,0.0705574680150578,0.0773573708955718,0.2087794583032074,0.0,0.0848402131737999,0.1714583109249429,0.0539794528526581,0.0759231120393337,0.0823308660485923,0.1488184919554213,0.1747020239158526,0.1135768789526817,0.1315451759384422,0.1052898246180464,0.0492782029756452,0.083861216240659,0.0705495748496602,0.0892368141578255,0.0489531820428688,0.050831344599427,0.0712706294700817,0.203035747401985,0.0801975208744517,0.4400407404813586,0.0751535141595417,0.1981040462317906,0.080779448969341,0.2722639905435093,0.1219430420633816
KZ,0.0826272261291888,0.1693095873274684,0.1069764833308153,0.0727674160652472,0.1967131556324587,0.0759189479354764,0.1147906019429076,0.0989588291907966,0.0649930651533493,0.0989760211076394,0.1517999164959965,0.182481833411663,0.038943503198781,0.0704561831152684,0.2146386677983426,0.1627770560409569,0.1060751353275631,0.0223460907025935,0.1269578642076055,0.1938967632641998,0.0848402131737999,0.0,0.2079497861621907,0.0729512699100947,0.0817388434600263,0.0745902752910845,0.136751153145926,0.1351763584209744,0.122620522544163,0.1573279853174348,0.0698275954652989,0.0952894606751265,0.1147148393068732,0.0986602994927313,0.1211541570974537,0.0653801166716512,0.0889768875557776,0.0702787828262277,0.2120080961500235,0.0503280045957834,0.4282593486473477,0.0759263137406155,0.1686873297395562,0.0248142501434994,0.2594269008779828,0.138795585737431
LA,0.2015357740980328,0.2460542321294593,0.2953491464526849,0.2657046020892896,0.3036835122282427,0.1825196769121718,0.1467332836925469,0.3244844178417122,0.2139879006464526,0.2890966024926369,0.1532546673766509,0.150109708828851,0.1637211413171295,0.2496718258035068,0.16272436188164,0.167275767897572,0.1416481229507509,0.1631691547365403,0.1419938148503321,0.1468412717165119,0.1714583109249429,0.2079497861621907,0.0,0.1632421676021733,0.2550498745900644,0.1961284306018499,0.2965450777402263,0.1376931482444954,0.273035874028924,0.119713522301555,0.2725450582852463,0.1825386453809275,0.1294248364022675,0.2263742467692082,0.1617770208491711,0.2297161458899125,0.2025958812675736,0.1491258527088255,0.0767169463419021,0.2087628409517934,0.50124463625288,0.2332920116156313,0.1495105696318357,0.2140788815866957,0.1545640733822245,0.2212008594018696
LB,0.0452122838769162,0.1412123909394343,0.0936478534436817,0.0592092346058327,0.1344185452102566,0.0350902817133225,0.0729403790081894,0.1304034005393962,0.0539300273982894,0.08344181503675,0.1556115589062492,0.1137730029762222,0.0388634532947207,0.0694240803318814,0.1392156381172724,0.0868618518947101,0.0930047861202387,0.0579222882805794,0.0643780356643242,0.187625131366795,0.0539794528526581,0.0729512699100947,0.1632421676021733,0.0,0.0795784859515936,0.0779999199312747,0.1188032867350336,0.1454739740353468,0.073516440636365,0.1006221278245098,0.0921988840932716,0.0458907246853985,0.0788089514974454,0.0619685062754187,0.0600350845175242,0.0471521800116344,0.0486099219980514,0.052975892030568,0.1857711020087081,0.0623299564183388,0.434149284809086,0.0654058954490289,0.1682951459090966,0.0626783830871118,0.236733756352131,0.0902892510914272
