ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,0.0,28.36291690384535,46.482258741258775,26.240792461538497,23.134213675213516,28.72954615384553,22.20873913043466,26.3346020066889,32.25806882591061,30.583933173076552,49.88764387464406,22.2644615384614,26.50704713286796,31.869862443438368,22.50905212550605,51.78246606334866,23.161885972850545,23.2644615384614,31.60155972850598,24.694696356275085,34.40811336032372,23.785961538461663,37.54572240802663,23.039694615384256
AU,28.36291690384535,0.0,45.28905488636264,19.08079099999987,25.691272606480798,25.2256787083326,22.420601663042987,28.316821413042657,35.16126121052542,23.4610569999995,47.6254588657398,20.620473499999616,12.504345015151635,26.63754341176405,18.664797782894656,50.57893563970482,21.47946051470545,21.620473499999616,25.606047840685537,23.85482843420989,32.405191690788605,21.822679006409818,35.93976113586867,21.601914249999545
CK,46.482258741258775,45.28905488636264,0.0,43.779753272728165,44.97313804713804,49.38106969696897,43.16778656126487,46.24642687747045,53.92116746411464,48.55371306818154,59.21137037037058,44.17081818181818,43.65101333333464,50.345473796791005,43.29918983253541,59.8379732620323,44.66607593582872,45.17081818181818,51.3632122994656,47.04476395534302,52.373693779904336,45.108898601398856,56.26360079051378,44.558535454545634
FJ,26.240792461538497,19.08079099999987,43.779753272728165,0.0,23.82644762962968,24.9294153333332,20.32141921739135,26.28188408695664,34.27967421052649,23.290238749999883,44.43374688888984,20.933670000000024,17.64031303030277,26.085990705882185,16.30810605263156,48.53426176470702,19.475485764705816,21.933670000000024,23.83306356862718,22.184135403508787,31.30127842105273,19.89846558974356,35.0540350434786,18.489191999999885
FM,23.134213675213516,25.691272606480798,44.97313804713804,23.82644762962968,0.0,26.59705185185136,15.240083735909849,20.219455716586108,31.763311890837898,28.0229673611109,45.26929629629643,14.320629629629678,23.470708080808667,29.98292287581653,16.952160087719303,48.56211764705898,17.77538779956436,15.246555555555602,27.830758387798895,21.6862202729044,27.139423001949183,19.31314102564117,31.96756682769709,21.350086296295995
GU,28.72954615384553,25.2256787083326,49.38106969696897,24.9294153333332,26.59705185185136,0.0,25.21109347826044,29.54003913043425,30.53528771929782,26.66799791666617,51.40026851851778,23.86231666666625,23.39223090909152,28.75571666666607,22.67361271929815,51.90698725490131,22.583929411764487,24.86231666666625,29.90298431372473,25.76516929824516,35.76839999999932,23.23482692307675,39.6176195652167,23.392433333332967
KI,22.20873913043466,22.420601663042987,43.16778656126487,20.32141921739135,15.240083735909849,25.21109347826044,0.0,18.124521739130437,32.61898855835222,24.560753532608597,41.73335104669897,8.817086956521749,20.090385533596955,26.54234731457766,12.80291298626999,45.920202046036046,14.1785641943735,9.730130434782607,24.441102898550167,18.994086193745236,22.1532219679634,15.968551282051418,26.706652173913064,18.61066043478236
MH,26.3346020066889,28.316821413042657,46.24642687747045,26.28188408695664,20.219455716586108,29.54003913043425,18.124521739130437,0.0,34.13115560640726,30.48880788043455,47.61461996779412,18.73865217391306,26.42587657444088,32.44178567774903,20.168534153318102,49.83015601023048,20.6861877237852,19.65169565217395,30.066054816708565,24.228110602593343,30.74691075514888,21.886563545150707,35.16247826086967,24.100908260869303
MP,32.25806882591061,35.16126121052542,53.92116746411464,34.27967421052649,31.763311890837898,30.53528771929782,32.61898855835222,34.13115560640726,0.0,37.815568092104925,58.36315984405434,32.85668421052608,33.95885068580673,39.08434303405515,31.966090789473597,57.86907739938065,31.294261300309373,33.85668421052607,37.83532373580978,31.53752631578909,44.63310526315768,31.897981781376423,48.23831578947338,32.99892052631543
NC,30.583933173076552,23.4610569999995,48.55371306818154,23.290238749999883,28.0229673611109,26.66799791666617,24.560753532608597,30.48880788043455,37.815568092104925,0.0,50.82807199074054,23.23716874999993,22.54628428030345,18.843271691176373,22.272358223684257,53.59685551470564,23.171048897058785,24.23716874999993,28.6023116421563,25.980952521929517,35.03670888157867,22.777601121794888,34.69321711956497,23.87490374999975
NR,49.88764387464406,47.6254588657398,59.21137037037058,44.43374688888984,45.26929629629643,51.40026851851778,41.73335104669897,47.61461996779412,58.36315984405434,50.82807199074054,0.0,41.1062962962964,46.33579185185301,52.163884095860055,42.44619147173446,59.6120806100222,44.59026230936809,42.1062962962964,50.28658976034891,48.6094775828462,46.7076705653023,45.65091595441632,50.87109500805168,45.66414333333356
NU,22.2644615384614,20.620473499999616,44.17081818181818,20.933670000000024,14.320629629629678,23.86231666666625,8.817086956521749,18.73865217391306,32.85668421052608,23.23716874999993,41.1062962962964,0.0,18.359336363636057,25.353764705881986,10.995148684210465,45.53205882352962,12.893482352941255,1.0,24.659323529411186,18.67726315789474,17.537631578947355,15.440782051282184,22.452608695652167,17.932849999999767
NZ,26.50704713286796,12.504345015151635,43.65101333333464,17.64031303030277,23.470708080808667,23.39223090909152,20.090385533596955,26.42587657444088,33.95885068580673,22.54628428030345,46.33579185185301,18.359336363636057,0.0,25.015711479501395,16.386004314194064,49.599985311944245,19.463583992869765,19.35933636363628,24.530569696970527,22.00819601275961,30.169283763956592,20.075986480186568,33.49160613965859,19.80258212121233
PF,31.869862443438368,26.63754341176405,50.345473796791005,26.085990705882185,29.98292287581653,28.75571666666607,26.54234731457766,32.44178567774903,39.08434303405515,18.843271691176373,52.163884095860055,25.353764705881986,25.015711479501395,0.0,24.72850255417939,55.83521176470547,25.61956470588201,26.353764705881986,31.113923529411075,28.937693911248243,37.21784086687254,25.68293408748096,36.5937795396414,26.34028058823485
PG,22.50905212550605,18.664797782894656,43.29918983253541,16.30810605263156,16.952160087719303,22.67361271929815,12.80291298626999,20.168534153318102,31.966090789473597,22.272358223684257,42.44619147173446,10.995148684210465,16.386004314194064,24.72850255417939,0.0,46.05492809597464,12.415446362229089,11.942517105263097,21.174632997935827,18.031728508771945,23.992025000000016,14.481442139001372,27.78880783752861,16.072546052631626
PW,51.78246606334866,50.57893563970482,59.8379732620323,48.53426176470702,48.56211764705898,51.90698725490131,45.920202046036046,49.83015601023048,57.86907739938065,53.59685551470564,59.6120806100222,45.53205882352962,49.599985311944245,55.83521176470547,46.05492809597464,0.0,48.17207058823528,46.53205882352962,53.21871960784366,51.93678534571753,53.16049535603742,49.26958898944232,55.46992327365749,50.14815588235325
SB,23.161885972850545,21.47946051470545,44.66607593582872,19.475485764705816,17.77538779956436,22.583929411764487,14.1785641943735,20.6861877237852,31.294261300309373,23.171048897058785,44.59026230936809,12.893482352941255,19.463583992869765,25.61956470588201,12.415446362229089,48.17207058823528,0.0,13.846423529411846,23.272433333332927,16.50432734778134,25.47539133126928,13.363581447963924,29.341496675191728,15.474102941176364
TK,23.2644615384614,21.620473499999616,45.17081818181818,21.933670000000024,15.246555555555602,24.86231666666625,9.730130434782607,19.65169565217395,33.85668421052607,24.23716874999993,42.1062962962964,1.0,19.35933636363628,26.353764705881986,11.942517105263097,46.53205882352962,13.846423529411846,0.0,25.659323529411186,19.64217543859646,18.53763157894735,16.415141025641166,23.409130434782604,18.93284999999977
TL,31.60155972850598,25.606047840685537,51.3632122994656,23.83306356862718,27.830758387798895,29.90298431372473,24.441102898550167,30.066054816708565,37.83532373580978,28.6023116421563,50.28658976034891,24.659323529411186,24.530569696970527,31.113923529411075,21.174632997935827,53.21871960784366,23.272433333332927,25.659323529411186,0.0,26.74162714138222,35.565061816305004,23.98457888386073,38.48694859335003,25.19414921568569
TO,24.694696356275085,23.85482843420989,47.04476395534302,22.184135403508787,21.6862202729044,25.76516929824516,18.994086193745236,24.228110602593343,31.53752631578909,25.980952521929517,48.6094775828462,18.67726315789474,22.00819601275961,28.937693911248243,18.031728508771945,51.93678534571753,16.50432734778134,19.64217543859646,26.74162714138222,0.0,31.181175438596203,16.828142375168795,34.862712433256846,18.69122719298224
TV,34.40811336032372,32.405191690788605,52.373693779904336,31.30127842105273,27.139423001949183,35.76839999999932,22.1532219679634,30.74691075514888,44.63310526315768,35.03670888157867,46.7076705653023,17.537631578947355,30.169283763956592,37.21784086687254,23.992025000000016,53.16049535603742,25.47539133126928,18.53763157894735,35.565061816305004,31.181175438596203,0.0,27.474109986504917,33.115480549199056,30.0669436842102
