ISO_CODE,AE,AF,AM,AZ,BD,BH,BN,BT,CN,GE,HK,ID,IL,IN,IQ,JO,JP,KG,KH,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MV,MY,NP,OM,PH,PK,PS,QA,SA,SG,TH,TJ,TM,TR,TW,UZ,VN,YE
AE,0.0,0.1759358031860294,0.111056796325332,0.0859864313337123,0.0850131351547068,0.0126924293570717,0.037576118826795,0.0827111874640457,0.0672430603151095,0.1261881829235125,0.076795557627089,0.0456152284177904,0.0440158152154879,0.0995960214408431,0.2370882714988889,0.1562615631614838,0.0808916188619,0.05045178107993,0.1386092521703379,0.2393216766995862,0.0165622203650225,0.0781489446639815,0.0828242993458444,0.0626958341122826,0.1857285794350529,0.087723058573586,0.1545411773644207,0.033193810630521,0.0578827567555498,0.0471088313572284,0.0668038283257551,0.0124749679157424,0.0594854071331345,0.1068514691065839,0.0912777825184564,0.0159901001270715,0.04562209275847,0.032573324403006,0.0918359937414908,0.0403224486371217,0.4680535653324784,0.0487354431199048,0.0551039971957659,0.0528119101347179,0.0790172951995396,0.1250801647090528
AF,0.1759358031860294,0.0,0.3073859298575802,0.2850259611691174,0.2754964219914043,0.1904022283308272,0.1754352321109377,0.2320182688761579,0.2285166278091384,0.3289620056628856,0.213342782865353,0.1496033975115325,0.1968864666784029,0.1766020292785833,0.2967403331072445,0.3203116238595238,0.2240326708027424,0.2197221552615951,0.3491411073610414,0.3880724118283148,0.1747748508774014,0.2279222280543755,0.2385815747005973,0.2424727671997524,0.354694107862203,0.3207640065772593,0.3119080444272568,0.2068190099206156,0.2653944100651719,0.1512476875422016,0.2485270143123146,0.1773855844862609,0.253157526267913,0.2221582210836595,0.2503123832879781,0.158453318913519,0.1748221594323268,0.2145985924735307,0.2367807414313101,0.1875459100883966,0.5818127656838208,0.2158105606005795,0.1886435940675517,0.2239911826921056,0.1710019899753848,0.1493943958545315
AM,0.111056796325332,0.3073859298575802,0.0,0.0324157377768801,0.0630881398644036,0.0858954906274798,0.1173025945339129,0.1325262420617869,0.2138976735951693,0.0410838470569331,0.1994966252215454,0.2222189754564345,0.1695054146370719,0.1120942264924056,0.3390663670090003,0.1644996258295242,0.2332456598040917,0.123457173695573,0.0885928026433555,0.4097548232693323,0.1273975465078892,0.18042206757139,0.0888000774165846,0.1084838896129095,0.1271538704983127,0.0899045000256907,0.1334802298764363,0.1339073402487677,0.0897700040211421,0.1888415982774642,0.075367985719681,0.0932983187766194,0.1220626501234443,0.141217137440033,0.142131823748403,0.1274209409071366,0.1597323761605013,0.1651563433954889,0.1267116829394474,0.1328616314741082,0.5124719420429737,0.1500406256840439,0.2082176158704721,0.1263918241813378,0.1857151958155252,0.2194367345641922
AZ,0.0859864313337123,0.2850259611691174,0.0324157377768801,0.0,0.050694724135065,0.0724019143680455,0.091019366444576,0.1521408704257983,0.2064677075708733,0.0944491696282632,0.1653236378570091,0.1833365551107266,0.1183685855267336,0.1163147597193315,0.3094593105099904,0.1178322447392008,0.1621570639617732,0.0842821097794292,0.0986695677051331,0.4230403519540636,0.0973346720081318,0.1581741620339943,0.0920877509808798,0.0553594972315127,0.1030570871138408,0.0861709739649245,0.2014302314306789,0.0915645547804754,0.0523563317901851,0.1482133701870051,0.0561673106223702,0.0778143484924656,0.1264983381116728,0.1271481115101916,0.1062647516388406,0.0986809388652358,0.136777923455075,0.1223729626098926,0.1292248631813357,0.1254941902124551,0.4327746784737163,0.1137440623557207,0.1679507052022303,0.0976870197935912,0.1666118921741941,0.1953818222471458
BD,0.0850131351547068,0.2754964219914043,0.0630881398644036,0.050694724135065,0.0,0.0870176877951989,0.1265119120633404,0.1752420039369814,0.1536593970737523,0.1099574471507807,0.1865060373639296,0.1928799679741913,0.1603210668940579,0.1028215228324177,0.3500282381552497,0.1604683617465734,0.2193106684137528,0.1418757162649763,0.0752931961910956,0.3590342628634857,0.127049975413716,0.2199702023495366,0.0766856467218328,0.0991026574043093,0.0876911430153811,0.0445335881788483,0.1705724148562463,0.1232014042714199,0.0705237695490634,0.1666690979008129,0.056994598444685,0.0695821552253482,0.1094016143820444,0.1083625572359554,0.1367634906947202,0.1016674752899448,0.153325512583938,0.1491119686207793,0.1201133639195707,0.1464740520609043,0.5797497819015024,0.104313326718357,0.2078666244307765,0.1474077628279165,0.1916252644403978,0.2179167032919277
BH,0.0126924293570717,0.1904022283308272,0.0858954906274798,0.0724019143680455,0.0870176877951989,0.0,0.0407580654413514,0.0970097242315114,0.0909183614825429,0.1095963280528107,0.096886325925579,0.0690954871660672,0.0634656895976525,0.122636021262478,0.2325810394380059,0.1523655874483032,0.1047031533671126,0.0613108387992159,0.1282853559625154,0.2805481374426037,0.0164066310626225,0.0908674162397965,0.0659340412195638,0.0640861507233494,0.1856533873961121,0.0789246876446647,0.13958609003582,0.0489175534681017,0.0628361235862754,0.063668424009305,0.0786391453790543,0.01629379502246,0.0569078646323298,0.1254046358201208,0.0925761816013316,0.0223642256217169,0.0520143044321123,0.05346868391606,0.1010636395290914,0.0574427030780287,0.4947752222110727,0.0676778862610643,0.0771888216583834,0.0587543598144069,0.0869157596797691,0.1256464241751687
BN,0.037576118826795,0.1754352321109377,0.1173025945339129,0.091019366444576,0.1265119120633404,0.0407580654413514,0.0,0.1019732004616953,0.1396281404571491,0.1624421063566478,0.0967453555672622,0.0470706600701011,0.0469291043632752,0.1248008625999904,0.2625787131004281,0.1602181425224672,0.079587254794908,0.060242469195077,0.2037088836927207,0.3236989915106059,0.0319901532651185,0.0949037885123146,0.1162192527790186,0.0626240186069858,0.1808159432827998,0.1444846997623641,0.2166655521527762,0.0462749031588296,0.0704657443474151,0.0336488365222874,0.08971632504332,0.0460014628322671,0.1105480077217648,0.130011782584932,0.0907746650747863,0.0255711200053961,0.0550434928405009,0.0604506377658827,0.1061489022353662,0.045837263906784,0.4565477903332506,0.0748365800663449,0.0666927498128406,0.0731022348372357,0.0692178046962409,0.1476607179680925
BT,0.0827111874640457,0.2320182688761579,0.1325262420617869,0.1521408704257983,0.1752420039369814,0.0970097242315114,0.1019732004616953,0.0,0.1273298279588448,0.091093846420647,0.1347318134717465,0.1177928229499757,0.1148847582699449,0.1461209307347495,0.2925575139183456,0.2419689148859277,0.1518444251852467,0.0647972695683954,0.2155201997174357,0.2371854845595958,0.0908829077684366,0.0585786829984009,0.1286344315429544,0.1376147279073909,0.2686353007201622,0.17001486945501,0.1100243462523395,0.0967797649433925,0.1131375114309696,0.1071525862933663,0.1001706783811912,0.0966899444922554,0.1077677455236165,0.1959847235675802,0.1707583157171712,0.1004368883619171,0.1286677524083036,0.0964297345170124,0.1032110907924337,0.0608743775752288,0.4628387328858456,0.1414557914211486,0.1020747550684426,0.0677031538503671,0.1298432369985157,0.1821516121952912
CN,0.0672430603151095,0.2285166278091384,0.2138976735951693,0.2064677075708733,0.1536593970737523,0.0909183614825429,0.1396281404571491,0.1273298279588448,0.0,0.1746317882302797,0.1312336487837079,0.1062188733731791,0.1339357501512266,0.1505159874227616,0.3157567763133408,0.249929360986926,0.1633966753073975,0.1321024107839394,0.213644825876304,0.1001618677684592,0.1068731413445519,0.1501756150092204,0.1721001787365411,0.1671545800383778,0.2551663819836509,0.1479722841629335,0.1748341310700571,0.1243146025497347,0.1450143767355157,0.1274666174931032,0.1325252055970526,0.0874767533720907,0.1019935539889238,0.1893755822140013,0.1858127159637985,0.0876143327379127,0.1393327889575392,0.0909510297671633,0.1617262531970023,0.0912822682141696,0.5481983302877795,0.113715740109993,0.1181391005055876,0.1279989046745884,0.1753265387468643,0.1989572384591729
GE,0.1261881829235125,0.3289620056628856,0.0410838470569331,0.0944491696282632,0.1099574471507807,0.1095963280528107,0.1624421063566478,0.091093846420647,0.1746317882302797,0.0,0.2158811376103762,0.2336821813635873,0.1935894546092788,0.1261267479660485,0.295491337214769,0.1743344869041869,0.2573457235844988,0.1315851055884366,0.1017696132218813,0.2975817718188894,0.141259177828971,0.1518692902430301,0.1042481996970593,0.1402879391388919,0.1915546639412468,0.1178220309028399,0.0888584833715295,0.1645363270298809,0.1249031340132629,0.2119772363031048,0.1037226984361681,0.1178036524103542,0.1246729473594342,0.1764842867204031,0.167246965082187,0.1555209178309723,0.1651237291617944,0.1777700537518142,0.1133588176532203,0.1343371532684985,0.5107403307950695,0.1730412194209835,0.2039480287900725,0.109522181501148,0.2036420022090936,0.2008773734875274
