ISO_CODE,AG,AI,AR,AW,BB,BM,BO,BQ,BR,BS,BZ,CA,CL,CO,CR,CW,DM,DO,EC,GD,GF,GL,GP,GT,GY,HN,HT,JM,KN,KY,LC,MQ,MS,MX,NI,PA,PE,PM,PR,PY,SR,SV,SX,TC,TT,US,UY,VC,VE,VG,VI
AG,0.0,9.000791788856304,6.208931548387078,6.69370679723503,4.525909475806436,7.965237386269612,5.923847237903227,10.48172782258064,6.107341769230748,4.649892847124822,4.806760522273407,4.718921687237012,5.901941389578139,5.042690709677398,8.056402922776094,5.13375241935482,6.040158900836314,4.94370073313781,5.561034571847491,4.519510496671781,5.299243988269796,6.418145574855233,5.310029838709671,5.244551210782104,4.683752770885032,5.065258691244225,5.391139822580634,4.540929706744857,6.44614734088927,5.933166556945362,4.250612903225802,5.133395878136187,17.65573271889402,6.082204148076142,5.210452753456212,4.978033497453279,5.390829503506282,13.316928692699486,8.581589949066187,6.894818643263723,5.322267546432063,5.488459928315402,6.402652136006971,7.267450418160098,5.980129783473259,4.862272494574759,6.134106683870975,4.439493599590367,5.070609263027278,10.43822379032258,8.900884315906538
AI,9.000791788856304,0.0,9.064529501466248,9.83819318181818,8.705243749999994,10.606552447552424,8.548959630681834,10.47649431818184,8.986624553846129,8.721937549407086,8.714534632034582,8.177357996047396,8.611846293706263,8.229827771260982,10.04620212121205,8.903535606060583,7.985767676767679,8.112479454545428,8.49487318181818,8.878301587301594,8.774454545454564,9.227958041958033,8.293051363636335,8.192862029887868,8.478183449883463,8.110582233766198,8.767534590909102,8.168666363636337,9.435319410319408,9.194441558441577,8.648563049853365,8.241226767676771,21.01294805194805,8.708753175246411,8.178012175324675,8.540181196172217,8.464044695652158,16.48024880382775,10.854299138755977,9.320851256684458,8.79842727272729,8.36218792929293,8.720759213759216,8.760323232323238,9.25256276463262,8.351169959090871,8.873603854545452,8.57266666666667,8.200992062937031,11.455232954545478,10.008200626959235
AR,6.208931548387078,9.064529501466248,0.0,6.225511801843306,4.749939411290303,8.496025336641823,2.456669497983868,9.43610795161288,2.7809502446650023,4.4394647096774005,4.063442254992297,3.767444037868145,2.42745060049627,2.742690967741928,4.336110615835771,4.425900354838692,6.663989471923506,3.0413287507331246,2.413142636363625,5.805305756272383,4.718262709677392,6.588060871794842,4.0858368064515975,2.696374431285888,4.263301396195179,2.906059041474643,4.599499951612883,4.386710639296166,7.982349306015671,6.824409655036191,5.231738516129004,3.784219928315379,16.509450175115195,2.323095266614837,3.0966948778801706,3.5722868726655213,2.7410753660588965,12.058397803056009,5.533068916808137,2.739107223908906,3.841420684261963,2.5868021971326063,6.684505931996485,7.785993775388262,4.780182149359243,3.8450934936950025,2.046336619354841,5.595604979006637,3.114846325062019,10.254065596774169,9.239818591768598
AW,6.69370679723503,9.83819318181818,6.225511801843306,0.0,6.789384821428559,7.984083791208799,6.247633035714286,10.696616071428574,6.515642767032951,6.598156677018628,6.499358333333319,6.881258509316747,6.417165989010974,6.551517442396301,7.59906015151509,5.7355595238095125,8.114779761904785,6.482505415584394,6.162097896103894,7.000986111111136,6.884593831168859,7.473501373626387,6.795825714285701,6.290419148727947,6.843836538461572,6.490096714285697,7.805637214285702,7.126610064935049,8.205952220077227,7.1175178571428885,6.780432987711208,6.653867063492084,19.064482142857145,6.249951882960386,6.450425357142857,7.098202669172899,6.482846378881964,15.088997180451091,7.84882274436088,6.612637394957961,6.390585822510847,6.192846666666664,7.024770752895763,8.86537896825398,6.707980577299414,6.488019809740246,6.270541400000001,6.69857341269843,6.737804813186793,11.58502678571428,9.387558497536924
BB,4.525909475806436,8.705243749999994,4.749939411290303,6.789384821428559,0.0,7.917096314102524,4.535338750000003,9.980143750000012,4.812173942307676,2.7846274456521694,3.303239583333325,2.757020293478254,4.449188480769219,3.2976924758064365,7.103200568181781,3.760143749999994,5.515596527777768,3.368043931818179,4.280761704545429,4.053676884920623,3.688248295454524,6.270100160256384,3.4925512499999964,3.8433100856164217,2.71691586538461,3.47739217857143,3.4095547499999954,2.7136544318181803,6.865208277027014,5.800158035714277,3.4180284274193315,3.204704861111097,16.5407008928572,4.698620268072271,3.7973833928571294,3.211813355263139,3.846663271739122,12.153658881578998,7.830505065789446,5.783310073529389,3.772115340909072,4.037281527777759,6.24096773648647,6.825995138888885,4.905029023972592,3.104921599999982,4.852538250000011,3.80999950396824,3.325987057692305,10.007906250000016,9.010694181034465
BM,7.965237386269612,10.606552447552424,8.496025336641823,7.984083791208799,7.917096314102524,0.0,8.592566041666668,11.97478685897434,8.701996220512791,7.858899888517246,8.02294908424904,7.7419975150501426,8.504205025640994,8.141862167080209,9.956926643356578,7.813722435897396,8.444638176638156,8.203747668997638,8.272575079254072,7.92850305250303,8.364713286713291,7.175282051282032,8.385961666666624,8.38023617492093,8.06514615384617,8.353719120879079,8.949026115384608,8.146736013985992,8.790900900900875,7.537951857666141,8.011277915632729,8.148043162393163,20.777831501831532,8.799435406549243,8.29552652930402,8.462876801619391,8.47041568338905,16.479263157894707,10.109741781376508,9.174370188536916,8.059412354312377,8.420620598290597,8.05975675675674,9.462529914529904,8.15730983491393,7.623597142540753,8.499457702564094,7.934039072039045,8.429574333333296,12.451902243589725,9.605771883289078
BO,5.923847237903227,8.548959630681834,2.456669497983868,6.247633035714286,4.535338750000003,8.592566041666668,0.0,9.118954375000008,3.155366716346148,4.165926739130422,3.7806441815476175,3.620686937500008,2.566972173076926,2.3315227096774334,4.401231590909076,4.257238333333327,6.32134734953704,2.688684852272731,1.9900132897727252,5.58452084325397,4.512108494318173,6.335131602564101,3.8718234375000087,2.1456251883561785,3.891375665064096,2.3320537767857163,4.214866187500002,3.9683382386363664,7.858790261824326,6.602587021683688,4.931522362231178,3.689134305555549,16.65978464285709,2.152863488704812,2.424533928571427,3.1531261184210537,2.2072243559782723,12.010421332236811,5.802522648026288,2.9329131249999847,3.691635568181817,2.002718229166661,6.353579408783779,7.35641131944446,4.949806883561627,3.727386885227267,2.6575758499999966,5.2060857787698405,2.6386239855769333,10.032705937499996,9.030756303879295
BQ,10.48172782258064,10.47649431818184,9.43610795161288,10.696616071428574,9.980143750000012,11.97478685897434,9.118954375000008,0.0,9.340513961538443,9.690755978260857,9.419077976190431,9.233313978260837,9.398549961538432,9.033534661290314,10.247445984848412,9.609229166666656,9.385534722222248,8.947433499999985,9.18254504545452,10.526346230158753,10.1174897727273,10.168649038461544,9.520937499999969,9.004027636986272,9.545500320512842,8.955671928571396,9.900393000000024,9.440736590909076,11.062728040540533,10.589786989795972,10.143542338709697,9.311868055555577,21.1219196428572,9.333853512048178,8.970619285714296,9.565763026315777,9.239949847826058,15.848470394736896,10.625526710526309,9.613131911764675,9.389592045454576,9.005690833333325,10.08310304054053,10.445460648148174,9.50298578767122,9.3267410863636,9.41932409999998,9.96691765873018,9.020949423076896,9.938500000000015,11.401153017241343
BR,6.107341769230748,8.986624553846129,2.7809502446650023,6.515642767032951,4.812173942307676,8.701996220512791,3.155366716346148,9.340513961538443,0.0,4.477785379264195,4.213598808058587,3.863072791304336,3.214765630769221,3.315078995533489,4.962024693240084,4.754849435897424,6.5590195247863,3.500436979020962,3.057637220979008,5.986754694505468,4.771351763636348,6.587090092307666,4.1373600923076825,3.3189099835616256,4.264472574358955,3.387275360439547,4.696296561538451,4.360517110489493,7.957278333056101,6.812301297959171,5.418855853763412,3.997349218803392,16.351031896703272,3.0759935755328898,3.515217783516472,3.9995472299594974,3.412106078260858,12.033715667206447,6.007432529554637,3.529929425339352,3.8320369244755073,3.277279422222212,6.904786027026997,7.926462992022768,4.584719777660685,3.936043023426561,2.9717143538461523,5.641414949694721,3.5514118153846006,10.3019584230769,9.303282387798376
BS,4.649892847124822,8.721937549407086,4.4394647096774005,6.598156677018628,2.7846274456521694,7.858899888517246,4.165926739130422,9.690755978260857,4.477785379264195,0.0,2.8977095238095107,2.7517701304347657,4.185417331103665,3.175610558204747,6.6552048880104895,3.7568518115942022,5.499795813204495,2.998260671936745,3.910528683794437,4.376346307798483,3.8173367588932647,6.111433667781475,3.3551597826086983,3.632238886241785,2.489415050167215,3.251713937888186,3.3334947608695478,2.606965968379437,6.888775793184465,5.800002307009756,3.5332529219261284,3.2283393719806623,16.541761490683246,4.3040954745940105,3.402108369565204,3.171881121281439,3.5825693913043386,12.128104805491995,7.239629199084636,5.26183921994882,3.3691421607378014,3.650294468599008,6.14565428907166,6.549660869565193,4.592238058368063,2.7058407990118387,4.488755791304347,3.988223326432025,3.1688800769230587,9.689653804347826,8.548912743628165
BZ,4.806760522273407,8.714534632034582,4.063442254992297,6.499358333333319,3.303239583333325,8.02294908424904,3.7806441815476175,9.419077976190431,4.213598808058587,2.8977095238095107,0.0,3.016935662525865,3.89968922344321,3.034761560675858,6.2841125974025545,3.678413095238094,5.617114814814782,3.0241680606060446,3.48977705194802,4.7737317460317295,3.9554411255411055,6.127341025640985,3.282547380952381,3.212254161774275,2.8325164835164727,3.0390590476190376,3.700106547619025,3.2194112987012886,7.001689446589404,5.873508163265286,3.861391244239619,3.2356642857142712,16.12360476190469,3.9374305960986624,3.210145357142838,3.2996227819548603,3.2702234658384928,11.980695488721732,6.982518997493701,4.9069013865546,3.126529004328988,3.3605002380952143,6.145451351351312,6.922793121693078,4.591720287018905,3.006283172077903,4.103683771428567,4.375792063492052,3.052904186813171,9.844199404761856,8.6462520525451
CA,4.718921687237012,8.177357996047396,3.767444037868145,6.881258509316747,2.757020293478254,7.7419975150501426,3.620686937500008,9.233313978260837,3.863072791304336,2.7517701304347657,3.016935662525865,0.0,3.336884872909689,2.3339740967741776,6.40314866534913,3.931161739130427,4.918012400966158,2.596492952569157,3.3477730592885235,4.019561102139393,3.405997932806307,5.712782772575228,2.951996260869562,2.9122879338892083,2.407762984392401,2.6190424658385014,2.4049604565217244,2.1487501383399046,6.675852814336047,5.526748659272382,3.428320062178569,2.787601057970991,16.109760925465796,3.70395105395494,2.8767959968943995,2.350565517162457,2.930539782608681,11.440846501144115,7.074149192219665,4.910201606138095,3.2650491370223933,3.163268859903369,5.927948981198559,6.2060163107890185,4.414136103037514,1.6687045223320138,3.8334473652173937,3.783156416149053,2.498171484949816,9.75810984782606,8.512291959520205
CL,5.901941389578139,8.611846293706263,2.42745060049627,6.417165989010974,4.449188480769219,8.504205025640994,2.566972173076926,9.398549961538432,3.214765630769221,4.185417331103665,3.89968922344321,3.336884872909689,0.0,2.480848933002474,4.924545580419568,4.342905923076912,6.227010774928746,2.9145458321678217,2.5255864545454503,5.514074268620244,4.510554489510471,6.293708256410232,3.785835615384613,2.720748267650152,3.9295365641025546,2.767803054945045,4.268515961538446,3.9821219580419447,7.766365106029079,6.652486527472511,4.9002976989247005,3.652862222222202,16.53300283516478,2.5310679601482757,2.95884921428571,3.217814202429137,2.57446610033444,12.097491587044471,6.035225635627516,3.61096366063348,3.848381505827501,2.67030783760683,6.350560744282718,7.44702505982903,4.934166373024217,3.5234063136363503,2.4638507692307705,5.121202739926714,2.9092411538461462,10.101670730769197,8.93498851458882
CO,5.042690709677398,8.229827771260982,2.742690967741928,6.551517442396301,3.2976924758064365,8.141862167080209,2.3315227096774334,9.033534661290314,3.315078995533489,3.175610558204747,3.034761560675858,2.3339740967741776,2.480848933002474,0.0,5.539255831867043,3.8369077956989104,5.317157770609294,1.5919512258064397,2.1284169765395844,4.571431270865316,3.474611495601147,5.856728673283681,3.052997258064512,1.6568298674325983,2.7169938329197443,1.3884754009216491,2.738642403225792,2.672487102639279,7.144473572798592,5.893689211323229,3.921946752688139,2.802154587813598,15.90913494930874,2.566141811504072,1.7980378041474598,1.77771381324277,1.5854400645161244,11.238181018675697,6.7144067130729885,3.901399595825415,3.389394443792753,1.9123346845878069,5.9583400017436565,6.513487541218624,4.905066874060968,2.6878858582111302,2.9507652000000086,4.211566311315892,1.257056697270459,9.749653854838687,8.683466825361487
CR,8.056402922776094,10.04620212121205,4.336110615835771,7.59906015151509,7.103200568181781,9.956926643356578,4.401231590909076,10.247445984848412,4.962024693240084,6.6552048880104895,6.2841125974025545,6.40314866534913,4.924545580419568,5.539255831867043,0.0,6.665467121212076,8.552480505050443,5.551231757575737,4.76329396969695,7.988526277056224,7.17937606060601,8.43398184149177,6.482726212121171,5.0219187214611765,6.616054941724907,5.245011766233746,7.372435136363594,6.809243030302993,9.475413095823027,8.712348181818134,7.409798191593297,6.264376363636309,17.715593376623346,4.272789741146387,5.185374296536794,6.204962264752768,5.32825868774702,13.636296188197704,4.600030127591698,3.613950115864528,5.789320909090877,4.526830101010098,8.408570966420903,9.461137878787817,6.059526936488142,6.357956801515138,4.292008424242413,7.604802323232263,5.8862833403263135,11.39363189393933,10.346822121212051
