ISO_CODE,AG,AI,AR,AW,BB,BM,BO,BQ,BR,BS,BZ,CA,CL,CO,CR,CW,DM,DO,EC,GD,GF,GL,GP,GT,GY,HN,HT,JM,KN,KY,LC,MQ,MS,MX,NI,PA,PE,PM,PR,PY,SR,SV,SX,TC,TT,US,UY,VC,VE,VG,VI
AG,0.0,0.3741177330245466,0.2626284180437632,0.2649535211681213,0.1971074149360033,0.2715659019096638,0.2573036743640365,0.415582598906665,0.2212879335620415,0.2162441404072198,0.2038686049006581,0.2182865777155603,0.2849979524129045,0.2448020229097997,0.2554983157155461,0.2504307821916266,0.286531042816515,0.2564770751251939,0.2465999496639527,0.2174729035908276,0.2433796812325872,0.2615475924784836,0.2680471971744764,0.2349526111613837,0.2015795043192426,0.252195676426716,0.4016077540071486,0.2084451102995236,0.1963561557145028,0.2292363155704129,0.1526285085914182,0.266872055901478,0.5310096602145598,0.2502585423847043,0.2489293893066301,0.2955355031998633,0.2520515503542998,0.576406925219076,0.271938300098844,0.256263258181873,0.1849716918325336,0.2652037812541357,0.2809272092358836,0.3792636405635733,0.1708410188880429,0.207231355231837,0.2329389674764792,0.2178880735665307,0.2920625618654981,0.3967785131796508,0.3205937805812833
AI,0.3741177330245466,0.0,0.3819627705430459,0.3400096446038747,0.3574815612244892,0.3654647008186231,0.3653393841965866,0.3830174250175935,0.379111271477879,0.3585872699806409,0.3877390855431301,0.3430197513634309,0.3866657983820976,0.3774749427185029,0.356605795443578,0.3485551785361418,0.3734218031024412,0.3718823840965465,0.3792257770702635,0.3434224838876056,0.326929020474992,0.3662966004180363,0.3424841391525121,0.3776802534643617,0.3535355884261701,0.3676310735158733,0.4796050179457977,0.3642087945335809,0.3790354210498232,0.3426061680256606,0.3290654756990164,0.3468010354248253,0.5991821847557396,0.3716367514116416,0.3582111848984141,0.4223775133664293,0.3762244729581127,0.6376292636825216,0.3910499664703991,0.3630933269261395,0.3528520527281474,0.3729834477812108,0.3257124613119996,0.3907981372033584,0.3660371273022178,0.3371983510679633,0.3723926720477255,0.345997233644379,0.3921396536278401,0.4345461622839258,0.3615076084514381
AR,0.2626284180437632,0.3819627705430459,0.0,0.1771554938771617,0.178037465733434,0.2734084320227464,0.0542345804990682,0.3578197942748139,0.063511845751529,0.1546925258036067,0.1621290173501345,0.1329880713309206,0.0804349628748336,0.0422686027803437,0.0558330053527148,0.1440972370322565,0.3305775383527985,0.0755066285561646,0.0793237758327422,0.2510395885743661,0.1530391062022846,0.249648746368943,0.1414541094492667,0.0865999986453378,0.1370147270152152,0.0673886509320081,0.3441243364337579,0.1966938807330444,0.3274774592104214,0.252825989145816,0.1861175843159743,0.1310738225488801,0.5076531394382255,0.0535267399397935,0.0878544586918803,0.1380144307540758,0.0616643982541056,0.5360743215263668,0.1336397536160524,0.0451291993989046,0.1121288831211276,0.06401294591637,0.2352586854653305,0.3747317370340961,0.1623780489495465,0.1277064484590303,0.0493736041996736,0.2337128895909758,0.0709345399786846,0.417109885817818,0.3213516599338554
AW,0.2649535211681213,0.3400096446038747,0.1771554938771617,0.0,0.1711273142945283,0.2188370132655693,0.1783726028952343,0.3270996790055029,0.1830098244971846,0.1610391391291978,0.1787486146415904,0.1830243935795092,0.2136541259171283,0.1753925244691788,0.1825944955323654,0.0807437529642119,0.3249724278676712,0.1846017228920076,0.1937241296372706,0.246864345297033,0.1973874865371698,0.2619232022789181,0.2139309924552911,0.1929793894903868,0.1297325354260299,0.179386320464468,0.3684970011946663,0.2164551763980386,0.2927163324880522,0.2326613613147944,0.1934957690678971,0.206045553598227,0.4877343750725185,0.182600028525169,0.1791087093274337,0.2345613253357618,0.1785783757865936,0.5692655341157173,0.2047200283595276,0.1761427414845822,0.178616579873666,0.1823348808818889,0.2222626959339917,0.3337040457338828,0.1854716088862826,0.1543025441294929,0.1875505600966688,0.226243144602099,0.199396327080031,0.3888153901930409,0.2915988919468549
BB,0.1971074149360033,0.3574815612244892,0.178037465733434,0.1711273142945283,0.0,0.1952361177649174,0.1897401837259965,0.3631800321408109,0.1645761501563657,0.084504550958906,0.1540418794164069,0.1218933060217073,0.1991779779347466,0.1627410199531358,0.175085972228398,0.1337155941439803,0.2799034006331454,0.1567116999897466,0.1837011881719255,0.1724941352505415,0.1679500270670881,0.2403206486720923,0.1512921598998294,0.1950166590488586,0.0822981263168993,0.1717737050996144,0.3344993727723803,0.1235064198618461,0.2593872661874258,0.1990273117724104,0.1313371048122351,0.1508932297838763,0.4668795880515554,0.2052297519532648,0.1697176046878726,0.2314289855078567,0.1856781889463384,0.5622556497583797,0.1543195870723556,0.180210124507236,0.1076759626751762,0.1822004258789306,0.1952466191473681,0.3353773920242341,0.1030237561101617,0.1206778253145193,0.1756735470074322,0.1658623133229222,0.2125491158760103,0.3600395854517502,0.2921472239439981
BM,0.2715659019096638,0.3654647008186231,0.2734084320227464,0.2188370132655693,0.1952361177649174,0.0,0.2815198142974224,0.3696394430298904,0.2628589977728256,0.1910343131672812,0.2353676335199227,0.2120784014464513,0.2966367246097531,0.2690073285975428,0.2518663464944668,0.2198248860260584,0.3185227437354299,0.2652592961957553,0.2745334078019313,0.2516690661032652,0.2534155806216293,0.2564492791156132,0.2689671687009338,0.303359482988205,0.2087757736186372,0.2832999409269447,0.4008410944538257,0.2415948490346288,0.3011553852101978,0.2349255425209511,0.2122166278484175,0.2600112667810152,0.540206188066566,0.3011462606595355,0.2744429729132659,0.3189446684193492,0.283390754148223,0.5928130834902492,0.2600257911623407,0.2780908469277867,0.2211671331242182,0.2939561324937916,0.2653710083032434,0.3411095911109316,0.2001245977114306,0.206919815330259,0.2574928996059696,0.2569490430405273,0.3256003329914828,0.3893752282472728,0.2906774333380012
BO,0.2573036743640365,0.3653393841965866,0.0542345804990682,0.1783726028952343,0.1897401837259965,0.2815198142974224,0.0,0.3409286585423853,0.0844079850278535,0.1647468096660824,0.1623801666866969,0.1516844394780605,0.0965386158006506,0.0334302589662458,0.0552542624077375,0.1495825314601792,0.3305511154170099,0.0702189262401614,0.0782438952933191,0.251907352246839,0.1577048890123571,0.2481158524326315,0.1563211049529176,0.0584521838572466,0.1482483536989737,0.0465808384694266,0.3435604678237585,0.2000607561143782,0.3303486920889374,0.2501975412825593,0.195409080126885,0.1482549262706738,0.498540793154441,0.0494315932743322,0.0603805287126509,0.1324515328826927,0.0476807094356886,0.5214117552762043,0.1310638616090549,0.0475391174284001,0.1191764497324704,0.0401836118346574,0.230718887796581,0.3629269666879592,0.1667534368886311,0.1347756325333058,0.0727641468924248,0.2282179568500598,0.0493816240446308,0.4037023319792741,0.3179802250036995
BQ,0.415582598906665,0.3830174250175935,0.3578197942748139,0.3270996790055029,0.3631800321408109,0.3696394430298904,0.3409286585423853,0.0,0.3599190792832666,0.3411818644656184,0.359309931037558,0.3320540405296454,0.3787237572800217,0.3534683469085258,0.3331479102751861,0.3262348311523185,0.3805792340907838,0.3496748644092411,0.3677197366447648,0.3673020611380838,0.3415517867276203,0.3494705752185697,0.3637409916388737,0.3597819247429215,0.3459239202600808,0.3484584614755031,0.4943917594595151,0.3726164716485115,0.4101947724943648,0.3422515244153242,0.34712940554367,0.357604650763195,0.5927217509185538,0.3549928934699045,0.3326692190283402,0.4058760062217791,0.3477021079293501,0.5478888171183881,0.3483129791472577,0.3384968787531919,0.3451632429161871,0.3490810071134177,0.3357709220968038,0.4003175451500949,0.338100999640182,0.3170162550222488,0.3688005038090061,0.3500413940806544,0.369162820625122,0.3915680812800349,0.3629451610940477
BR,0.2212879335620415,0.379111271477879,0.063511845751529,0.1830098244971846,0.1645761501563657,0.2628589977728256,0.0844079850278535,0.3599190792832666,0.0,0.1486303848459182,0.1459710141017142,0.1189894864367421,0.1153462546869115,0.072174152580667,0.0881420036874974,0.154082075836979,0.3034167633012588,0.1071664561949385,0.0948645486335232,0.2380888460587237,0.1376744547854681,0.2299242427863006,0.1390326386511073,0.1101781861534387,0.1219173716883555,0.0895016261580353,0.3219642890811754,0.1775013089263856,0.3045445843347275,0.2306036850334685,0.1693601611153959,0.1319445538698166,0.5073464516151095,0.0899379803685005,0.1120812232338428,0.1732246330786319,0.0924930378320051,0.539275610145014,0.1475554972640009,0.0839685379110426,0.0935147654645438,0.1043544231589778,0.2396486369981888,0.3739226161844219,0.1421637716843226,0.1165753234052126,0.0788315037615964,0.2248698003237983,0.1091259724731361,0.4142653040606449,0.3177366298183666
BS,0.2162441404072198,0.3585872699806409,0.1546925258036067,0.1610391391291978,0.084504550958906,0.1910343131672812,0.1647468096660824,0.3411818644656184,0.1486303848459182,0.0,0.1032400633567713,0.1089423867577811,0.1837829488367441,0.146151279934135,0.1442783464089543,0.1310419672831433,0.2713240667490431,0.1248644959973481,0.1623273433841371,0.179594467642274,0.1598667936964255,0.2305387746086838,0.1460010691804081,0.1755698592535385,0.0784175162172192,0.1458190964763029,0.2841358151462086,0.1003638581269421,0.2740282068966458,0.1963770530434144,0.1273282078464415,0.1425141851023086,0.4520967583031725,0.1822711545541644,0.1345651317965693,0.2125629483092513,0.162885781290149,0.5377116925120121,0.1488576585511393,0.1549095911404068,0.0878459770829754,0.149870711841716,0.1917461362541023,0.3045622244597651,0.0861590259978694,0.0935201767171403,0.165421509059819,0.156563779674365,0.1830201107749809,0.340874273206999,0.2606381756036785
